bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Schaeffler India Limited,23-Apr-2025,2,-,INE513A01014,23-Apr-2025,-,-,23-Apr-2025,EQ,Dividend - Rs 28 Per Share,SCHAEFFLER
-,-,,Schaeffler India Limited,23-Apr-2026,2,-,INE513A01014,23-Apr-2026,-,-,23-Apr-2026,EQ,Dividend - Rs 35 Per Share,SCHAEFFLER
