bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Shipping Corporation Of India Limited,04-Sep-2025,10,-,INE109A01011,04-Sep-2025,-,-,05-Sep-2025,EQ,Dividend - Rs 6.59 Per Share,SCI
-,-,,Shipping Corporation Of India Limited,19-Nov-2025,10,-,INE109A01011,19-Nov-2025,-,-,19-Nov-2025,EQ,Interim Dividend - Rs 3 Per Share,SCI
-,-,,Shipping Corporation Of India Limited,17-Feb-2026,10,-,INE109A01011,17-Feb-2026,-,-,17-Feb-2026,EQ,Interim Dividend - Rs 3.50 Per Share,SCI
-,-,,Shipping Corporation Of India Limited,04-Sep-2026,10,-,INE109A01011,04-Sep-2026,-,-,04-Sep-2026,EQ,Dividend - Re 1 Per Share,SCI
