bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Whirlpool of India Limited,29-Aug-2025,10,-,INE716A01013,29-Aug-2025,-,-,29-Aug-2025,EQ,Dividend - Rs 5 Per Share,WHIRLPOOL
-,-,,Whirlpool of India Limited,28-Aug-2026,10,-,INE716A01013,28-Aug-2026,-,-,28-Aug-2026,EQ,Dividend - Rs 5 Per Share,WHIRLPOOL
