bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Concord Biotech Limited,03-Sep-2025,1,-,INE338H01029,03-Sep-2025,-,-,03-Sep-2025,EQ,Dividend - Rs 10.70 Per Share,CONCORDBIO
-,-,,Concord Biotech Limited,24-Jul-2026,1,-,INE338H01029,24-Jul-2026,-,-,24-Jul-2026,EQ,Dividend - Rs 7.55 Per Share,CONCORDBIO
