bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Tata Elxsi Limited,11-Jun-2025,10,-,INE670A01012,11-Jun-2025,-,-,11-Jun-2025,EQ,Dividend - Rs 75 Per Share,TATAELXSI
-,-,,Tata Elxsi Limited,10-Jun-2026,10,-,INE670A01012,10-Jun-2026,-,-,10-Jun-2026,EQ,Dividend - Rs 75 Per Share,TATAELXSI
