bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Can Fin Homes Limited,11-Jul-2025,2,-,INE477A01012,11-Jul-2025,-,-,11-Jul-2025,EQ,Dividend - Rs 6 Per Share,CANFINHOME
-,-,,Can Fin Homes Limited,19-Dec-2025,2,-,INE477A01012,19-Dec-2025,-,-,19-Dec-2025,EQ,Interim Dividend - Rs 7 Per Share,CANFINHOME
-,-,,Can Fin Homes Limited,03-Jul-2026,2,-,INE477A01012,03-Jul-2026,-,-,03-Jul-2026,EQ,Dividend - Rs 8 Per Share,CANFINHOME
