bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Inox Wind Limited,29-Jul-2025,10,-,INE066P01011,29-Jul-2025,-,-,29-Jul-2025,EQ,Rights 5:78 @ Premium Rs 110/-,INOXWIND
