bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Indiamart Intermesh Limited,06-Jun-2025,10,-,INE933S01016,06-Jun-2025,-,-,06-Jun-2025,EQ,Dividend - Rs 30 Per Share/Special Dividend - Rs 20 Per Share,INDIAMART
-,-,,Indiamart Intermesh Limited,19-Jun-2026,10,-,INE933S01016,19-Jun-2026,-,-,19-Jun-2026,EQ,Dividend - Rs 30 Per Share/ Special Dividend - Rs 30 Per Share,INDIAMART
