bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,RBL Bank Limited,08-Sep-2025,10,-,INE976G01028,08-Sep-2025,-,-,09-Sep-2025,EQ,Dividend - Re 1 Per Share,RBLBANK
-,-,,RBL Bank Limited,14-Aug-2026,10,-,INE976G01028,14-Aug-2026,-,-,14-Aug-2026,EQ,Dividend - Re 1 Per Share,RBLBANK
