bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Punjab National Bank,20-Jun-2025,2,-,INE160A01014,20-Jun-2025,-,-,20-Jun-2025,EQ,Dividend - Rs 2.90 Per Share,PNB
-,-,,Punjab National Bank,12-Jun-2026,2,-,INE160A01014,12-Jun-2026,-,-,13-Jun-2026,EQ,Dividend - Rs 3 Per Share,PNB
