bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Grasim Industries Limited,12-Aug-2025,2,-,INE047A01013,12-Aug-2025,-,-,12-Aug-2025,EQ,Dividend - Rs 10 Per Share,GRASIM
-,-,,Grasim Industries Limited,07-Aug-2026,2,-,INE047A01013,07-Aug-2026,-,-,07-Aug-2026,EQ,Dividend - Rs 10 Per Share,GRASIM
