bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Bajaj Finserv Limited,27-Jun-2025,1,-,INE918I01018,27-Jun-2025,-,-,27-Jun-2025,EQ,Dividend - Re 1 Per Share,BAJAJFINSV
-,-,,Bajaj Finserv Limited,30-Jun-2026,1,-,INE918I01018,30-Jun-2026,-,-,30-Jun-2026,EQ,Dividend - Rs 1.50 Per Share,BAJAJFINSV
