bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Balkrishna Industries Limited,30-Jan-2025,2,-,INE787D01018,30-Jan-2025,-,-,30-Jan-2025,EQ,Interim Dividend - Rs 4 Per Share,BALKRISIND
-,-,,Balkrishna Industries Limited,31-Jul-2025,2,-,INE787D01018,31-Jul-2025,-,-,31-Jul-2025,EQ,Interim Dividend - Rs 4 Per Share,BALKRISIND
-,-,,Balkrishna Industries Limited,11-Jul-2025,2,-,INE787D01018,11-Jul-2025,-,-,12-Jul-2025,EQ,Dividend - Rs 4 Per Share,BALKRISIND
-,-,,Balkrishna Industries Limited,07-Nov-2025,2,-,INE787D01018,07-Nov-2025,-,-,07-Nov-2025,EQ,Interim Dividend - Rs 4 Per Share,BALKRISIND
-,-,,Balkrishna Industries Limited,02-Feb-2026,2,-,INE787D01018,02-Feb-2026,-,-,02-Feb-2026,EQ,Interim Dividend - Rs 4 Per Share,BALKRISIND
-,-,,Balkrishna Industries Limited,04-Aug-2026,2,-,INE787D01018,04-Aug-2026,-,-,04-Aug-2026,EQ,Interim Dividend - Rs 4 Per Share,BALKRISIND
-,-,,Balkrishna Industries Limited,17-Jul-2026,2,-,INE787D01018,17-Jul-2026,-,-,17-Jul-2026,EQ,Dividend - Rs 4 Per Share,BALKRISIND
