bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Elgi Equipments Limited,18-Jul-2025,1,-,INE285A01027,18-Jul-2025,-,-,18-Jul-2025,EQ,Dividend - Rs 2.20 Per Share,ELGIEQUIP
-,-,,Elgi Equipments Limited,17-Jul-2026,1,-,INE285A01027,17-Jul-2026,-,-,17-Jul-2026,EQ,Dividend - Rs 2.70 Per Share,ELGIEQUIP
