bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,DOMS Industries Limited,15-Sep-2025,10,-,INE321T01012,15-Sep-2025,-,-,15-Sep-2025,EQ,Dividend - Rs 3.15 Per Share,DOMS
-,-,,DOMS Industries Limited,27-Aug-2026,10,-,INE321T01012,27-Aug-2026,-,-,27-Aug-2026,EQ,Dividend - Rs 3.65 Per Share,DOMS
