bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Persistent Systems Limited,31-Jan-2025,5,-,INE262H01013,31-Jan-2025,-,-,31-Jan-2025,EQ,Interim Dividend - Rs 20 Per Share,PERSISTENT
-,-,,Persistent Systems Limited,14-Jul-2025,5,-,INE262H01013,14-Jul-2025,-,-,14-Jul-2025,EQ,Annual General Meeting/Dividend - Rs 15 Per Share,PERSISTENT
-,-,,Persistent Systems Limited,27-Jan-2026,5,-,INE262H01013,27-Jan-2026,-,-,27-Jan-2026,EQ,Interim Dividend - Rs 22 Per Share,PERSISTENT
-,-,,Persistent Systems Limited,27-Jul-2026,5,-,INE262H01013,27-Jul-2026,-,-,27-Jul-2026,EQ,Dividend - Rs 18 Per Share,PERSISTENT
