bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Five-Star Business Finance Limited,14-Aug-2025,1,-,INE128S01021,14-Aug-2025,-,-,14-Aug-2025,EQ,Dividend - Rs 2 Per Share,FIVESTAR
-,-,,Five-Star Business Finance Limited,31-Jul-2026,1,-,INE128S01021,31-Jul-2026,-,-,31-Jul-2026,EQ,Dividend - Rs 2 Per Share,FIVESTAR
