bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Cholamandalam Financial Holdings Limited,01-Aug-2025,1,-,INE149A01033,01-Aug-2025,-,-,01-Aug-2025,EQ,Dividend - Rs 1.30 Per Share,CHOLAHLDNG
-,-,,Cholamandalam Financial Holdings Limited,07-Aug-2026,1,-,INE149A01033,07-Aug-2026,-,-,07-Aug-2026,EQ,Dividend - Rs 1.30 Per Share,CHOLAHLDNG
