date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,374.05,376.90,369.60,371.85,379.18,LONG,374.05,379.18,371.85,false,-2.20,-0.59
2025-01-03,372.10,373.50,364.70,367.00,372.60,LONG,372.10,372.60,372.60,true,0.50,0.13
2025-01-06,372.10,382.45,369.25,370.10,368.63,SHORT,372.10,368.63,370.10,false,2.00,0.54
2025-01-07,370.95,372.55,364.45,368.90,374.74,LONG,370.95,374.74,368.90,false,-2.05,-0.55
2025-01-08,370.00,375.35,366.00,369.75,367.39,SHORT,370.00,367.39,367.39,true,2.61,0.71
2025-01-09,369.50,371.10,366.30,370.10,369.60,SKIP,,,,,,
2025-01-10,367.10,369.95,359.35,359.40,369.47,LONG,367.10,369.47,369.47,true,2.37,0.65
2025-01-13,355.00,356.65,348.25,353.50,363.09,LONG,355.00,363.09,353.50,false,-1.50,-0.42
2025-01-14,351.00,359.55,350.55,356.60,351.86,LONG,351.00,351.86,351.86,true,0.86,0.25
2025-01-15,360.75,366.50,355.00,364.45,355.58,SHORT,360.75,355.58,355.58,true,5.17,1.43
2025-01-16,364.85,366.85,359.15,361.70,363.14,SHORT,364.85,363.14,363.14,true,1.71,0.47
2025-01-17,362.55,367.40,358.10,362.15,362.30,SKIP,,,,,,
2025-01-20,362.35,364.70,355.80,361.95,362.14,SKIP,,,,,,
2025-01-21,361.05,363.00,352.60,353.55,360.10,SHORT,361.05,360.10,360.10,true,0.95,0.26
2025-01-22,352.60,352.70,342.35,346.95,355.67,LONG,352.60,355.67,346.95,false,-5.65,-1.60
2025-01-23,344.85,353.80,341.50,351.15,346.31,LONG,344.85,346.31,346.31,true,1.46,0.42
2025-01-24,350.00,356.30,338.35,339.65,350.14,SKIP,,,,,,
2025-01-27,332.55,338.75,332.55,338.50,344.92,LONG,332.55,344.92,338.50,false,5.95,1.79
2025-01-28,336.75,344.35,331.20,342.50,336.08,SHORT,336.75,336.08,336.08,true,0.67,0.20
2025-01-29,345.45,350.55,343.15,344.95,339.70,SHORT,345.45,339.70,344.95,false,0.50,0.14
2025-01-30,344.70,346.35,339.75,344.50,345.98,LONG,344.70,345.98,345.98,true,1.28,0.37
2025-01-31,342.70,348.95,340.20,343.15,342.81,SKIP,,,,,,
2025-02-01,343.55,373.00,338.85,368.50,343.99,LONG,343.55,343.99,343.99,true,0.44,0.13
2025-02-03,365.30,372.75,360.10,368.85,361.22,SHORT,365.30,361.22,361.22,true,4.08,1.12
2025-02-04,368.60,371.50,358.05,361.45,368.26,SKIP,,,,,,
2025-02-05,362.00,368.20,359.45,366.70,361.55,SHORT,362.00,361.55,361.55,true,0.45,0.12
2025-02-06,367.00,368.25,361.05,362.60,366.00,SHORT,367.00,366.00,366.00,true,1.00,0.27
2025-02-07,362.95,366.85,361.60,365.75,363.59,LONG,362.95,363.59,363.59,true,0.64,0.18
2025-02-10,367.50,367.50,348.10,348.55,364.76,SHORT,367.50,364.76,364.76,true,2.74,0.75
2025-02-11,345.00,352.60,340.75,342.70,350.56,LONG,345.00,350.56,350.56,true,5.56,1.61
2025-02-12,339.10,342.60,331.55,340.10,345.36,LONG,339.10,345.36,340.10,false,1.00,0.29
2025-02-13,342.00,349.85,334.35,342.50,337.87,SHORT,342.00,337.87,337.87,true,4.13,1.21
2025-02-14,341.05,341.80,325.85,331.20,342.48,LONG,341.05,342.48,331.20,false,-9.85,-2.89
2025-02-17,332.00,335.00,324.60,332.15,332.90,LONG,332.00,332.90,332.90,true,0.90,0.27
2025-02-18,330.10,333.55,327.00,330.85,331.30,LONG,330.10,331.30,331.30,true,1.20,0.36
