date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,3264.00,3394.75,3251.00,3387.90,3254.98,SHORT,3264.00,3254.98,3254.98,true,9.02,0.28
2025-01-03,3395.00,3481.95,3377.95,3448.90,3339.78,SHORT,3395.00,3339.78,3448.90,false,-53.90,-1.59
2025-01-06,3490.00,3528.50,3441.20,3463.65,3447.09,SHORT,3490.00,3447.09,3447.09,true,42.91,1.23
2025-01-07,3490.00,3576.70,3485.00,3502.15,3490.62,SKIP,,,,,,
2025-01-08,3487.65,3514.50,3391.30,3487.55,3533.44,LONG,3487.65,3533.44,3487.55,false,-0.10,-0.00
2025-01-09,3485.95,3506.45,3461.55,3488.55,3451.64,SHORT,3485.95,3451.64,3488.55,false,-2.60,-0.07
2025-01-10,3462.00,3488.00,3428.75,3437.35,3484.27,LONG,3462.00,3484.27,3484.27,true,22.27,0.64
2025-01-13,3380.00,3467.00,3352.50,3388.15,3453.68,LONG,3380.00,3453.68,3453.68,true,73.68,2.18
2025-01-14,3400.00,3429.00,3310.00,3322.15,3406.58,LONG,3400.00,3406.58,3406.58,true,6.58,0.19
2025-01-15,3322.00,3340.50,3283.00,3318.70,3338.78,LONG,3322.00,3338.78,3338.78,true,16.78,0.51
2025-01-16,3327.00,3338.85,3282.00,3315.60,3306.68,SHORT,3327.00,3306.68,3306.68,true,20.32,0.61
2025-01-17,3319.90,3368.00,3285.05,3355.05,3300.98,SHORT,3319.90,3300.98,3300.98,true,18.92,0.57
2025-01-20,3374.05,3407.70,3347.50,3378.65,3338.55,SHORT,3374.05,3338.55,3378.65,false,-4.60,-0.14
2025-01-21,3400.95,3412.70,3335.15,3353.95,3384.16,SHORT,3400.95,3384.16,3384.16,true,16.79,0.49
2025-01-22,3354.80,3385.00,3334.65,3355.35,3368.38,LONG,3354.80,3368.38,3368.38,true,13.58,0.40
2025-01-23,3356.45,3433.00,3325.50,3399.20,3360.13,LONG,3356.45,3360.13,3360.13,true,3.68,0.11
2025-01-24,3407.00,3447.65,3380.45,3400.85,3393.01,SHORT,3407.00,3393.01,3393.01,true,13.99,0.41
2025-01-27,3388.00,3401.95,3307.25,3316.80,3406.34,LONG,3388.00,3406.34,3316.80,false,-71.20,-2.10
2025-01-28,3319.35,3370.85,3299.55,3326.00,3348.23,LONG,3319.35,3348.23,3348.23,true,28.88,0.87
2025-01-29,3339.20,3375.00,3309.05,3371.00,3333.91,SHORT,3339.20,3333.91,3333.91,true,5.29,0.16
2025-01-30,3370.65,3390.00,3345.20,3369.90,3355.65,SHORT,3370.65,3355.65,3355.65,true,15.00,0.45
2025-01-31,3400.00,3527.45,3392.40,3489.50,3369.77,SHORT,3400.00,3369.77,3489.50,false,-89.50,-2.63
2025-02-01,3527.00,3635.15,3408.00,3567.30,3486.67,SHORT,3527.00,3486.67,3486.67,true,40.33,1.14
2025-02-03,3565.00,3642.55,3551.75,3579.20,3512.49,SHORT,3565.00,3512.49,3579.20,false,-14.20,-0.40
2025-02-04,3590.00,3614.00,3520.00,3600.90,3596.75,LONG,3590.00,3596.75,3596.75,true,6.75,0.19
2025-02-05,3596.00,3652.00,3472.20,3487.20,3573.89,SHORT,3596.00,3573.89,3573.89,true,22.11,0.61
2025-02-06,3490.90,3504.25,3397.85,3411.05,3525.11,LONG,3490.90,3525.11,3411.05,false,-79.85,-2.29
2025-02-07,3414.90,3453.90,3388.20,3424.75,3426.27,LONG,3414.90,3426.27,3426.27,true,11.37,0.33
2025-02-10,3415.00,3425.00,3311.00,3328.50,3426.48,LONG,3415.00,3426.48,3328.50,false,-86.50,-2.53
2025-02-11,3334.70,3348.00,3271.60,3285.90,3349.36,LONG,3334.70,3349.36,3285.90,false,-48.80,-1.46
2025-02-12,3282.75,3317.40,3212.60,3253.00,3302.83,LONG,3282.75,3302.83,3302.83,true,20.08,0.61
2025-02-13,3250.25,3277.95,3215.20,3228.35,3263.30,LONG,3250.25,3263.30,3263.30,true,13.05,0.40
2025-02-14,3236.30,3253.00,3186.45,3214.95,3247.61,LONG,3236.30,3247.61,3247.61,true,11.31,0.35
2025-02-17,3195.25,3238.50,3176.00,3234.90,3213.87,LONG,3195.25,3213.87,3213.87,true,18.62,0.58
2025-02-18,3234.80,3244.00,3192.30,3221.40,3216.91,SHORT,3234.80,3216.91,3216.91,true,17.89,0.55
2025-02-19,3220.00,3253.65,3191.80,3211.50,3215.97,SHORT,3220.00,3215.97,3215.97,true,4.03,0.13
2025-02-20,3210.00,3218.65,3188.15,3192.25,3219.83,LONG,3210.00,3219.83,3192.25,false,-17.75,-0.55
2025-02-21,3191.45,3205.95,3162.25,3180.00,3198.28,LONG,3191.45,3198.28,3198.28,true,6.83,0.21
2025-02-24,3131.00,3187.95,3131.00,3171.30,3181.81,LONG,3131.00,3181.81,3181.81,true,50.81,1.62
2025-02-25,3140.00,3211.50,3136.55,3197.45,3172.49,LONG,3140.00,3172.49,3172.49,true,32.49,1.03
2025-02-27,3198.80,3226.90,3176.95,3223.15,3191.57,SHORT,3198.80,3191.57,3191.57,true,7.23,0.23
2025-02-28,3202.00,3217.95,3060.00,3081.25,3207.40,LONG,3202.00,3207.40,3207.40,true,5.40,0.17
2025-03-03,3090.00,3102.10,3057.75,3081.70,3100.15,LONG,3090.00,3100.15,3100.15,true,10.15,0.33
2025-03-04,3050.00,3070.00,3017.00,3045.45,3081.14,LONG,3050.00,3081.14,3045.45,false,-4.55,-0.15
2025-03-05,3048.50,3107.45,3035.70,3087.30,3036.72,SHORT,3048.50,3036.72,3036.72,true,11.78,0.39
2025-03-06,3091.20,3128.80,3047.00,3123.90,3084.07,SHORT,3091.20,3084.07,3084.07,true,7.13,0.23
2025-03-07,3121.10,3124.60,3074.65,3077.10,3086.41,SHORT,3121.10,3086.41,3086.41,true,34.69,1.11
2025-03-10,3080.00,3083.00,3021.50,3025.00,3092.27,LONG,3080.00,3092.27,3025.00,false,-55.00,-1.79
2025-03-11,3015.00,3055.90,3010.00,3047.25,3041.98,LONG,3015.00,3041.98,3041.98,true,26.98,0.89
2025-03-12,3037.40,3053.80,2996.05,3018.50,3040.14,SKIP,,,,,,
2025-03-13,3019.40,3049.50,3000.30,3010.30,3022.00,SKIP,,,,,,
2025-03-17,2985.05,3036.40,2985.05,3016.90,3017.81,LONG,2985.05,3017.81,3017.81,true,32.76,1.10
2025-03-18,3030.75,3084.70,3015.40,3081.95,3015.38,SHORT,3030.75,3015.38,3081.95,false,-51.20,-1.69
2025-03-19,3088.05,3095.00,3058.20,3076.35,3061.34,SHORT,3088.05,3061.34,3061.34,true,26.71,0.86
2025-03-20,3100.00,3205.00,3080.00,3192.80,3074.13,SHORT,3100.00,3074.13,3192.80,false,-92.80,-2.99
2025-03-21,3186.95,3190.00,3154.95,3159.00,3170.04,SHORT,3186.95,3170.04,3170.04,true,16.91,0.53
2025-03-24,3168.20,3175.95,3076.70,3078.00,3168.29,SKIP,,,,,,
2025-03-25,3085.00,3099.95,3050.00,3051.90,3091.72,LONG,3085.00,3091.72,3091.72,true,6.72,0.22
2025-03-26,3068.95,3077.75,3034.55,3060.40,3067.41,SKIP,,,,,,
2025-03-27,3047.55,3097.70,3047.55,3090.00,3058.36,LONG,3047.55,3058.36,3058.36,true,10.81,0.35
2025-03-28,3094.00,3111.80,3051.05,3061.80,3079.63,SHORT,3094.00,3079.63,3079.63,true,14.37,0.46
2025-04-01,3053.70,3075.70,2982.00,2984.40,3079.14,LONG,3053.70,3079.14,2984.40,false,-69.30,-2.27
2025-04-02,3011.00,3105.00,2971.15,3097.70,3008.79,SKIP,,,,,,
2025-04-03,3071.00,3151.00,3068.00,3127.45,3057.30,SHORT,3071.00,3057.30,3127.45,false,-56.45,-1.84
2025-04-04,3099.00,3114.90,3050.00,3074.90,3129.58,LONG,3099.00,3129.58,3074.90,false,-24.10,-0.78
2025-04-07,2925.00,3028.00,2925.00,3019.15,3083.14,LONG,2925.00,3083.14,3019.15,false,94.15,3.22
2025-04-08,3149.70,3227.25,3101.00,3118.70,2996.48,SHORT,3149.70,2996.48,3118.70,false,31.00,0.98
2025-04-09,3137.85,3188.25,3090.70,3176.05,3148.82,LONG,3137.85,3148.82,3148.82,true,10.97,0.35
2025-04-11,3222.00,3242.55,3201.25,3235.25,3161.41,SHORT,3222.00,3161.41,3235.25,false,-13.25,-0.41
2025-04-15,3270.00,3285.00,3245.10,3274.70,3226.11,SHORT,3270.00,3226.11,3274.70,false,-4.70,-0.14
2025-04-16,3250.00,3286.00,3245.10,3274.00,3271.44,LONG,3250.00,3271.44,3271.44,true,21.44,0.66
2025-04-17,3250.00,3334.80,3211.20,3326.00,3268.42,LONG,3250.00,3268.42,3268.42,true,18.42,0.57
2025-04-21,3314.00,3353.50,3290.00,3337.90,3288.54,SHORT,3314.00,3288.54,3337.90,false,-23.90,-0.72
2025-04-22,3336.10,3358.80,3320.10,3337.90,3329.40,SHORT,3336.10,3329.40,3329.40,true,6.70,0.20
2025-04-23,3357.00,3373.70,3315.50,3356.90,3337.73,SHORT,3357.00,3337.73,3337.73,true,19.27,0.57
2025-04-24,3356.80,3395.00,3344.00,3385.20,3347.94,SHORT,3356.80,3347.94,3347.94,true,8.86,0.26
2025-04-25,3382.60,3419.50,3316.00,3363.60,3374.40,SHORT,3382.60,3374.40,3374.40,true,8.20,0.24
2025-04-28,3356.00,3397.40,3351.00,3369.10,3364.77,LONG,3356.00,3364.77,3364.77,true,8.77,0.26
2025-04-29,3375.90,3398.00,3354.00,3377.50,3374.56,SKIP,,,,,,
2025-04-30,3374.00,3409.00,3360.30,3386.70,3378.78,LONG,3374.00,3378.78,3378.78,true,4.78,0.14
2025-05-02,3362.10,3381.50,3324.00,3335.50,3386.38,LONG,3362.10,3386.38,3335.50,false,-26.60,-0.79
2025-05-05,3357.70,3408.50,3317.00,3324.70,3350.10,SHORT,3357.70,3350.10,3350.10,true,7.60,0.23
2025-05-06,3321.80,3325.30,3245.50,3302.40,3350.37,LONG,3321.80,3350.37,3302.40,false,-19.40,-0.58
2025-05-07,3280.00,3381.00,3260.20,3339.30,3281.15,SKIP,,,,,,
2025-05-08,3349.90,3412.50,3325.00,3372.00,3332.39,SHORT,3349.90,3332.39,3332.39,true,17.51,0.52
2025-05-09,3367.00,3530.00,3354.20,3513.60,3373.34,LONG,3367.00,3373.34,3373.34,true,6.34,0.19
2025-05-12,3537.20,3585.00,3530.30,3569.90,3496.81,SHORT,3537.20,3496.81,3569.90,false,-32.70,-0.92
2025-05-13,3562.90,3588.40,3540.10,3562.90,3561.90,SKIP,,,,,,
2025-05-14,3555.00,3610.00,3550.00,3588.00,3561.60,LONG,3555.00,3561.60,3561.60,true,6.60,0.19
2025-05-15,3597.00,3665.00,3553.90,3648.40,3586.87,SHORT,3597.00,3586.87,3586.87,true,10.13,0.28
2025-05-16,3654.00,3655.90,3613.40,3635.00,3619.48,SHORT,3654.00,3619.48,3619.48,true,34.52,0.94
2025-05-19,3617.00,3649.50,3614.50,3615.80,3630.78,LONG,3617.00,3630.78,3630.78,true,13.78,0.38
2025-05-20,3617.70,3620.00,3575.10,3583.40,3627.37,LONG,3617.70,3627.37,3583.40,false,-34.30,-0.95
2025-05-21,3570.00,3623.10,3567.30,3579.90,3593.71,LONG,3570.00,3593.71,3593.71,true,23.71,0.66
2025-05-22,3565.00,3575.00,3516.10,3540.60,3588.62,LONG,3565.00,3588.62,3540.60,false,-24.40,-0.68
2025-05-23,3531.00,3606.30,3523.00,3579.30,3540.38,LONG,3531.00,3540.38,3540.38,true,9.38,0.27
2025-05-26,3576.00,3640.00,3570.40,3609.40,3576.65,SKIP,,,,,,
2025-05-27,3615.00,3639.00,3562.20,3591.20,3610.92,SHORT,3615.00,3610.92,3610.92,true,4.08,0.11
2025-05-28,3595.00,3601.60,3545.00,3574.30,3588.33,SHORT,3595.00,3588.33,3588.33,true,6.67,0.19
2025-05-29,3580.00,3598.10,3560.10,3590.00,3571.58,SHORT,3580.00,3571.58,3571.58,true,8.42,0.24
2025-05-30,3580.00,3605.00,3542.10,3549.50,3582.16,SKIP,,,,,,
2025-06-02,3525.10,3542.00,3475.90,3522.90,3564.53,LONG,3525.10,3564.53,3522.90,false,-2.20,-0.06
2025-06-03,3525.50,3580.00,3503.50,3523.70,3512.05,SHORT,3525.50,3512.05,3512.05,true,13.45,0.38
2025-06-04,3506.10,3519.80,3486.00,3498.10,3524.65,LONG,3506.10,3524.65,3498.10,false,-8.00,-0.23
2025-06-05,3498.70,3535.00,3474.20,3506.50,3501.24,SKIP,,,,,,
2025-06-06,3524.00,3570.90,3486.20,3555.80,3504.79,SHORT,3524.00,3504.79,3504.79,true,19.21,0.55
2025-06-09,3564.80,3580.00,3521.20,3535.50,3541.14,SHORT,3564.80,3541.14,3541.14,true,23.66,0.66
2025-06-10,3545.00,3545.00,3506.10,3524.60,3542.12,SKIP,,,,,,
2025-06-11,3525.00,3549.00,3505.00,3539.00,3523.84,SKIP,,,,,,
2025-06-12,3548.00,3559.80,3445.50,3447.90,3525.77,SHORT,3548.00,3525.77,3525.77,true,22.23,0.63
2025-06-13,3409.70,3440.80,3383.00,3423.80,3488.45,LONG,3409.70,3488.45,3423.80,false,14.10,0.41
2025-06-16,3411.00,3453.70,3396.20,3438.80,3421.14,LONG,3411.00,3421.14,3421.14,true,10.14,0.30
2025-06-17,3428.00,3437.60,3395.40,3403.40,3431.65,LONG,3428.00,3431.65,3431.65,true,3.65,0.11
2025-06-18,3406.00,3478.40,3390.00,3469.00,3409.47,LONG,3406.00,3409.47,3409.47,true,3.47,0.10
2025-06-19,3478.80,3521.60,3467.80,3502.60,3438.07,SHORT,3478.80,3438.07,3502.60,false,-23.80,-0.68
2025-06-20,3500.00,3545.00,3489.00,3522.60,3505.53,LONG,3500.00,3505.53,3505.53,true,5.53,0.16
2025-06-23,3480.20,3528.50,3473.00,3501.10,3519.36,LONG,3480.20,3519.36,3519.36,true,39.16,1.13
2025-06-24,3523.10,3567.00,3506.10,3523.70,3495.86,SHORT,3523.10,3495.86,3523.70,false,-0.60,-0.02
2025-06-25,3550.00,3665.00,3550.00,3651.00,3534.12,SHORT,3550.00,3534.12,3651.00,false,-101.00,-2.85
2025-06-26,3655.00,3698.70,3644.00,3698.70,3632.71,SHORT,3655.00,3632.71,3698.70,false,-43.70,-1.20
2025-06-27,3700.00,3709.10,3659.50,3662.70,3680.02,SHORT,3700.00,3680.02,3680.02,true,19.98,0.54
2025-06-30,3666.20,3698.50,3652.00,3688.90,3673.76,LONG,3666.20,3673.76,3673.76,true,7.56,0.21
2025-07-01,3699.00,3726.50,3667.00,3700.40,3680.66,SHORT,3699.00,3680.66,3680.66,true,18.34,0.50
2025-07-02,3705.00,3721.90,3689.00,3707.20,3703.30,SKIP,,,,,,
2025-07-03,3702.00,3712.90,3672.20,3679.60,3706.02,LONG,3702.00,3706.02,3706.02,true,4.02,0.11
2025-07-04,3666.00,3690.10,3645.10,3685.40,3690.25,LONG,3666.00,3690.25,3685.40,false,19.40,0.53
2025-07-07,3675.50,3696.00,3647.90,3668.70,3668.61,SHORT,3675.50,3668.61,3668.61,true,6.89,0.19
2025-07-08,3581.80,3581.80,3436.10,3439.60,3664.83,LONG,3581.80,3664.83,3439.60,false,-142.20,-3.97
2025-07-09,3441.30,3461.50,3420.60,3429.20,3472.97,LONG,3441.30,3472.97,3429.20,false,-12.10,-0.35
2025-07-10,3432.10,3445.00,3417.20,3419.20,3436.17,LONG,3432.10,3436.17,3436.17,true,4.07,0.12
2025-07-11,3408.00,3422.20,3357.40,3359.90,3427.43,LONG,3408.00,3427.43,3359.90,false,-48.10,-1.41
2025-07-14,3372.00,3410.00,3344.00,3405.50,3384.57,LONG,3372.00,3384.57,3384.57,true,12.57,0.37
2025-07-15,3418.00,3422.00,3387.70,3414.10,3380.37,SHORT,3418.00,3380.37,3414.10,false,3.90,0.11
2025-07-16,3417.00,3422.20,3388.50,3416.40,3408.76,SHORT,3417.00,3408.76,3408.76,true,8.24,0.24
2025-07-17,3418.40,3448.00,3416.50,3435.00,3409.55,SHORT,3418.40,3409.55,3435.00,false,-16.60,-0.49
2025-07-18,3444.00,3444.00,3401.60,3403.90,3435.39,SHORT,3444.00,3435.39,3435.39,true,8.61,0.25
2025-07-21,3391.00,3439.10,3365.20,3431.80,3409.47,LONG,3391.00,3409.47,3409.47,true,18.47,0.54
2025-07-22,3450.00,3490.00,3430.30,3472.00,3413.52,SHORT,3450.00,3413.52,3472.00,false,-22.00,-0.64
2025-07-23,3472.40,3481.90,3444.00,3472.30,3470.55,SKIP,,,,,,
2025-07-24,3467.40,3489.80,3458.00,3485.00,3468.11,SKIP,,,,,,
2025-07-25,3476.40,3480.00,3447.80,3460.00,3480.44,LONG,3476.40,3480.44,3460.00,false,-16.40,-0.47
2025-07-28,3453.00,3462.60,3382.00,3389.90,3467.40,LONG,3453.00,3467.40,3389.90,false,-63.10,-1.83
2025-07-29,3390.00,3397.00,3355.60,3378.80,3407.88,LONG,3390.00,3407.88,3378.80,false,-11.20,-0.33
2025-07-30,3380.00,3393.50,3345.30,3376.60,3375.18,SHORT,3380.00,3375.18,3375.18,true,4.82,0.14
2025-07-31,3340.00,3364.50,3315.50,3343.30,3366.98,LONG,3340.00,3366.98,3343.30,false,3.30,0.10
2025-08-01,3340.00,3347.30,3307.00,3312.30,3346.40,LONG,3340.00,3346.40,3346.40,true,6.40,0.19
2025-08-04,3315.00,3365.00,3308.10,3360.10,3325.94,LONG,3315.00,3325.94,3325.94,true,10.94,0.33
2025-08-05,3356.30,3443.00,3348.00,3423.10,3349.37,SHORT,3356.30,3349.37,3349.37,true,6.93,0.21
2025-08-06,3437.00,3462.40,3405.00,3417.50,3405.18,SHORT,3437.00,3405.18,3405.18,true,31.82,0.93
2025-08-07,3380.00,3437.00,3377.70,3417.50,3435.77,LONG,3380.00,3435.77,3435.77,true,55.77,1.65
2025-08-08,3450.10,3489.80,3403.10,3460.00,3409.15,SHORT,3450.10,3409.15,3409.15,true,40.95,1.19
2025-08-11,3473.00,3487.30,3402.80,3468.10,3456.71,SHORT,3473.00,3456.71,3456.71,true,16.29,0.47
2025-08-12,3467.90,3534.00,3460.10,3485.00,3455.67,SHORT,3467.90,3455.67,3485.00,false,-17.10,-0.49
2025-08-13,3486.80,3494.90,3463.20,3464.20,3503.83,LONG,3486.80,3503.83,3464.20,false,-22.60,-0.65
2025-08-14,3476.50,3505.80,3464.10,3489.60,3476.57,SKIP,,,,,,
2025-08-18,3496.00,3574.80,3493.50,3557.30,3487.21,SHORT,3496.00,3487.21,3557.30,false,-61.30,-1.75
2025-08-19,3555.00,3577.30,3545.00,3569.50,3540.47,SHORT,3555.00,3540.47,3569.50,false,-14.50,-0.41
2025-08-20,3560.00,3602.90,3552.00,3593.90,3562.35,SKIP,,,,,,
2025-08-21,3595.00,3625.00,3588.20,3615.10,3584.84,SHORT,3595.00,3584.84,3615.10,false,-20.10,-0.56
2025-08-22,3616.30,3641.40,3607.70,3619.30,3611.61,SHORT,3616.30,3611.61,3611.61,true,4.69,0.13
2025-08-25,3629.70,3669.60,3615.50,3647.00,3621.48,SHORT,3629.70,3621.48,3621.48,true,8.22,0.23
2025-08-26,3662.80,3672.80,3589.10,3593.10,3651.16,SHORT,3662.80,3651.16,3651.16,true,11.64,0.32
2025-08-28,3552.10,3650.90,3552.10,3637.40,3619.30,LONG,3552.10,3619.30,3619.30,true,67.20,1.89
2025-08-29,3637.70,3642.00,3603.60,3621.70,3627.64,SHORT,3637.70,3627.64,3627.64,true,10.06,0.28
2025-09-01,3631.00,3653.40,3610.40,3620.10,3620.90,SHORT,3631.00,3620.90,3620.90,true,10.10,0.28
2025-09-02,3614.00,3655.80,3606.10,3619.00,3626.86,LONG,3614.00,3626.86,3626.86,true,12.86,0.36
2025-09-03,3605.00,3697.90,3590.00,3690.70,3631.36,LONG,3605.00,3631.36,3631.36,true,26.36,0.73
2025-09-04,3740.00,3740.00,3676.80,3684.40,3670.22,SHORT,3740.00,3670.22,3684.40,false,55.60,1.49
2025-09-05,3695.00,3700.00,3662.80,3667.50,3696.04,SKIP,,,,,,
2025-09-08,3653.00,3683.60,3640.00,3658.40,3676.16,LONG,3653.00,3676.16,3676.16,true,23.16,0.63
2025-09-09,3667.80,3667.80,3619.20,3628.30,3664.66,SKIP,,,,,,
2025-09-10,3632.00,3648.70,3608.20,3619.90,3632.28,SKIP,,,,,,
2025-09-11,3620.00,3644.00,3580.00,3584.20,3619.53,SKIP,,,,,,
2025-09-12,3589.90,3598.20,3563.90,3571.10,3593.62,LONG,3589.90,3593.62,3593.62,true,3.72,0.10
2025-09-15,3556.00,3576.50,3515.00,3533.80,3579.92,LONG,3556.00,3579.92,3533.80,false,-22.20,-0.62
2025-09-16,3525.00,3570.30,3502.00,3557.20,3539.83,LONG,3525.00,3539.83,3539.83,true,14.83,0.42
2025-09-17,3561.90,3572.70,3513.20,3522.00,3534.51,SHORT,3561.90,3534.51,3534.51,true,27.39,0.77
2025-09-18,3530.00,3546.00,3503.40,3512.00,3529.86,SKIP,,,,,,
2025-09-19,3504.00,3511.30,3461.00,3465.30,3521.66,LONG,3504.00,3521.66,3465.30,false,-38.70,-1.10
