date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,447.00,455.40,441.30,452.00,444.54,SHORT,447.00,444.54,444.54,true,2.46,0.55
2025-01-03,452.50,472.50,450.85,468.35,450.05,SHORT,452.50,450.05,468.35,false,-15.85,-3.50
2025-01-06,473.20,473.20,445.05,445.95,465.86,SHORT,473.20,465.86,465.86,true,7.34,1.55
2025-01-07,447.00,454.95,447.00,448.05,453.87,LONG,447.00,453.87,453.87,true,6.87,1.54
2025-01-08,449.25,451.00,432.40,444.50,450.45,LONG,449.25,450.45,450.45,true,1.20,0.27
2025-01-09,445.40,453.15,436.10,438.40,440.63,SHORT,445.40,440.63,440.63,true,4.77,1.07
2025-01-10,437.70,438.95,427.20,432.95,440.27,LONG,437.70,440.27,432.95,false,-4.75,-1.09
2025-01-13,429.85,432.85,414.70,418.75,433.52,LONG,429.85,433.52,418.75,false,-11.10,-2.58
2025-01-14,422.00,438.85,421.90,436.35,423.61,LONG,422.00,423.61,423.61,true,1.61,0.38
2025-01-15,436.50,448.50,436.20,441.25,434.06,SHORT,436.50,434.06,441.25,false,-4.75,-1.09
2025-01-16,449.00,459.90,448.25,455.70,443.65,SHORT,449.00,443.65,455.70,false,-6.70,-1.49
2025-01-17,456.50,461.90,453.90,457.35,454.26,SHORT,456.50,454.26,454.26,true,2.24,0.49
2025-01-20,464.15,467.05,456.60,466.15,458.07,SHORT,464.15,458.07,458.07,true,6.08,1.31
2025-01-21,463.50,472.50,458.25,461.20,463.45,SKIP,,,,,,
2025-01-22,466.00,470.80,459.65,469.50,465.03,SHORT,466.00,465.03,465.03,true,0.97,0.21
2025-01-23,470.00,479.50,465.00,474.90,465.53,SHORT,470.00,465.53,465.53,true,4.47,0.95
2025-01-24,477.00,480.50,461.65,466.20,473.95,SHORT,477.00,473.95,473.95,true,3.05,0.64
2025-01-27,461.70,461.95,448.45,451.75,471.67,LONG,461.70,471.67,451.75,false,-9.95,-2.16
2025-01-28,454.00,461.20,432.05,434.00,453.05,SHORT,454.00,453.05,453.05,true,0.95,0.21
2025-01-29,440.00,444.95,430.00,438.60,444.49,LONG,440.00,444.49,444.49,true,4.49,1.02
2025-01-30,439.40,452.40,438.80,440.65,436.24,SHORT,439.40,436.24,440.65,false,-1.25,-0.28
2025-01-31,446.50,452.35,440.50,449.75,444.30,SHORT,446.50,444.30,444.30,true,2.20,0.49
2025-02-01,450.15,457.75,442.65,445.90,447.16,SHORT,450.15,447.16,447.16,true,2.99,0.66
2025-02-03,445.00,445.00,426.55,432.75,450.38,LONG,445.00,450.38,432.75,false,-12.25,-2.75
2025-02-04,438.50,443.90,432.00,436.45,431.89,SHORT,438.50,431.89,436.45,false,2.05,0.47
2025-02-05,442.20,468.95,438.65,468.55,436.22,SHORT,442.20,436.22,468.55,false,-26.35,-5.96
2025-02-06,465.00,467.45,441.60,442.70,460.93,SHORT,465.00,460.93,460.93,true,4.07,0.88
2025-02-07,444.00,446.60,436.50,440.55,449.24,LONG,444.00,449.24,440.55,false,-3.45,-0.78
2025-02-10,441.60,443.90,434.05,435.75,441.71,SKIP,,,,,,
2025-02-11,435.00,438.45,413.95,416.15,438.10,LONG,435.00,438.10,438.10,true,3.10,0.71
2025-02-12,420.25,424.30,408.30,421.40,421.00,LONG,420.25,421.00,421.00,true,0.75,0.18
2025-02-13,422.00,426.95,411.20,411.20,417.93,SHORT,422.00,417.93,417.93,true,4.07,0.96
2025-02-14,414.00,422.50,410.15,417.35,417.75,LONG,414.00,417.75,417.75,true,3.75,0.91
2025-02-17,411.55,416.45,402.55,415.95,417.25,LONG,411.55,417.25,415.95,false,4.40,1.07
2025-02-18,417.00,419.00,404.70,408.30,408.43,SHORT,417.00,408.43,408.43,true,8.57,2.06
2025-02-19,409.05,414.55,406.60,413.65,409.26,SKIP,,,,,,
2025-02-20,412.00,424.25,411.80,422.25,411.97,SKIP,,,,,,
2025-02-21,422.75,430.20,420.05,426.50,419.51,SHORT,422.75,419.51,426.50,false,-3.75,-0.89
2025-02-24,421.00,425.95,415.10,415.55,425.05,LONG,421.00,425.05,425.05,true,4.05,0.96
2025-02-25,414.75,416.85,407.25,407.60,419.90,LONG,414.75,419.90,407.60,false,-7.15,-1.72
2025-02-27,407.00,415.00,403.05,411.90,409.62,LONG,407.00,409.62,409.62,true,2.62,0.64
2025-02-28,406.00,407.00,390.00,390.35,409.67,LONG,406.00,409.67,390.35,false,-15.65,-3.85
2025-03-03,392.00,395.30,378.15,387.80,394.80,LONG,392.00,394.80,394.80,true,2.80,0.71
2025-03-04,384.90,398.70,381.45,395.00,386.06,LONG,384.90,386.06,386.06,true,1.16,0.30
2025-03-05,395.45,412.80,395.45,411.55,393.34,SHORT,395.45,393.34,411.55,false,-16.10,-4.07
2025-03-06,418.00,429.35,416.25,426.00,404.72,SHORT,418.00,404.72,426.00,false,-8.00,-1.91
2025-03-07,430.05,437.95,428.55,429.20,423.65,SHORT,430.05,423.65,429.20,false,0.85,0.20
2025-03-10,429.05,434.05,425.00,426.40,432.97,LONG,429.05,432.97,432.97,true,3.92,0.91
2025-03-11,422.00,431.70,420.30,426.70,427.37,LONG,422.00,427.37,427.37,true,5.37,1.27
2025-03-12,429.00,432.65,425.75,428.15,426.79,SHORT,429.00,426.79,426.79,true,2.21,0.52
2025-03-13,430.00,436.90,428.00,429.50,428.22,SHORT,430.00,428.22,428.22,true,1.78,0.41
2025-03-17,430.55,442.00,430.55,434.85,431.97,LONG,430.55,431.97,431.97,true,1.42,0.33
2025-03-18,437.80,439.75,435.25,435.40,437.27,SHORT,437.80,437.27,437.27,true,0.53,0.12
2025-03-19,441.50,477.80,440.25,453.85,437.17,SHORT,441.50,437.17,453.85,false,-12.35,-2.80
