date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,571.00,582.70,568.00,569.95,568.03,SHORT,571.00,568.03,568.03,true,2.97,0.52
2025-01-03,570.00,585.90,569.65,569.90,574.63,LONG,570.00,574.63,574.63,true,4.63,0.81
2025-01-06,571.00,571.00,547.95,555.50,577.47,LONG,571.00,577.47,555.50,false,-15.50,-2.71
2025-01-07,556.25,562.10,552.50,553.50,555.29,SHORT,556.25,555.29,555.29,true,0.96,0.17
2025-01-08,553.15,554.00,542.35,547.20,556.33,LONG,553.15,556.33,547.20,false,-5.95,-1.08
2025-01-09,547.45,551.95,541.60,547.25,546.94,SKIP,,,,,,
2025-01-10,544.00,545.15,522.95,525.40,547.01,LONG,544.00,547.01,525.40,false,-18.60,-3.42
2025-01-13,518.50,525.00,492.80,497.55,526.77,LONG,518.50,526.77,497.55,false,-20.95,-4.04
2025-01-14,502.70,508.00,496.05,498.05,507.14,LONG,502.70,507.14,507.14,true,4.44,0.88
2025-01-15,506.00,516.70,501.00,509.35,500.57,SHORT,506.00,500.57,509.35,false,-3.35,-0.66
2025-01-16,511.50,518.90,504.45,505.00,510.96,SHORT,511.50,510.96,510.96,true,0.54,0.11
2025-01-17,507.80,514.25,502.30,512.25,512.19,LONG,507.80,512.19,512.19,true,4.39,0.86
2025-01-20,514.90,516.90,508.95,513.55,509.82,SHORT,514.90,509.82,509.82,true,5.08,0.99
2025-01-21,515.00,517.40,493.00,495.00,513.54,SHORT,515.00,513.54,513.54,true,1.46,0.28
2025-01-22,495.10,497.00,482.10,492.70,503.84,LONG,495.10,503.84,492.70,false,-2.40,-0.48
2025-01-23,490.80,496.60,486.45,489.35,487.44,SHORT,490.80,487.44,487.44,true,3.36,0.68
2025-01-24,489.70,504.95,487.10,502.15,492.03,LONG,489.70,492.03,492.03,true,2.33,0.48
2025-01-27,495.00,496.05,466.85,483.30,497.74,LONG,495.00,497.74,483.30,false,-11.70,-2.36
2025-01-28,485.45,486.95,458.30,458.95,479.77,SHORT,485.45,479.77,479.77,true,5.68,1.17
2025-01-29,462.50,475.75,462.45,473.45,469.29,LONG,462.50,469.29,469.29,true,6.79,1.47
2025-01-30,476.00,478.95,464.80,465.95,471.44,SHORT,476.00,471.44,471.44,true,4.56,0.96
2025-01-31,463.05,476.95,463.00,476.55,471.24,LONG,463.05,471.24,471.24,true,8.19,1.77
2025-02-01,476.00,484.95,471.10,481.50,472.85,SHORT,476.00,472.85,472.85,true,3.15,0.66
2025-02-03,469.95,484.60,466.55,468.70,478.89,LONG,469.95,478.89,478.89,true,8.94,1.90
2025-02-04,473.15,502.00,470.05,499.60,471.60,SHORT,473.15,471.60,471.60,true,1.55,0.33
2025-02-05,499.90,508.20,498.05,499.85,490.94,SHORT,499.90,490.94,499.85,false,0.05,0.01
2025-02-06,501.95,520.60,499.50,501.35,502.12,SKIP,,,,,,
2025-02-07,505.70,505.70,492.25,497.75,510.73,LONG,505.70,510.73,497.75,false,-7.95,-1.57
2025-02-10,496.40,496.45,481.95,483.70,498.82,LONG,496.40,498.82,483.70,false,-12.70,-2.56
2025-02-11,484.75,486.00,452.25,454.85,486.78,LONG,484.75,486.78,454.85,false,-29.90,-6.17
2025-02-12,456.00,466.00,402.50,442.90,462.96,LONG,456.00,462.96,462.96,true,6.96,1.53
2025-02-13,433.95,447.95,427.50,439.90,434.30,SKIP,,,,,,
2025-02-14,444.00,446.00,406.35,410.75,439.46,SHORT,444.00,439.46,439.46,true,4.54,1.02
2025-02-17,407.00,409.85,390.05,400.95,419.00,LONG,407.00,419.00,400.95,false,-6.05,-1.49
2025-02-18,400.70,402.95,385.15,390.30,398.18,SHORT,400.70,398.18,398.18,true,2.52,0.63
2025-02-19,389.95,408.50,389.95,401.35,392.19,LONG,389.95,392.19,392.19,true,2.24,0.57
2025-02-20,401.35,428.90,396.20,425.80,400.90,SHORT,401.35,400.90,400.90,true,0.45,0.11
2025-02-21,420.05,424.90,407.50,422.60,414.99,SHORT,420.05,414.99,414.99,true,5.06,1.20
2025-02-24,419.50,422.80,406.50,408.55,415.46,SHORT,419.50,415.46,415.46,true,4.04,0.96
2025-02-25,411.00,417.35,400.25,401.55,413.83,LONG,411.00,413.83,413.83,true,2.83,0.69
2025-02-27,406.00,406.00,390.10,393.75,407.80,LONG,406.00,407.80,393.75,false,-12.25,-3.02
2025-02-28,392.30,398.50,382.50,390.30,394.84,LONG,392.30,394.84,394.84,true,2.54,0.65
2025-03-03,387.00,394.25,367.00,372.10,391.29,LONG,387.00,391.29,391.29,true,4.29,1.11
2025-03-04,370.95,382.95,365.75,379.70,375.57,LONG,370.95,375.57,375.57,true,4.62,1.25
2025-03-05,377.05,395.65,377.05,390.50,377.57,LONG,377.05,377.57,377.57,true,0.52,0.14
2025-03-06,393.00,413.00,393.00,411.70,389.29,SHORT,393.00,389.29,411.70,false,-18.70,-4.76
2025-03-07,411.00,422.50,410.30,414.10,408.62,SHORT,411.00,408.62,414.10,false,-3.10,-0.75
2025-03-10,412.85,420.00,399.05,400.55,416.16,LONG,412.85,416.16,416.16,true,3.31,0.80
2025-03-11,398.00,430.95,396.25,430.00,408.93,LONG,398.00,408.93,408.93,true,10.93,2.75
2025-03-12,430.80,439.90,429.00,433.85,420.84,SHORT,430.80,420.84,433.85,false,-3.05,-0.71
2025-03-13,437.00,443.65,421.95,443.15,434.75,SHORT,437.00,434.75,434.75,true,2.25,0.51
2025-03-17,443.00,449.70,435.10,444.10,436.28,SHORT,443.00,436.28,436.28,true,6.72,1.52
2025-03-18,444.95,462.90,441.25,460.85,442.14,SHORT,444.95,442.14,442.14,true,2.81,0.63
2025-03-19,464.90,469.00,459.25,460.30,454.32,SHORT,464.90,454.32,460.30,false,4.60,0.99
2025-03-20,462.95,465.60,451.65,457.30,464.13,LONG,462.95,464.13,464.13,true,1.18,0.25
2025-03-21,460.00,469.05,458.15,463.75,458.82,SHORT,460.00,458.82,458.82,true,1.18,0.26
2025-03-24,466.00,473.95,458.00,459.45,464.20,SHORT,466.00,464.20,464.20,true,1.80,0.39
2025-03-25,464.50,525.00,463.00,497.50,464.83,SKIP,,,,,,
2025-03-26,494.00,514.80,486.95,502.45,507.82,LONG,494.00,507.82,507.82,true,13.82,2.80
2025-03-27,495.00,500.70,489.00,492.75,503.70,LONG,495.00,503.70,492.75,false,-2.25,-0.45
2025-03-28,494.00,501.45,475.25,477.50,494.32,SKIP,,,,,,
2025-04-01,475.00,485.45,472.50,483.95,487.07,LONG,475.00,487.07,483.95,false,8.95,1.88
2025-04-02,486.00,506.95,475.70,499.20,480.59,SHORT,486.00,480.59,480.59,true,5.41,1.11
2025-04-03,490.85,502.90,490.50,497.05,496.17,LONG,490.85,496.17,496.17,true,5.32,1.08
2025-04-04,498.95,499.45,476.00,479.10,497.40,SHORT,498.95,497.40,497.40,true,1.55,0.31
2025-04-07,422.00,452.45,411.00,450.60,484.70,LONG,422.00,484.70,450.60,false,28.60,6.78
