date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,617.50,618.25,605.70,612.90,609.91,SHORT,617.50,609.91,609.91,true,7.59,1.23
2025-01-03,613.00,614.95,600.70,611.35,612.29,SHORT,613.00,612.29,612.29,true,0.71,0.12
2025-01-06,615.30,615.90,594.00,598.30,609.01,SHORT,615.30,609.01,609.01,true,6.29,1.02
2025-01-07,603.25,619.40,601.30,612.40,601.89,SHORT,603.25,601.89,601.89,true,1.36,0.23
2025-01-08,615.05,617.90,605.00,611.50,611.43,SHORT,615.05,611.43,611.43,true,3.62,0.59
2025-01-09,608.00,616.30,607.35,613.25,610.69,LONG,608.00,610.69,610.69,true,2.69,0.44
2025-01-10,613.35,614.75,581.95,583.70,612.85,SKIP,,,,,,
2025-01-13,577.05,586.00,555.90,558.35,592.94,LONG,577.05,592.94,558.35,false,-18.70,-3.24
2025-01-14,560.10,570.45,560.10,567.80,567.66,LONG,560.10,567.66,567.66,true,7.56,1.35
2025-01-15,568.00,570.15,541.70,556.35,566.39,SHORT,568.00,566.39,566.39,true,1.61,0.28
2025-01-16,560.90,568.85,553.50,558.00,554.37,SHORT,560.90,554.37,554.37,true,6.53,1.16
2025-01-17,557.80,569.45,551.85,567.60,560.72,LONG,557.80,560.72,560.72,true,2.92,0.52
2025-01-20,576.70,590.00,564.10,584.45,560.49,SHORT,576.70,560.49,584.45,false,-7.75,-1.34
2025-01-21,585.10,593.20,576.15,576.80,579.39,SHORT,585.10,579.39,579.39,true,5.71,0.98
2025-01-22,580.00,582.10,554.55,571.00,583.04,LONG,580.00,583.04,571.00,false,-9.00,-1.55
2025-01-23,571.05,586.75,569.40,584.90,565.47,SHORT,571.05,565.47,584.90,false,-13.85,-2.43
2025-01-24,590.70,610.00,577.00,602.95,581.29,SHORT,590.70,581.29,581.29,true,9.41,1.59
2025-01-27,610.00,610.00,501.15,534.70,596.67,SHORT,610.00,596.67,596.67,true,13.33,2.19
2025-01-28,535.70,537.50,504.50,511.65,538.58,LONG,535.70,538.58,511.65,false,-24.05,-4.49
2025-01-29,515.00,544.65,511.80,542.95,517.68,LONG,515.00,517.68,517.68,true,2.68,0.52
2025-01-30,565.95,598.15,557.40,587.05,533.72,SHORT,565.95,533.72,587.05,false,-21.10,-3.73
2025-01-31,585.00,594.80,578.00,584.20,585.53,SKIP,,,,,,
2025-02-01,582.00,608.00,574.40,596.45,586.59,LONG,582.00,586.59,586.59,true,4.59,0.79
2025-02-03,590.10,595.35,580.50,586.50,592.15,LONG,590.10,592.15,592.15,true,2.05,0.35
2025-02-04,590.00,614.50,585.75,611.85,585.59,SHORT,590.00,585.59,611.85,false,-21.85,-3.70
2025-02-05,614.80,636.35,609.50,630.60,604.05,SHORT,614.80,604.05,630.60,false,-15.80,-2.57
2025-02-06,634.85,642.00,631.60,636.85,628.54,SHORT,634.85,628.54,636.85,false,-2.00,-0.32
2025-02-07,636.05,646.20,633.90,641.15,637.21,LONG,636.05,637.21,637.21,true,1.16,0.18
2025-02-10,637.20,639.85,617.00,625.65,640.45,LONG,637.20,640.45,625.65,false,-11.55,-1.81
2025-02-11,634.00,634.00,602.65,607.65,624.10,SHORT,634.00,624.10,624.10,true,9.90,1.56
2025-02-12,607.40,609.75,585.00,600.05,612.37,LONG,607.40,612.37,600.05,false,-7.35,-1.21
2025-02-13,610.00,619.20,599.40,601.15,597.47,SHORT,610.00,597.47,601.15,false,8.85,1.45
2025-02-14,602.00,604.00,531.55,547.50,610.57,LONG,602.00,610.57,547.50,false,-54.50,-9.05
2025-02-17,544.00,562.65,535.85,553.10,556.82,LONG,544.00,556.82,556.82,true,12.82,2.36
2025-02-18,559.00,559.00,528.65,545.65,550.53,SHORT,559.00,550.53,550.53,true,8.47,1.52
