date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,749.00,749.45,731.80,733.30,755.33,LONG,749.00,755.33,733.30,false,-15.70,-2.10
2025-01-03,734.50,750.80,726.05,726.80,738.11,LONG,734.50,738.11,738.11,true,3.61,0.49
2025-01-06,725.05,726.00,697.10,702.10,738.02,LONG,725.05,738.02,702.10,false,-22.95,-3.17
2025-01-07,707.85,717.90,702.00,704.50,706.96,SHORT,707.85,706.96,706.96,true,0.89,0.13
2025-01-08,704.95,708.35,693.05,706.10,707.76,LONG,704.95,707.76,707.76,true,2.81,0.40
2025-01-09,702.50,705.00,681.00,681.00,700.91,SHORT,702.50,700.91,700.91,true,1.59,0.23
2025-01-10,700.00,708.65,669.00,681.30,691.35,SHORT,700.00,691.35,691.35,true,8.65,1.24
2025-01-13,675.00,675.00,620.60,624.50,682.55,LONG,675.00,682.55,624.50,false,-50.50,-7.48
2025-01-14,637.75,711.00,635.80,666.45,643.75,LONG,637.75,643.75,643.75,true,6.00,0.94
2025-01-15,671.85,687.65,658.00,663.25,682.91,LONG,671.85,682.91,682.91,true,11.06,1.65
2025-01-16,696.00,708.00,669.55,673.80,670.28,SHORT,696.00,670.28,670.28,true,25.72,3.70
2025-01-17,679.90,680.00,668.60,673.00,684.85,LONG,679.90,684.85,673.00,false,-6.90,-1.01
2025-01-20,675.70,680.00,666.10,675.50,674.28,SHORT,675.70,674.28,674.28,true,1.42,0.21
2025-01-21,675.50,679.00,664.50,666.30,674.91,SKIP,,,,,,
2025-01-22,666.65,669.85,642.50,655.00,670.99,LONG,666.65,670.99,655.00,false,-11.65,-1.75
2025-01-23,656.00,664.45,651.60,657.70,651.21,SHORT,656.00,651.21,657.70,false,-1.70,-0.26
2025-01-24,660.00,663.70,638.00,642.45,658.28,SHORT,660.00,658.28,658.28,true,1.72,0.26
2025-01-27,640.95,640.95,611.70,619.75,647.90,LONG,640.95,647.90,619.75,false,-21.20,-3.31
2025-01-28,619.40,627.15,607.40,617.15,625.22,LONG,619.40,625.22,625.22,true,5.82,0.94
2025-01-29,616.85,628.00,613.05,624.00,617.32,SKIP,,,,,,
2025-01-30,625.00,644.30,622.60,640.50,622.19,SHORT,625.00,622.19,640.50,false,-15.50,-2.48
2025-01-31,639.95,649.80,635.00,643.45,636.54,SHORT,639.95,636.54,636.54,true,3.41,0.53
2025-02-01,647.50,654.40,625.75,633.85,643.37,SHORT,647.50,643.37,643.37,true,4.13,0.64
2025-02-03,629.95,630.25,620.00,620.65,642.78,LONG,629.95,642.78,620.65,false,-9.30,-1.48
2025-02-04,626.00,634.35,622.80,628.25,624.09,SHORT,626.00,624.09,624.09,true,1.91,0.31
2025-02-05,629.00,647.45,628.95,639.35,627.52,SHORT,629.00,627.52,639.35,false,-10.35,-1.65
2025-02-06,645.00,645.75,631.35,635.45,639.93,SHORT,645.00,639.93,639.93,true,5.07,0.79
2025-02-07,638.50,639.45,623.00,628.20,638.05,SKIP,,,,,,
2025-02-10,634.75,645.00,607.00,607.80,629.86,SHORT,634.75,629.86,629.86,true,4.89,0.77
2025-02-11,611.85,620.90,595.00,595.05,613.36,LONG,611.85,613.36,613.36,true,1.51,0.25
2025-02-12,599.00,605.00,580.80,595.80,605.81,LONG,599.00,605.81,595.80,false,-3.20,-0.53
2025-02-13,601.90,608.50,592.30,599.65,593.56,SHORT,601.90,593.56,593.56,true,8.34,1.39
2025-02-14,603.00,607.00,569.35,572.80,601.04,SHORT,603.00,601.04,601.04,true,1.96,0.33
2025-02-17,573.70,579.35,560.85,574.05,580.75,LONG,573.70,580.75,574.05,false,0.35,0.06
2025-02-18,575.75,581.30,566.00,578.90,571.24,SHORT,575.75,571.24,571.24,true,4.51,0.78
2025-02-19,567.60,583.95,564.80,581.30,575.01,LONG,567.60,575.01,575.01,true,7.41,1.31
2025-02-20,579.15,589.70,570.50,587.35,579.21,SKIP,,,,,,
2025-02-21,590.00,600.00,578.95,581.15,582.13,SHORT,590.00,582.13,582.13,true,7.87,1.33
2025-02-24,581.70,581.70,571.65,575.15,588.01,LONG,581.70,588.01,575.15,false,-6.55,-1.13
2025-02-25,575.40,593.95,565.65,580.00,575.86,SKIP,,,,,,
2025-02-27,583.05,596.60,572.85,579.00,581.07,SHORT,583.05,581.07,581.07,true,1.98,0.34
2025-02-28,579.85,579.85,555.00,556.35,584.25,LONG,579.85,584.25,556.35,false,-23.50,-4.05
2025-03-03,559.40,564.15,532.60,551.95,563.98,LONG,559.40,563.98,563.98,true,4.58,0.82
2025-03-04,549.95,558.00,537.20,547.10,544.62,SHORT,549.95,544.62,544.62,true,5.33,0.97
2025-03-05,545.00,600.00,544.35,584.75,548.60,LONG,545.00,548.60,548.60,true,3.60,0.66
2025-03-06,589.25,602.50,583.30,595.00,578.66,SHORT,589.25,578.66,595.00,false,-5.75,-0.98
2025-03-07,596.75,609.50,591.25,606.50,593.54,SHORT,596.75,593.54,593.54,true,3.21,0.54
2025-03-10,607.90,625.80,599.55,605.05,602.51,SHORT,607.90,602.51,602.51,true,5.39,0.89
2025-03-11,600.00,608.30,592.80,597.00,612.05,LONG,600.00,612.05,597.00,false,-3.00,-0.50
2025-03-12,600.95,605.80,580.90,602.55,599.78,SHORT,600.95,599.78,599.78,true,1.17,0.19
2025-03-13,605.00,619.75,598.20,606.05,594.25,SHORT,605.00,594.25,606.05,false,-1.05,-0.17
2025-03-17,602.00,609.95,598.20,603.25,609.84,LONG,602.00,609.84,609.84,true,7.84,1.30
