date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,1184.00,1276.00,1183.05,1268.75,1183.32,SKIP,,,,,,
2025-01-03,1279.00,1330.60,1270.55,1320.70,1244.67,SHORT,1279.00,1244.67,1320.70,false,-41.70,-3.26
2025-01-06,1324.00,1343.15,1285.90,1292.35,1313.38,SHORT,1324.00,1313.38,1313.38,true,10.62,0.80
2025-01-07,1295.00,1300.25,1270.30,1274.20,1309.87,LONG,1295.00,1309.87,1274.20,false,-20.80,-1.61
2025-01-08,1268.00,1278.95,1253.20,1276.20,1285.44,LONG,1268.00,1285.44,1276.20,false,8.20,0.65
2025-01-09,1280.00,1292.30,1266.65,1283.70,1267.69,SHORT,1280.00,1267.69,1267.69,true,12.31,0.96
2025-01-10,1294.00,1296.25,1238.55,1253.95,1278.48,SHORT,1294.00,1278.48,1278.48,true,15.52,1.20
2025-01-13,1230.00,1259.40,1215.25,1222.85,1253.38,LONG,1230.00,1253.38,1253.38,true,23.38,1.90
2025-01-14,1226.80,1274.10,1226.80,1268.75,1236.72,LONG,1226.80,1236.72,1236.72,true,9.92,0.81
2025-01-15,1290.95,1290.95,1251.00,1253.25,1258.53,SHORT,1290.95,1258.53,1258.53,true,32.42,2.51
2025-01-16,1268.85,1297.95,1265.10,1281.45,1261.86,SHORT,1268.85,1261.86,1281.45,false,-12.60,-0.99
2025-01-17,1290.00,1290.00,1241.20,1258.25,1288.59,SHORT,1290.00,1288.59,1288.59,true,1.41,0.11
2025-01-20,1263.05,1269.30,1228.80,1245.25,1254.92,SHORT,1263.05,1254.92,1254.92,true,8.13,0.64
2025-01-21,1245.10,1269.50,1238.40,1239.95,1245.19,SKIP,,,,,,
2025-01-22,1248.00,1258.90,1231.45,1254.80,1252.22,LONG,1248.00,1252.22,1252.22,true,4.22,0.34
2025-01-23,1251.00,1258.35,1221.00,1245.60,1245.98,SHORT,1251.00,1245.98,1245.98,true,5.02,0.40
2025-01-24,1247.50,1252.35,1215.65,1220.20,1239.18,SHORT,1247.50,1239.18,1239.18,true,8.32,0.67
2025-01-27,1220.00,1220.00,1169.80,1175.60,1231.69,LONG,1220.00,1231.69,1175.60,false,-44.40,-3.64
2025-01-28,1205.00,1292.85,1196.00,1240.15,1188.17,SHORT,1205.00,1188.17,1240.15,false,-35.15,-2.92
2025-01-29,1235.00,1304.50,1230.05,1294.60,1233.33,SHORT,1235.00,1233.33,1233.33,true,1.67,0.14
2025-01-30,1295.50,1308.60,1265.05,1279.20,1289.21,SHORT,1295.50,1289.21,1289.21,true,6.29,0.49
2025-01-31,1284.00,1321.80,1247.45,1286.00,1283.52,SKIP,,,,,,
2025-02-01,1296.25,1296.30,1225.35,1264.75,1286.67,SHORT,1296.25,1286.67,1286.67,true,9.58,0.74
2025-02-03,1269.00,1340.40,1239.10,1337.25,1261.74,SHORT,1269.00,1261.74,1261.74,true,7.26,0.57
2025-02-04,1348.00,1399.50,1342.05,1392.65,1313.06,SHORT,1348.00,1313.06,1392.65,false,-44.65,-3.31
2025-02-05,1400.00,1401.45,1372.20,1387.90,1377.67,SHORT,1400.00,1377.67,1377.67,true,22.33,1.59
2025-02-06,1381.50,1401.10,1365.20,1380.30,1387.34,LONG,1381.50,1387.34,1387.34,true,5.84,0.42
2025-02-07,1384.90,1395.00,1356.05,1381.90,1383.17,SHORT,1384.90,1383.17,1383.17,true,1.73,0.12
2025-02-10,1374.10,1390.00,1322.55,1344.15,1377.97,LONG,1374.10,1377.97,1377.97,true,3.87,0.28
2025-02-11,1347.75,1356.00,1300.60,1308.90,1340.43,SHORT,1347.75,1340.43,1340.43,true,7.32,0.54
2025-02-12,1313.80,1358.50,1302.00,1352.95,1317.80,LONG,1313.80,1317.80,1317.80,true,4.00,0.30
2025-02-13,1355.00,1414.50,1355.00,1391.65,1338.30,SHORT,1355.00,1338.30,1391.65,false,-36.65,-2.70
2025-02-14,1391.00,1403.50,1357.00,1376.00,1396.38,LONG,1391.00,1396.38,1396.38,true,5.38,0.39
2025-02-17,1365.05,1377.45,1336.45,1357.20,1374.55,LONG,1365.05,1374.55,1374.55,true,9.50,0.70
2025-02-18,1351.10,1362.40,1333.05,1351.30,1356.64,LONG,1351.10,1356.64,1356.64,true,5.54,0.41
2025-02-19,1350.00,1380.85,1343.45,1375.05,1347.96,SHORT,1350.00,1347.96,1347.96,true,2.04,0.15
2025-02-20,1370.00,1399.00,1358.40,1397.55,1366.67,SHORT,1370.00,1366.67,1366.67,true,3.33,0.24
2025-02-21,1394.45,1406.75,1370.50,1384.00,1385.87,SHORT,1394.45,1385.87,1385.87,true,8.58,0.62
