date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,1404.00,1425.50,1398.05,1422.45,1397.06,SHORT,1404.00,1397.06,1422.45,false,-18.45,-1.31
2025-01-03,1428.25,1451.00,1424.90,1449.35,1414.07,SHORT,1428.25,1414.07,1449.35,false,-21.10,-1.48
2025-01-06,1450.00,1462.65,1425.20,1432.65,1443.71,SHORT,1450.00,1443.71,1443.71,true,6.29,0.43
2025-01-07,1447.00,1490.80,1434.35,1471.90,1439.05,SHORT,1447.00,1439.05,1439.05,true,7.95,0.55
2025-01-08,1478.70,1484.65,1457.85,1461.40,1466.11,SHORT,1478.70,1466.11,1466.11,true,12.59,0.85
2025-01-09,1457.80,1481.20,1453.00,1468.00,1467.85,LONG,1457.80,1467.85,1467.85,true,10.05,0.69
2025-01-10,1469.90,1488.00,1458.65,1476.50,1468.34,SHORT,1469.90,1468.34,1468.34,true,1.56,0.11
2025-01-13,1478.30,1478.30,1445.65,1467.05,1476.80,SHORT,1478.30,1476.80,1476.80,true,1.50,0.10
2025-01-14,1475.00,1504.00,1468.85,1500.00,1466.37,SHORT,1475.00,1466.37,1500.00,false,-25.00,-1.69
2025-01-15,1504.50,1504.85,1469.35,1471.80,1492.80,SHORT,1504.50,1492.80,1492.80,true,11.70,0.78
2025-01-16,1486.00,1545.00,1486.00,1514.85,1477.12,SHORT,1486.00,1477.12,1514.85,false,-28.85,-1.94
2025-01-17,1519.50,1555.00,1500.00,1539.30,1524.59,LONG,1519.50,1524.59,1524.59,true,5.09,0.33
2025-01-20,1545.00,1545.15,1487.30,1500.55,1535.53,SHORT,1545.00,1535.53,1535.53,true,9.47,0.61
2025-01-21,1499.70,1505.95,1460.00,1468.00,1502.13,LONG,1499.70,1502.13,1502.13,true,2.43,0.16
2025-01-22,1466.10,1470.75,1450.05,1460.05,1475.58,LONG,1466.10,1475.58,1460.05,false,-6.05,-0.41
2025-01-23,1458.05,1463.70,1447.15,1451.20,1459.69,LONG,1458.05,1459.69,1459.69,true,1.64,0.11
2025-01-24,1451.30,1455.60,1418.15,1440.25,1454.33,LONG,1451.30,1454.33,1454.33,true,3.03,0.21
2025-01-27,1435.00,1445.95,1416.00,1424.15,1440.56,LONG,1435.00,1440.56,1440.56,true,5.56,0.39
2025-01-28,1420.00,1435.70,1411.85,1418.05,1431.47,LONG,1420.00,1431.47,1431.47,true,11.47,0.81
2025-01-29,1419.50,1461.95,1410.50,1460.05,1422.56,LONG,1419.50,1422.56,1422.56,true,3.06,0.22
2025-01-30,1465.90,1476.55,1453.90,1472.90,1448.21,SHORT,1465.90,1448.21,1472.90,false,-7.00,-0.48
2025-01-31,1479.70,1489.30,1467.00,1483.20,1467.60,SHORT,1479.70,1467.60,1467.60,true,12.10,0.82
2025-02-01,1475.60,1528.00,1372.55,1455.75,1481.54,LONG,1475.60,1481.54,1481.54,true,5.94,0.40
2025-02-03,1434.35,1481.90,1434.35,1460.40,1435.76,SKIP,,,,,,
2025-02-04,1461.25,1478.70,1454.05,1471.10,1456.12,SHORT,1461.25,1456.12,1456.12,true,5.13,0.35
2025-02-05,1472.40,1484.30,1466.65,1470.05,1468.20,SHORT,1472.40,1468.20,1468.20,true,4.20,0.29
2025-02-06,1470.00,1480.40,1456.45,1464.90,1474.76,LONG,1470.00,1474.76,1474.76,true,4.76,0.32
2025-02-07,1472.45,1475.95,1454.25,1471.75,1469.62,SHORT,1472.45,1469.62,1469.62,true,2.83,0.19
2025-02-10,1462.90,1474.55,1445.00,1447.85,1467.95,LONG,1462.90,1467.95,1467.95,true,5.05,0.35
2025-02-11,1448.20,1450.00,1402.90,1420.50,1454.67,LONG,1448.20,1454.67,1420.50,false,-27.70,-1.91
2025-02-12,1427.45,1466.95,1407.50,1450.60,1422.81,SHORT,1427.45,1422.81,1422.81,true,4.64,0.33
2025-02-13,1452.15,1479.40,1446.00,1469.55,1449.98,SHORT,1452.15,1449.98,1449.98,true,2.17,0.15
2025-02-14,1470.50,1477.15,1450.00,1464.90,1470.50,SKIP,,,,,,
2025-02-17,1460.50,1481.55,1451.85,1474.55,1461.14,SKIP,,,,,,
2025-02-18,1476.25,1481.00,1454.40,1475.15,1474.30,SHORT,1476.25,1474.30,1474.30,true,1.95,0.13
2025-02-19,1475.00,1482.20,1465.05,1481.95,1472.24,SHORT,1475.00,1472.24,1472.24,true,2.76,0.19
2025-02-20,1473.00,1489.65,1466.00,1470.00,1474.35,SKIP,,,,,,
2025-02-21,1469.70,1501.40,1461.70,1496.20,1475.09,LONG,1469.70,1475.09,1475.09,true,5.39,0.37
2025-02-24,1480.00,1495.20,1475.20,1484.05,1485.31,LONG,1480.00,1485.31,1485.31,true,5.31,0.36
2025-02-25,1480.00,1484.05,1463.45,1471.50,1484.73,LONG,1480.00,1484.73,1471.50,false,-8.50,-0.57
2025-02-27,1464.00,1479.90,1454.00,1470.00,1470.16,LONG,1464.00,1470.16,1470.16,true,6.16,0.42
2025-02-28,1460.00,1462.05,1411.85,1429.75,1468.55,LONG,1460.00,1468.55,1429.75,false,-30.25,-2.07
2025-03-03,1432.55,1452.15,1405.10,1408.30,1432.74,SKIP,,,,,,
2025-03-04,1392.20,1415.00,1390.70,1393.10,1428.83,LONG,1392.20,1428.83,1393.10,false,0.90,0.06
2025-03-05,1391.15,1424.00,1379.85,1418.55,1402.06,LONG,1391.15,1402.06,1402.06,true,10.91,0.78
2025-03-06,1417.10,1426.40,1395.00,1422.00,1409.83,SHORT,1417.10,1409.83,1409.83,true,7.27,0.51
2025-03-07,1421.35,1446.20,1406.55,1411.50,1411.62,SHORT,1421.35,1411.62,1411.62,true,9.73,0.68
2025-03-10,1419.00,1427.75,1404.35,1419.50,1419.76,SKIP,,,,,,
2025-03-11,1403.00,1424.40,1397.45,1417.05,1418.49,LONG,1403.00,1418.49,1418.49,true,15.49,1.10
2025-03-12,1425.00,1425.00,1404.50,1408.65,1416.65,SHORT,1425.00,1416.65,1416.65,true,8.35,0.59
2025-03-13,1411.70,1413.95,1382.65,1386.00,1409.84,SHORT,1411.70,1409.84,1409.84,true,1.86,0.13
2025-03-17,1392.00,1441.30,1392.00,1433.95,1393.45,LONG,1392.00,1393.45,1393.45,true,1.45,0.10
2025-03-18,1452.70,1458.45,1431.05,1457.80,1429.57,SHORT,1452.70,1429.57,1457.80,false,-5.10,-0.35
2025-03-19,1457.95,1488.90,1455.00,1483.45,1451.65,SHORT,1457.95,1451.65,1483.45,false,-25.50,-1.75
2025-03-20,1492.00,1506.30,1488.50,1496.55,1478.80,SHORT,1492.00,1478.80,1496.55,false,-4.55,-0.30
2025-03-21,1500.00,1549.70,1493.45,1546.85,1498.51,SKIP,,,,,,
2025-03-24,1550.00,1584.00,1541.70,1570.30,1532.56,SHORT,1550.00,1532.56,1570.30,false,-20.30,-1.31
2025-03-25,1577.65,1583.90,1551.40,1557.10,1565.65,SHORT,1577.65,1565.65,1565.65,true,12.00,0.76
2025-03-26,1564.30,1570.30,1533.45,1540.55,1565.57,SKIP,,,,,,
2025-03-27,1541.40,1552.10,1529.65,1547.05,1547.04,LONG,1541.40,1547.04,1547.04,true,5.64,0.37
2025-03-28,1544.90,1564.50,1534.75,1547.70,1542.97,SHORT,1544.90,1542.97,1542.97,true,1.93,0.12
2025-04-01,1537.75,1566.40,1535.35,1546.50,1550.55,LONG,1537.75,1550.55,1550.55,true,12.80,0.83
2025-04-02,1543.00,1563.15,1542.30,1559.05,1549.42,LONG,1543.00,1549.42,1549.42,true,6.42,0.42
2025-04-03,1546.00,1558.90,1540.05,1541.25,1557.38,LONG,1546.00,1557.38,1557.38,true,11.38,0.74
2025-04-04,1536.35,1546.90,1501.10,1511.50,1547.70,LONG,1536.35,1547.70,1511.50,false,-24.85,-1.62
2025-04-07,1450.00,1485.50,1430.55,1460.00,1515.62,LONG,1450.00,1515.62,1460.00,false,10.00,0.69
2025-04-08,1490.00,1498.05,1458.05,1488.20,1460.96,SHORT,1490.00,1460.96,1460.96,true,29.04,1.95
2025-04-09,1488.00,1499.90,1475.00,1481.85,1468.74,SHORT,1488.00,1468.74,1481.85,false,6.15,0.41
2025-04-11,1539.00,1539.00,1500.05,1521.90,1487.50,SHORT,1539.00,1487.50,1521.90,false,17.10,1.11
2025-04-15,1555.50,1574.10,1525.00,1563.50,1519.22,SHORT,1555.50,1519.22,1563.50,false,-8.00,-0.51
2025-04-16,1548.50,1576.80,1548.50,1564.20,1562.49,LONG,1548.50,1562.49,1562.49,true,13.99,0.90
2025-04-17,1558.00,1610.60,1549.40,1606.60,1565.42,LONG,1558.00,1565.42,1565.42,true,7.42,0.48
2025-04-21,1618.00,1630.40,1595.30,1629.10,1586.20,SHORT,1618.00,1586.20,1629.10,false,-11.10,-0.69
2025-04-22,1627.80,1639.90,1612.80,1619.10,1621.14,SHORT,1627.80,1621.14,1621.14,true,6.66,0.41
2025-04-23,1625.00,1625.00,1601.00,1614.50,1623.91,SKIP,,,,,,
2025-04-24,1612.90,1636.60,1603.00,1606.90,1611.41,SKIP,,,,,,
2025-04-25,1723.50,1762.00,1651.10,1692.30,1615.70,SHORT,1723.50,1615.70,1692.30,false,31.20,1.81
2025-04-28,1690.00,1755.00,1681.40,1729.10,1695.65,LONG,1690.00,1695.65,1695.65,true,5.65,0.33
2025-04-29,1733.90,1764.90,1721.00,1729.80,1714.41,SHORT,1733.90,1714.41,1729.80,false,4.10,0.24
2025-04-30,1722.00,1772.50,1718.50,1766.00,1737.65,LONG,1722.00,1737.65,1737.65,true,15.65,0.91
2025-05-02,1761.00,1777.10,1747.60,1762.80,1758.52,SHORT,1761.00,1758.52,1758.52,true,2.48,0.14
