date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,1181.10,1219.90,1181.00,1212.00,1179.57,SHORT,1181.10,1179.57,1212.00,false,-30.90,-2.62
2025-01-03,1200.55,1220.00,1192.90,1195.05,1204.20,LONG,1200.55,1204.20,1204.20,true,3.65,0.30
2025-01-06,1195.05,1199.45,1122.05,1132.65,1208.57,LONG,1195.05,1208.57,1132.65,false,-62.40,-5.22
2025-01-07,1142.80,1176.10,1142.00,1166.15,1150.81,LONG,1142.80,1150.81,1150.81,true,8.01,0.70
2025-01-08,1170.00,1175.45,1135.40,1146.45,1159.70,SHORT,1170.00,1159.70,1159.70,true,10.30,0.88
2025-01-09,1120.00,1135.00,1102.00,1103.00,1149.98,LONG,1120.00,1149.98,1103.00,false,-17.00,-1.52
2025-01-10,1102.00,1109.00,1057.00,1062.20,1112.06,LONG,1102.00,1112.06,1062.20,false,-39.80,-3.61
2025-01-13,1022.45,1055.60,974.05,988.00,1074.80,LONG,1022.45,1074.80,988.00,false,-34.45,-3.37
2025-01-14,1005.00,1066.80,992.00,1055.00,1007.44,LONG,1005.00,1007.44,1007.44,true,2.44,0.24
2025-01-15,1065.00,1072.00,1037.05,1047.35,1038.49,SHORT,1065.00,1038.49,1038.49,true,26.51,2.49
2025-01-16,1072.20,1095.75,1047.60,1051.10,1051.36,SHORT,1072.20,1051.36,1051.36,true,20.84,1.94
2025-01-17,1053.90,1067.05,1037.70,1059.20,1069.72,LONG,1053.90,1069.72,1059.20,false,5.30,0.50
2025-01-20,1067.90,1150.00,1055.05,1134.45,1049.58,SHORT,1067.90,1049.58,1134.45,false,-66.55,-6.23
2025-01-21,1133.15,1135.50,1060.55,1069.10,1126.10,SHORT,1133.15,1126.10,1126.10,true,7.05,0.62
2025-01-22,1079.00,1114.00,1047.55,1099.00,1093.53,LONG,1079.00,1093.53,1093.53,true,14.53,1.35
2025-01-23,1095.00,1125.00,1080.80,1096.00,1085.11,SHORT,1095.00,1085.11,1085.11,true,9.89,0.90
2025-01-24,1047.55,1048.00,991.00,993.75,1101.30,LONG,1047.55,1101.30,993.75,false,-53.80,-5.14
2025-01-27,970.00,975.50,861.20,895.00,1011.22,LONG,970.00,1011.22,895.00,false,-75.00,-7.73
2025-01-28,891.95,894.30,822.85,858.40,900.74,LONG,891.95,900.74,858.40,false,-33.55,-3.76
2025-01-29,867.45,893.50,859.65,887.00,853.57,SHORT,867.45,853.57,887.00,false,-19.55,-2.25
2025-01-30,892.00,925.00,866.35,867.00,881.02,SHORT,892.00,881.02,881.02,true,10.98,1.23
2025-01-31,866.00,922.30,860.00,915.75,891.50,LONG,866.00,891.50,891.50,true,25.50,2.94
2025-02-01,916.15,947.60,884.50,885.65,902.83,SHORT,916.15,902.83,902.83,true,13.32,1.45
2025-02-03,868.25,886.80,844.05,851.70,911.89,LONG,868.25,911.89,851.70,false,-16.55,-1.91
2025-02-04,855.05,894.80,855.00,880.00,859.57,LONG,855.05,859.57,859.57,true,4.52,0.53
2025-02-05,885.00,909.80,885.00,891.65,878.16,SHORT,885.00,878.16,891.65,false,-6.65,-0.75
2025-02-06,881.05,889.85,863.55,871.60,898.68,LONG,881.05,898.68,871.60,false,-9.45,-1.07
2025-02-07,872.00,887.60,860.20,869.40,875.51,LONG,872.00,875.51,875.51,true,3.51,0.40
2025-02-10,874.00,882.00,846.00,856.75,872.66,SHORT,874.00,872.66,872.66,true,1.34,0.15
2025-02-11,855.00,857.00,814.00,824.85,861.26,LONG,855.00,861.26,824.85,false,-30.15,-3.53
2025-02-12,824.30,834.85,782.15,821.90,826.33,LONG,824.30,826.33,826.33,true,2.03,0.25
2025-02-13,816.80,847.70,815.60,827.20,809.47,SHORT,816.80,809.47,827.20,false,-10.40,-1.27
2025-02-14,826.00,831.95,775.65,779.00,835.94,LONG,826.00,835.94,779.00,false,-47.00,-5.69
2025-02-17,780.20,790.00,748.30,781.15,792.03,LONG,780.20,792.03,781.15,false,0.95,0.12
2025-02-18,776.60,786.55,750.00,765.85,772.56,SHORT,776.60,772.56,772.56,true,4.04,0.52
2025-02-19,764.50,823.00,757.20,802.50,766.36,LONG,764.50,766.36,766.36,true,1.86,0.24
2025-02-20,799.00,841.50,797.30,819.90,806.89,LONG,799.00,806.89,806.89,true,7.89,0.99
2025-02-21,821.90,847.40,796.05,797.60,821.21,SKIP,,,,,,
2025-02-24,792.00,792.70,752.25,758.20,818.78,LONG,792.00,818.78,758.20,false,-33.80,-4.27
2025-02-25,760.80,793.90,760.45,763.00,767.06,LONG,760.80,767.06,767.06,true,6.26,0.82
2025-02-27,755.00,767.70,740.15,742.50,775.52,LONG,755.00,775.52,742.50,false,-12.50,-1.66
2025-02-28,730.00,740.55,701.85,709.85,752.02,LONG,730.00,752.02,709.85,false,-20.15,-2.76
2025-03-03,714.00,729.00,681.00,719.45,714.85,LONG,714.00,714.85,714.85,true,0.85,0.12
2025-03-04,709.95,745.00,696.30,733.00,704.40,SHORT,709.95,704.40,704.40,true,5.55,0.78
2025-03-05,734.00,747.60,730.10,736.35,726.83,SHORT,734.00,726.83,736.35,false,-2.35,-0.32
2025-03-06,749.95,755.65,735.00,735.30,737.95,SHORT,749.95,737.95,737.95,true,12.00,1.60
2025-03-07,735.00,760.70,730.30,735.20,743.43,LONG,735.00,743.43,743.43,true,8.43,1.15
2025-03-10,739.00,744.10,702.10,702.50,744.78,LONG,739.00,744.78,702.50,false,-36.50,-4.94
2025-03-11,693.05,711.65,676.20,686.45,717.34,LONG,693.05,717.34,686.45,false,-6.60,-0.95
2025-03-12,690.00,695.80,671.30,675.70,691.18,LONG,690.00,691.18,691.18,true,1.18,0.17
2025-03-13,676.10,682.35,659.00,659.60,681.54,LONG,676.10,681.54,681.54,true,5.44,0.80
2025-03-17,667.50,689.00,647.30,649.60,667.93,SKIP,,,,,,
2025-03-18,660.00,677.00,650.05,673.05,666.16,LONG,660.00,666.16,666.16,true,6.16,0.93
2025-03-19,673.50,725.25,673.50,708.40,667.36,SHORT,673.50,667.36,708.40,false,-34.90,-5.18
2025-03-20,721.00,737.30,706.20,708.95,705.51,SHORT,721.00,705.51,708.95,false,12.05,1.67
2025-03-21,714.20,835.00,709.20,799.00,717.15,LONG,714.20,717.15,717.15,true,2.95,0.41
2025-03-24,811.00,844.45,804.05,820.10,801.85,SHORT,811.00,801.85,820.10,false,-9.10,-1.12
2025-03-25,831.10,841.60,787.00,796.60,827.61,SHORT,831.10,827.61,827.61,true,3.49,0.42
2025-03-26,796.90,807.00,746.30,748.25,808.43,LONG,796.90,808.43,748.25,false,-48.65,-6.10
2025-03-27,748.70,787.35,741.10,777.80,768.17,LONG,748.70,768.17,768.17,true,19.47,2.60
2025-03-28,785.00,799.70,756.05,761.00,772.98,SHORT,785.00,772.98,772.98,true,12.02,1.53
2025-04-01,759.15,815.70,759.15,793.50,774.17,LONG,759.15,774.17,774.17,true,15.02,1.98
2025-04-02,795.00,809.50,771.05,803.20,797.39,LONG,795.00,797.39,797.39,true,2.39,0.30
2025-04-03,784.00,904.00,784.00,876.30,792.63,LONG,784.00,792.63,792.63,true,8.63,1.10
2025-04-04,875.15,883.70,827.00,839.30,874.53,SKIP,,,,,,
2025-04-07,731.05,802.70,731.05,797.35,849.11,LONG,731.05,849.11,797.35,false,66.30,9.07
2025-04-08,820.05,845.40,804.35,819.45,777.64,SHORT,820.05,777.64,819.45,false,0.60,0.07
2025-04-09,810.55,819.85,799.15,806.50,819.33,LONG,810.55,819.33,819.33,true,8.78,1.08
2025-04-11,837.00,852.75,822.20,837.40,807.18,SHORT,837.00,807.18,837.40,false,-0.40,-0.05
2025-04-15,859.00,869.05,844.40,860.55,839.25,SHORT,859.00,839.25,860.55,false,-1.55,-0.18
2025-04-16,861.90,883.00,860.00,863.65,860.83,SHORT,861.90,860.83,860.83,true,1.07,0.12
2025-04-17,866.00,867.70,846.60,857.95,869.31,LONG,866.00,869.31,857.95,false,-8.05,-0.93
2025-04-21,861.95,869.90,848.15,858.00,855.87,SHORT,861.95,855.87,855.87,true,6.08,0.71
2025-04-22,861.90,914.40,859.30,885.70,857.58,SHORT,861.90,857.58,885.70,false,-23.80,-2.76
2025-04-23,892.00,901.90,865.55,886.15,896.40,LONG,892.00,896.40,896.40,true,4.40,0.49
2025-04-24,890.90,902.00,876.80,887.30,884.27,SHORT,890.90,884.27,884.27,true,6.63,0.74
2025-04-25,888.50,892.45,834.45,860.75,891.63,LONG,888.50,891.63,891.63,true,3.13,0.35
2025-04-28,749.15,784.85,735.50,747.50,857.34,LONG,749.15,857.34,747.50,false,-1.65,-0.22
2025-04-29,755.00,772.00,727.00,729.50,763.27,LONG,755.00,763.27,763.27,true,8.27,1.10
2025-04-30,742.00,744.70,696.15,701.85,746.76,LONG,742.00,746.76,701.85,false,-40.15,-5.41
2025-05-02,708.00,723.15,692.90,704.20,710.52,LONG,708.00,710.52,710.52,true,2.52,0.36
2025-05-05,709.00,712.95,686.35,693.85,707.68,SHORT,709.00,707.68,707.68,true,1.32,0.19
2025-05-06,695.60,740.00,695.05,700.55,694.45,SHORT,695.60,694.45,700.55,false,-4.95,-0.71
2025-05-07,685.00,698.70,681.25,689.50,720.56,LONG,685.00,720.56,689.50,false,4.50,0.66
2025-05-08,697.00,724.45,682.10,685.20,689.47,SHORT,697.00,689.47,689.47,true,7.53,1.08
2025-05-09,674.75,688.10,664.00,677.75,705.38,LONG,674.75,705.38,677.75,false,3.00,0.44
2025-05-12,707.65,710.00,696.70,701.10,673.81,SHORT,707.65,673.81,701.10,false,6.55,0.93
2025-05-13,705.50,720.00,695.50,714.05,701.79,SHORT,705.50,701.79,701.79,true,3.71,0.53
2025-05-14,718.00,719.65,708.15,710.35,710.57,SHORT,718.00,710.57,710.57,true,7.43,1.03
2025-05-15,711.85,716.85,701.60,701.60,712.47,SKIP,,,,,,
2025-05-16,708.00,748.40,704.05,739.00,707.45,SKIP,,,,,,
2025-05-19,748.85,761.60,731.10,741.00,731.10,SHORT,748.85,731.10,731.10,true,17.75,2.37
2025-05-20,747.00,748.40,719.10,723.40,747.25,SKIP,,,,,,
2025-05-21,725.00,759.50,715.10,746.60,729.96,LONG,725.00,729.96,729.96,true,4.96,0.68
2025-05-22,745.00,754.50,738.00,741.20,744.07,SHORT,745.00,744.07,744.07,true,0.93,0.12
2025-05-23,745.00,749.20,736.65,741.30,744.48,SKIP,,,,,,
2025-05-26,742.35,751.70,737.60,741.05,742.79,SKIP,,,,,,
2025-05-27,741.00,750.00,736.40,738.75,743.86,LONG,741.00,743.86,743.86,true,2.86,0.39
