date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,4722.80,4735.95,4648.55,4709.60,4688.17,SHORT,4722.80,4688.17,4688.17,true,34.63,0.73
2025-01-03,4800.00,4817.95,4576.50,4625.00,4692.23,SHORT,4800.00,4692.23,4692.23,true,107.77,2.25
2025-01-06,4650.15,4701.30,4504.00,4507.00,4691.52,LONG,4650.15,4691.52,4691.52,true,41.37,0.89
2025-01-07,4533.60,4599.90,4521.05,4528.05,4607.29,LONG,4533.60,4607.29,4528.05,false,-5.55,-0.12
2025-01-08,4522.50,4673.00,4440.00,4601.40,4548.85,LONG,4522.50,4548.85,4548.85,true,26.35,0.58
2025-01-09,4625.00,4676.95,4562.20,4667.25,4558.32,SHORT,4625.00,4558.32,4667.25,false,-42.25,-0.91
2025-01-10,4620.00,4666.45,4536.00,4538.60,4622.66,SKIP,,,,,,
2025-01-13,4400.00,4503.90,4251.65,4268.75,4590.94,LONG,4400.00,4590.94,4268.75,false,-131.25,-2.98
2025-01-14,4266.00,4391.20,4266.00,4365.10,4327.15,LONG,4266.00,4327.15,4327.15,true,61.15,1.43
2025-01-15,4389.00,4438.80,4352.05,4354.55,4358.23,SHORT,4389.00,4358.23,4358.23,true,30.77,0.70
2025-01-16,4470.00,4470.00,4316.05,4327.70,4390.55,SHORT,4470.00,4390.55,4390.55,true,79.45,1.78
2025-01-17,4315.00,4355.55,4193.00,4196.70,4340.70,LONG,4315.00,4340.70,4340.70,true,25.70,0.60
2025-01-20,4200.00,4258.45,4001.00,4021.00,4261.50,LONG,4200.00,4261.50,4021.00,false,-179.00,-4.26
2025-01-21,4001.15,4054.00,3955.55,3960.00,4081.73,LONG,4001.15,4081.73,3960.00,false,-41.15,-1.03
2025-01-22,3963.15,4006.35,3819.00,3878.40,4005.91,LONG,3963.15,4005.91,4005.91,true,42.76,1.08
2025-01-23,3890.00,4054.95,3876.10,3970.05,3883.40,SHORT,3890.00,3883.40,3883.40,true,6.60,0.17
2025-01-24,3971.65,4002.20,3787.35,3804.00,3980.62,LONG,3971.65,3980.62,3980.62,true,8.97,0.23
2025-01-27,3783.85,3783.85,3537.15,3544.65,3860.44,LONG,3783.85,3860.44,3544.65,false,-239.20,-6.32
2025-01-28,3546.30,3644.30,3452.05,3618.35,3608.51,LONG,3546.30,3608.51,3608.51,true,62.21,1.75
2025-01-29,3638.00,3825.00,3630.00,3814.00,3530.61,SHORT,3638.00,3530.61,3814.00,false,-176.00,-4.84
2025-01-30,3790.20,3908.50,3740.10,3775.00,3764.34,SHORT,3790.20,3764.34,3764.34,true,25.86,0.68
2025-01-31,3797.00,3978.00,3797.00,3967.75,3810.56,LONG,3797.00,3810.56,3810.56,true,13.56,0.36
2025-02-01,3968.95,4050.50,3588.00,3742.85,3938.67,SHORT,3968.95,3938.67,3938.67,true,30.28,0.76
2025-02-03,3755.35,3919.10,3693.30,3868.95,3782.53,LONG,3755.35,3782.53,3782.53,true,27.18,0.72
2025-02-04,3881.90,4046.50,3881.90,3989.40,3845.50,SHORT,3881.90,3845.50,3989.40,false,-107.50,-2.77
2025-02-05,3975.75,4074.00,3948.05,4005.50,3992.90,LONG,3975.75,3992.90,3992.90,true,17.15,0.43
2025-02-06,4009.85,4075.00,3942.00,3970.95,4029.99,LONG,4009.85,4029.99,4029.99,true,20.14,0.50
2025-02-07,3978.95,4030.00,3921.95,4014.55,3995.18,LONG,3978.95,3995.18,3995.18,true,16.23,0.41
2025-02-10,4030.00,4035.00,3907.50,3930.30,3975.97,SHORT,4030.00,3975.97,3975.97,true,54.03,1.34
2025-02-11,3926.00,3965.35,3829.65,3901.60,3932.60,LONG,3926.00,3932.60,3932.60,true,6.60,0.17
2025-02-12,3862.00,3935.00,3768.40,3883.50,3891.87,LONG,3862.00,3891.87,3891.87,true,29.87,0.77
2025-02-13,3930.05,3957.00,3866.15,3875.00,3860.56,SHORT,3930.05,3860.56,3875.00,false,55.05,1.40
2025-02-14,3897.30,3910.90,3688.25,3766.95,3899.36,SKIP,,,,,,
2025-02-17,3700.05,3731.25,3528.70,3626.95,3763.23,LONG,3700.05,3763.23,3626.95,false,-73.10,-1.98
2025-02-18,3631.00,3673.50,3560.00,3661.50,3603.05,SHORT,3631.00,3603.05,3603.05,true,27.95,0.77
2025-02-19,3600.05,3731.00,3600.05,3712.30,3629.69,LONG,3600.05,3629.69,3629.69,true,29.64,0.82
2025-02-20,3708.05,3766.40,3611.05,3745.10,3685.04,SHORT,3708.05,3685.04,3685.04,true,23.01,0.62
2025-02-21,3690.00,3825.95,3640.55,3664.80,3680.10,SHORT,3690.00,3680.10,3680.10,true,9.90,0.27
2025-02-24,3634.00,3710.00,3593.85,3685.60,3712.51,LONG,3634.00,3712.51,3685.60,false,51.60,1.42
2025-02-25,3685.05,3733.20,3560.00,3569.10,3657.80,SHORT,3685.05,3657.80,3657.80,true,27.25,0.74
2025-02-27,3575.95,3601.50,3480.00,3482.05,3613.34,LONG,3575.95,3613.34,3482.05,false,-93.90,-2.63
