date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,599.00,609.85,595.60,608.75,594.78,SHORT,599.00,594.78,608.75,false,-9.75,-1.63
2025-01-03,613.00,613.10,599.25,605.50,605.40,SHORT,613.00,605.40,605.40,true,7.60,1.24
2025-01-06,605.20,619.45,605.20,606.50,605.18,SKIP,,,,,,
2025-01-07,610.00,621.10,609.55,615.55,612.35,LONG,610.00,612.35,612.35,true,2.35,0.39
2025-01-08,619.00,619.70,600.75,609.10,616.80,SHORT,619.00,616.80,616.80,true,2.20,0.36
2025-01-09,609.90,616.75,604.65,604.65,607.95,SHORT,609.90,607.95,607.95,true,1.95,0.32
2025-01-10,606.00,609.30,585.60,594.35,611.36,LONG,606.00,611.36,594.35,false,-11.65,-1.92
2025-01-13,584.00,596.35,564.80,568.60,594.55,LONG,584.00,594.55,594.55,true,10.55,1.81
2025-01-14,569.70,592.80,568.80,583.50,581.62,LONG,569.70,581.62,581.62,true,11.92,2.09
2025-01-15,585.85,587.95,566.00,571.55,580.42,SHORT,585.85,580.42,580.42,true,5.43,0.93
2025-01-16,580.00,582.65,572.00,579.15,573.08,SHORT,580.00,573.08,573.08,true,6.92,1.19
2025-01-17,579.45,587.55,573.65,578.75,578.20,SHORT,579.45,578.20,578.20,true,1.25,0.22
2025-01-20,582.00,599.20,572.85,598.60,580.21,SHORT,582.00,580.21,580.21,true,1.79,0.31
2025-01-21,599.85,604.70,587.70,589.00,587.72,SHORT,599.85,587.72,587.72,true,12.13,2.02
2025-01-22,588.20,592.75,574.85,589.75,596.39,LONG,588.20,596.39,589.75,false,1.55,0.26
2025-01-23,590.00,602.30,586.95,600.55,583.37,SHORT,590.00,583.37,600.55,false,-10.55,-1.79
2025-01-24,599.00,601.00,573.15,581.00,597.37,SHORT,599.00,597.37,597.37,true,1.63,0.27
2025-01-27,578.00,579.00,535.40,544.65,584.80,LONG,578.00,584.80,544.65,false,-33.35,-5.77
2025-01-28,549.50,551.40,502.25,516.50,553.58,LONG,549.50,553.58,516.50,false,-33.00,-6.01
2025-01-29,517.40,536.30,517.40,535.30,517.42,SKIP,,,,,,
2025-01-30,542.70,567.00,539.90,566.55,531.40,SHORT,542.70,531.40,566.55,false,-23.85,-4.39
2025-01-31,557.05,567.65,551.05,556.65,558.20,LONG,557.05,558.20,558.20,true,1.15,0.21
2025-02-01,555.70,570.00,541.45,563.80,558.51,LONG,555.70,558.51,558.51,true,2.81,0.51
2025-02-03,554.90,565.35,552.15,559.20,558.98,LONG,554.90,558.98,558.98,true,4.08,0.74
2025-02-04,562.95,573.50,560.00,570.50,557.70,SHORT,562.95,557.70,570.50,false,-7.55,-1.34
2025-02-05,571.90,585.50,568.60,582.30,565.64,SHORT,571.90,565.64,582.30,false,-10.40,-1.82
2025-02-06,582.60,599.20,574.30,578.05,579.26,SHORT,582.60,579.26,579.26,true,3.34,0.57
2025-02-07,577.10,589.00,569.90,582.95,588.27,LONG,577.10,588.27,588.27,true,11.17,1.94
2025-02-10,580.50,584.85,562.90,568.90,581.10,LONG,580.50,581.10,581.10,true,0.60,0.10
2025-02-11,568.65,568.85,545.80,550.80,568.62,SKIP,,,,,,
2025-02-12,552.00,552.00,528.55,539.45,553.84,LONG,552.00,553.84,539.45,false,-12.55,-2.27
2025-02-13,538.10,560.65,538.00,542.40,537.43,SHORT,538.10,537.43,542.40,false,-4.30,-0.80
2025-02-14,541.00,546.80,505.40,512.30,549.77,LONG,541.00,549.77,512.30,false,-28.70,-5.30
2025-02-17,510.00,530.35,501.30,520.65,518.91,LONG,510.00,518.91,518.91,true,8.91,1.75
2025-02-18,522.25,523.25,502.45,518.30,520.37,SHORT,522.25,520.37,520.37,true,1.88,0.36
2025-02-19,515.00,537.00,505.85,531.55,511.41,SHORT,515.00,511.41,511.41,true,3.59,0.70
2025-02-20,528.65,532.00,515.70,526.90,527.32,SHORT,528.65,527.32,527.32,true,1.33,0.25
2025-02-21,524.10,530.05,505.05,507.85,525.20,LONG,524.10,525.20,525.20,true,1.10,0.21
2025-02-24,508.45,522.00,501.00,517.05,514.08,LONG,508.45,514.08,514.08,true,5.63,1.11
2025-02-25,515.90,523.10,508.05,515.30,515.96,SKIP,,,,,,
2025-02-27,515.75,516.50,506.00,508.55,516.93,LONG,515.75,516.93,508.55,false,-7.20,-1.40
2025-02-28,489.45,494.75,460.55,461.20,509.68,LONG,489.45,509.68,461.20,false,-28.25,-5.77
2025-03-03,460.00,475.05,453.50,473.25,472.03,LONG,460.00,472.03,472.03,true,12.03,2.62
2025-03-04,471.95,481.00,461.90,471.50,465.10,SHORT,471.95,465.10,465.10,true,6.85,1.45
2025-03-05,465.00,486.00,454.75,484.60,473.20,LONG,465.00,473.20,473.20,true,8.20,1.76
2025-03-06,486.85,500.00,486.85,493.90,466.10,SHORT,486.85,466.10,493.90,false,-7.05,-1.45
2025-03-07,491.00,498.75,484.50,492.35,494.82,LONG,491.00,494.82,494.82,true,3.82,0.78
2025-03-10,491.75,497.00,475.50,479.20,492.34,LONG,491.75,492.34,492.34,true,0.59,0.12
2025-03-11,456.00,483.25,456.00,478.20,484.91,LONG,456.00,484.91,478.20,false,22.20,4.87
2025-03-12,480.05,483.00,468.50,475.70,475.35,SHORT,480.05,475.35,475.35,true,4.70,0.98
2025-03-13,480.00,480.00,470.00,470.50,475.32,SHORT,480.00,475.32,475.32,true,4.68,0.98
2025-03-17,474.90,490.45,470.10,488.95,474.06,SHORT,474.90,474.06,474.06,true,0.84,0.18
2025-03-18,489.60,497.60,486.70,495.45,485.60,SHORT,489.60,485.60,495.45,false,-5.85,-1.19
2025-03-19,499.50,501.00,489.50,495.85,493.38,SHORT,499.50,493.38,493.38,true,6.12,1.23
2025-03-20,498.70,508.00,494.00,500.55,497.64,SHORT,498.70,497.64,497.64,true,1.06,0.21
2025-03-21,502.00,507.95,497.15,507.70,501.86,SKIP,,,,,,
2025-03-24,510.05,517.45,503.25,510.95,504.64,SHORT,510.05,504.64,504.64,true,5.41,1.06
2025-03-25,514.95,514.95,500.00,504.95,510.46,SHORT,514.95,510.46,510.46,true,4.49,0.87
2025-03-26,505.10,507.85,491.25,491.95,505.67,LONG,505.10,505.67,505.67,true,0.57,0.11
2025-03-27,492.00,493.80,475.50,491.95,497.48,LONG,492.00,497.48,491.95,false,-0.05,-0.01
2025-03-28,490.50,500.45,482.55,486.40,486.32,SHORT,490.50,486.32,486.32,true,4.18,0.85
2025-04-01,488.00,496.35,481.25,482.80,490.25,LONG,488.00,490.25,490.25,true,2.25,0.46
2025-04-02,488.00,488.00,471.45,483.20,487.95,SKIP,,,,,,
2025-04-03,492.00,502.50,485.55,491.55,479.01,SHORT,492.00,479.01,491.55,false,0.45,0.09
2025-04-04,494.10,494.10,454.00,456.05,493.80,SKIP,,,,,,
2025-04-07,440.90,443.15,426.90,436.65,463.46,LONG,440.90,463.46,436.65,false,-4.25,-0.96
2025-04-08,447.00,452.00,428.05,444.40,435.48,SHORT,447.00,435.48,435.48,true,11.52,2.58
2025-04-09,436.00,441.15,422.00,430.35,440.43,LONG,436.00,440.43,440.43,true,4.43,1.02
2025-04-11,442.20,455.45,442.20,452.10,432.03,SHORT,442.20,432.03,452.10,false,-9.90,-2.24
2025-04-15,457.90,465.00,453.00,464.65,450.83,SHORT,457.90,450.83,464.65,false,-6.75,-1.47
2025-04-16,465.00,465.80,455.70,462.60,461.19,SHORT,465.00,461.19,461.19,true,3.81,0.82
