date,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,47788.30,48267.10,47444.75,48122.00,47479.51,SHORT,47788.30,47479.51,47479.51,true,308.79,0.65
2025-01-03,48450.00,48594.95,47835.65,47843.65,47905.68,SHORT,48450.00,47905.68,47905.68,true,544.32,1.12
2025-01-06,47941.25,48197.95,47586.00,47957.10,48142.04,LONG,47941.25,48142.04,48142.04,true,200.79,0.42
2025-01-07,47956.00,49254.70,47956.00,48773.60,47920.12,SKIP,,,,,,
2025-01-08,48667.00,48776.90,47111.05,48062.70,48905.33,LONG,48667.00,48905.33,48062.70,false,-604.30,-1.24
2025-01-09,48063.30,48063.30,47145.05,47555.80,47838.40,SHORT,48063.30,47838.40,47838.40,true,224.90,0.47
2025-01-10,47499.95,47899.95,46525.00,46762.15,47607.97,LONG,47499.95,47607.97,47607.97,true,108.02,0.23
2025-01-13,46600.00,46729.35,45579.35,45892.80,46961.90,LONG,46600.00,46961.90,45892.80,false,-707.20,-1.52
2025-01-14,46000.00,46597.95,45966.05,46468.75,45993.44,SKIP,,,,,,
2025-01-15,46508.25,47237.35,45255.10,45826.25,46321.78,SHORT,46508.25,46321.78,46321.78,true,186.47,0.40
2025-01-16,46061.00,46453.25,45337.20,45953.75,45926.07,SHORT,46061.00,45926.07,45926.07,true,134.93,0.29
2025-01-17,45950.00,46399.40,45069.50,46089.90,45981.54,SKIP,,,,,,
2025-01-20,46222.00,46673.90,45360.00,46349.75,45867.35,SHORT,46222.00,45867.35,45867.35,true,354.65,0.77
2025-01-21,46339.85,46933.65,45875.75,45998.30,46054.33,SHORT,46339.85,46054.33,46054.33,true,285.52,0.62
2025-01-22,46280.00,46671.35,45700.00,46077.50,46260.52,SKIP,,,,,,
2025-01-23,46165.60,46913.90,45794.10,46669.95,46131.65,SKIP,,,,,,
2025-01-24,46554.00,47149.55,46256.35,46450.00,46530.18,SKIP,,,,,,
2025-01-27,46320.00,46320.00,44434.35,44600.05,46698.13,LONG,46320.00,46698.13,44600.05,false,-1719.95,-3.71
2025-01-28,44509.00,44930.00,44200.15,44598.45,44944.75,LONG,44509.00,44944.75,44598.45,false,89.45,0.20
2025-01-29,44600.00,46098.95,44583.00,45230.15,44663.64,LONG,44600.00,44663.64,44663.64,true,63.64,0.14
2025-01-30,45190.35,45205.40,43600.00,44330.60,45486.76,LONG,45190.35,45486.76,44330.60,false,-859.75,-1.90
2025-01-31,44300.00,45190.20,44289.95,44760.00,44336.80,SKIP,,,,,,
2025-02-01,44775.00,47168.90,43605.00,46501.00,44769.89,SKIP,,,,,,
2025-02-03,46542.85,47493.50,45409.50,47421.40,45751.54,SHORT,46542.85,45751.54,45751.54,true,791.31,1.70
