CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
581.25,578.7,589.5,584.7,EQ,HSCL,2024-12-31T18:30:00.000Z,19745,618020,360394796.3,589.5,577.5,35.59,219979,583.14,01-Jan-2025
587.5,587.3,582,581.25,EQ,HSCL,2025-01-01T18:30:00.000Z,30335,901601,529447197,594.2,579.5,40.31,363422,587.23,02-Jan-2025
591.6,590.4,588,587.5,EQ,HSCL,2025-01-02T18:30:00.000Z,46748,1798871,1070844392.65,606.6,587,38.17,686630,595.29,03-Jan-2025
567.65,560.3,591.6,591.6,EQ,HSCL,2025-01-05T18:30:00.000Z,47786,1394864,800440317.55,593.9,560.3,48.92,682397,573.85,06-Jan-2025
569.8,569.5,562,567.65,EQ,HSCL,2025-01-06T18:30:00.000Z,33987,1162220,660347028,575.9,558.25,36.35,422443,568.18,07-Jan-2025
572.4,572.5,571,569.8,EQ,HSCL,2025-01-07T18:30:00.000Z,27275,854665,485533126.35,579.95,559.3,43.33,370304,568.1,08-Jan-2025
579.05,577.5,570.85,572.4,EQ,HSCL,2025-01-08T18:30:00.000Z,37291,1323737,766467636.45,585.95,567,36,476525,579.02,09-Jan-2025
575.1,576.1,578,579.05,EQ,HSCL,2025-01-09T18:30:00.000Z,40764,1202128,682390650.35,578,555.1,38.47,462437,567.65,10-Jan-2025
546.6,540.8,568.8,575.1,EQ,HSCL,2025-01-12T18:30:00.000Z,50908,1303239,722668913.85,570.05,539.2,48.95,637988,554.52,13-Jan-2025
546.05,547.2,555,546.6,EQ,HSCL,2025-01-13T18:30:00.000Z,47480,1508655,823750376.45,566.95,532.05,18.72,282381,546.02,14-Jan-2025
540.05,539.2,550,546.05,EQ,HSCL,2025-01-14T18:30:00.000Z,24220,692376,379972557.4,558.5,536,29.92,207139,548.8,15-Jan-2025
543.3,544.15,544.85,540.05,EQ,HSCL,2025-01-15T18:30:00.000Z,12346,381042,208378023.4,553.25,542,36.7,139832,546.86,16-Jan-2025
536.15,533.4,544.7,543.3,EQ,HSCL,2025-01-16T18:30:00.000Z,15930,381826,206363027.45,548.95,533.35,39.8,151964,540.46,17-Jan-2025
540.15,538,537,536.15,EQ,HSCL,2025-01-19T18:30:00.000Z,25389,676106,365331941.5,551.95,530.1,22.69,153424,540.35,20-Jan-2025
529.2,526,538,540.15,EQ,HSCL,2025-01-20T18:30:00.000Z,18127,366996,196544964.5,545.75,526,40.43,148364,535.55,21-Jan-2025
531.2,530.85,529,529.2,EQ,HSCL,2025-01-21T18:30:00.000Z,35072,858888,450882548.05,536,515.7,35.97,308937,524.96,22-Jan-2025
532.4,532.1,528,531.2,EQ,HSCL,2025-01-22T18:30:00.000Z,11609,255290,136167032.1,539.2,522.55,45.89,117160,533.38,23-Jan-2025
514.05,515,532.75,532.4,EQ,HSCL,2025-01-23T18:30:00.000Z,22710,510915,265404294.05,538.15,505.95,41.99,214536,519.47,24-Jan-2025
482.1,482.45,505,514.05,EQ,HSCL,2025-01-26T18:30:00.000Z,36704,707053,344271064.2,507.95,479,44,311132,486.91,27-Jan-2025
461.65,464.8,483.6,482.1,EQ,HSCL,2025-01-27T18:30:00.000Z,68483,1436413,660828465.65,487.35,444,36.01,517284,460.05,28-Jan-2025
482.8,484,465,461.65,EQ,HSCL,2025-01-28T18:30:00.000Z,30702,625342,299232273.05,487.3,458.05,35.77,223710,478.51,29-Jan-2025
485.15,487.05,484.5,482.8,EQ,HSCL,2025-01-29T18:30:00.000Z,23429,542915,264117017.65,494.95,480.65,41.9,227474,486.48,30-Jan-2025
493.7,492.05,488,485.15,EQ,HSCL,2025-01-30T18:30:00.000Z,22635,433475,213086741.65,496.25,484.5,46.8,202858,491.58,31-Jan-2025
495.6,494.5,497.45,493.7,EQ,HSCL,2025-01-31T18:30:00.000Z,24285,431237,212610404.5,503.7,480.05,32.83,141579,493.02,01-Feb-2025
482.3,484.9,485,495.6,EQ,HSCL,2025-02-02T18:30:00.000Z,28294,405053,195258308.1,495.55,475.85,38.23,154864,482.06,03-Feb-2025
489.45,490,490,482.3,EQ,HSCL,2025-02-03T18:30:00.000Z,20659,373712,182648944.85,496.95,483.9,45.22,168989,488.74,04-Feb-2025
512.75,512.4,496.6,489.45,EQ,HSCL,2025-02-04T18:30:00.000Z,35640,849201,431529800.3,515.75,492.85,30.51,259087,508.16,05-Feb-2025
501.6,501.4,515.15,512.75,EQ,HSCL,2025-02-05T18:30:00.000Z,19034,351516,177121615.4,516.45,497.25,52.56,184749,503.88,06-Feb-2025
493.3,492.05,502,501.6,EQ,HSCL,2025-02-06T18:30:00.000Z,19860,345408,171110965.4,503,490.35,35.04,121046,495.39,07-Feb-2025
475.35,476.55,492.5,493.3,EQ,HSCL,2025-02-09T18:30:00.000Z,23088,451635,217189106.75,494.35,473,44.95,203019,480.9,10-Feb-2025
449.75,449,475,475.35,EQ,HSCL,2025-02-10T18:30:00.000Z,45357,758656,343911216.3,476,442.25,50.64,384215,453.32,11-Feb-2025
434.15,435,440,449.75,EQ,HSCL,2025-02-11T18:30:00.000Z,79294,1303897,564323268.1,448.45,419.05,48.54,632968,432.8,12-Feb-2025
439.15,439.95,437,434.15,EQ,HSCL,2025-02-12T18:30:00.000Z,34490,567886,251511089.45,452.6,432.35,41.22,234078,442.89,13-Feb-2025
413.7,413.5,440.95,439.15,EQ,HSCL,2025-02-13T18:30:00.000Z,55785,1185198,493745067.85,443,404.55,46.04,545616,416.59,14-Feb-2025
417.4,416.05,413.5,413.7,EQ,HSCL,2025-02-16T18:30:00.000Z,58036,1044443,432003778,422.1,399.05,36.91,385523,413.62,17-Feb-2025
414.65,416,416.35,417.4,EQ,HSCL,2025-02-17T18:30:00.000Z,47407,1117898,456842037.05,421.35,397.15,43.75,489119,408.66,18-Feb-2025
441.25,439.1,415,414.65,EQ,HSCL,2025-02-18T18:30:00.000Z,65535,1573385,691162712.9,449.2,411,22.13,348166,439.28,19-Feb-2025
448.4,448.5,440,441.25,EQ,HSCL,2025-02-19T18:30:00.000Z,32892,697401,312079268.25,455.8,436.35,30.03,209441,447.49,20-Feb-2025
456.95,457,448.4,448.4,EQ,HSCL,2025-02-20T18:30:00.000Z,27897,628343,284606771.6,459.3,441,46.38,291432,452.95,21-Feb-2025
446.7,447.25,436,456.95,EQ,HSCL,2025-02-23T18:30:00.000Z,27266,621263,277436417.6,453.7,436,38.24,237570,446.57,24-Feb-2025
434.15,433.95,448,446.7,EQ,HSCL,2025-02-24T18:30:00.000Z,22389,472552,209549839.75,456.35,432,44.67,211073,443.44,25-Feb-2025
421.8,419.4,434.95,434.15,EQ,HSCL,2025-02-26T18:30:00.000Z,25884,382163,162617678,437.2,418.05,46.21,176607,425.52,27-Feb-2025
408.25,408.05,420,421.8,EQ,HSCL,2025-02-27T18:30:00.000Z,42098,1152889,470424330.9,421,402.05,48.53,559512,408.04,28-Feb-2025
398.6,398.2,405,408.25,EQ,HSCL,2025-03-02T18:30:00.000Z,62905,1339413,530500577.8,412.45,384.6,47.08,630579,396.07,03-Mar-2025
410.5,411,391.95,398.6,EQ,HSCL,2025-03-03T18:30:00.000Z,42145,1099505,448108282.9,414,391.55,54.4,598102,407.55,04-Mar-2025
434.45,434,411,410.5,EQ,HSCL,2025-03-04T18:30:00.000Z,32389,1323418,562448201,436.5,411,60.3,798028,425,05-Mar-2025
436.4,435.6,440,434.45,EQ,HSCL,2025-03-05T18:30:00.000Z,27243,524133,231083133.1,447,433.95,41.86,219395,440.89,06-Mar-2025
434.8,433.9,434,436.4,EQ,HSCL,2025-03-06T18:30:00.000Z,27951,598638,261510656.7,442.85,429.65,55.59,332805,436.84,07-Mar-2025
411.2,411.8,437,434.8,EQ,HSCL,2025-03-09T18:30:00.000Z,36610,737083,310203409.05,443.35,410.05,47.8,352313,420.85,10-Mar-2025
406.25,408,405,411.2,EQ,HSCL,2025-03-10T18:30:00.000Z,29877,705521,287269551.9,413.25,403.55,44.91,316855,407.17,11-Mar-2025
404.65,405,409.25,406.25,EQ,HSCL,2025-03-11T18:30:00.000Z,27687,625055,253856184.15,416.2,399.75,44.16,276009,406.13,12-Mar-2025
401.6,399.85,409.55,404.65,EQ,HSCL,2025-03-12T18:30:00.000Z,25334,618997,250463021.3,412.1,398.9,52.67,326053,404.63,13-Mar-2025
402,401.65,400.05,401.6,EQ,HSCL,2025-03-16T18:30:00.000Z,24769,719955,291580450.5,410.45,400,52.63,378910,405,17-Mar-2025
420.85,421,404.5,402,EQ,HSCL,2025-03-17T18:30:00.000Z,24115,768445,319676627.85,422.1,404.5,56.51,434249,416,18-Mar-2025
431.15,430.4,424,420.85,EQ,HSCL,2025-03-18T18:30:00.000Z,33442,967613,417327546.3,437,422.55,50.55,489107,431.3,19-Mar-2025
426.45,427.1,435.9,431.15,EQ,HSCL,2025-03-19T18:30:00.000Z,33927,792061,342061934.05,441.2,425.1,48.49,384050,431.86,20-Mar-2025
441.55,440,428.7,426.45,EQ,HSCL,2025-03-20T18:30:00.000Z,32422,812456,355324285.45,444,427.45,44.32,360120,437.35,21-Mar-2025
