CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
5098.75,5129,5010.2,5075.4,EQ,CAMS,2024-12-31T18:30:00.000Z,32317,286808,1446484295.5,5149.65,4973.6,38.41,110153,5043.39,01-Jan-2025
5203.3,5190.05,5137.95,5098.75,EQ,CAMS,2025-01-01T18:30:00.000Z,52660,475615,2443670636.8,5215,5072.3,48.06,228567,5137.92,02-Jan-2025
5096.05,5098.8,5198.05,5203.3,EQ,CAMS,2025-01-02T18:30:00.000Z,48841,398747,2072270377.95,5287.85,5085.25,42.23,168397,5196.96,03-Jan-2025
4852.6,4868,5092.45,5096.05,EQ,CAMS,2025-01-05T18:30:00.000Z,48240,334884,1650168600.8,5126.95,4837.95,45.18,151290,4927.58,06-Jan-2025
4878.8,4888,4868,4852.6,EQ,CAMS,2025-01-06T18:30:00.000Z,39967,244811,1198989411.2,4969,4840.4,36.42,89152,4897.61,07-Jan-2025
4707.95,4705,4899.9,4878.8,EQ,CAMS,2025-01-07T18:30:00.000Z,55645,382806,1821262942.35,4929.25,4700,36.77,140745,4757.67,08-Jan-2025
4662,4652,4707,4707.95,EQ,CAMS,2025-01-08T18:30:00.000Z,36801,233968,1098920901.35,4765,4651.2,40.84,95552,4696.89,09-Jan-2025
4522.75,4522.95,4660.05,4662,EQ,CAMS,2025-01-09T18:30:00.000Z,36437,268747,1232270525,4695.65,4503.05,38.05,102260,4585.24,10-Jan-2025
4281.85,4279,4464,4522.75,EQ,CAMS,2025-01-12T18:30:00.000Z,54449,452427,1966833303.75,4519.45,4242,51.07,231056,4347.29,13-Jan-2025
4219.6,4248.5,4320,4281.85,EQ,CAMS,2025-01-13T18:30:00.000Z,49556,370586,1581486424.5,4395,4204,51.34,190256,4267.53,14-Jan-2025
