CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
4170.2,4167.8,4178.35,4178.35,EQ,HAL,2024-12-31T18:30:00.000Z,60893,696846,2898995024.2,4187.25,4127,40.39,281480,4160.17,01-Jan-2025
4235.8,4235,4180,4170.2,EQ,HAL,2025-01-01T18:30:00.000Z,84353,1347694,5692551804.3,4242,4177.95,50.03,674315,4223.92,02-Jan-2025
4206,4203,4240,4235.8,EQ,HAL,2025-01-02T18:30:00.000Z,71784,853004,3611286854.4,4270.05,4197,49.4,421372,4233.61,03-Jan-2025
4101.75,4103,4218,4206,EQ,HAL,2025-01-05T18:30:00.000Z,109950,1131463,4672475325.4,4220,4070,45.41,513822,4129.59,06-Jan-2025
4163.4,4163,4109.5,4101.75,EQ,HAL,2025-01-06T18:30:00.000Z,58433,706292,2939918604.95,4199,4105.1,37.21,262817,4162.47,07-Jan-2025
4109.8,4109.2,4171,4163.4,EQ,HAL,2025-01-07T18:30:00.000Z,69385,958207,3951012915,4181.7,4100,49.27,472079,4123.34,08-Jan-2025
4097.35,4085.95,4117,4109.8,EQ,HAL,2025-01-08T18:30:00.000Z,87005,1134421,4653982100.2,4133.35,4057.2,48.71,552565,4102.52,09-Jan-2025
4000.5,3985,4095,4097.35,EQ,HAL,2025-01-09T18:30:00.000Z,109089,1321248,5314803279.4,4095,3981,44.55,588652,4022.56,10-Jan-2025
3788.25,3785.1,3900,4000.5,EQ,HAL,2025-01-12T18:30:00.000Z,195901,1959105,7577539540.85,3985.25,3772.35,46.14,904022,3867.86,13-Jan-2025
3828.35,3841.85,3805,3788.25,EQ,HAL,2025-01-13T18:30:00.000Z,182088,1803243,6896480553.05,3873.95,3780,48.72,878513,3824.49,14-Jan-2025
3822.8,3831,3853.95,3828.35,EQ,HAL,2025-01-14T18:30:00.000Z,84366,1061461,4072594108.95,3874,3801.55,41.6,441568,3836.78,15-Jan-2025
3918.75,3925.95,3877,3822.8,EQ,HAL,2025-01-15T18:30:00.000Z,76459,1076967,4199977187.15,3944.6,3860,45.11,485803,3899.82,16-Jan-2025
4116.6,4120,3934,3918.75,EQ,HAL,2025-01-16T18:30:00.000Z,187395,2907534,11814608119.7,4142,3882.2,26.42,768126,4063.45,17-Jan-2025
4187.5,4190.05,4133.5,4116.6,EQ,HAL,2025-01-19T18:30:00.000Z,127508,2062527,8642732810.45,4242,4105,28.75,592874,4190.36,20-Jan-2025
4050.8,4054.2,4210,4187.5,EQ,HAL,2025-01-20T18:30:00.000Z,158399,2319540,9566048053.25,4233.35,4037.05,30.79,714189,4124.11,21-Jan-2025
3903.45,3901,4078,4050.8,EQ,HAL,2025-01-21T18:30:00.000Z,227767,2506920,9739594324.55,4078,3820,36.01,902866,3885.08,22-Jan-2025
3922.55,3930.55,3903.45,3903.45,EQ,HAL,2025-01-22T18:30:00.000Z,118806,1649481,6477907804.25,3970,3875.05,34.98,577056,3927.24,23-Jan-2025
3849.8,3848.45,3940,3922.55,EQ,HAL,2025-01-23T18:30:00.000Z,93077,1149113,4466945709.25,3974.05,3836.25,30.43,349664,3887.3,24-Jan-2025
3670.65,3665,3817.05,3849.8,EQ,HAL,2025-01-26T18:30:00.000Z,176481,2193288,8127454013.75,3817.05,3656,47.36,1038733,3705.6,27-Jan-2025
3599.15,3602.65,3675.85,3670.65,EQ,HAL,2025-01-27T18:30:00.000Z,247312,3530307,12625618072.7,3696.55,3485,31.93,1127395,3576.35,28-Jan-2025
3700.5,3703.65,3619,3599.15,EQ,HAL,2025-01-28T18:30:00.000Z,112824,1582724,5810094655.35,3710,3577.55,28.05,443912,3670.95,29-Jan-2025
3779.15,3797,3725,3700.5,EQ,HAL,2025-01-29T18:30:00.000Z,100413,1513385,5697239639.4,3798.8,3707.05,28.15,426063,3764.57,30-Jan-2025
3936.8,3963,3804.1,3779.15,EQ,HAL,2025-01-30T18:30:00.000Z,131315,1976237,7717081012.25,3969,3784.8,34.01,672178,3904.94,31-Jan-2025
3774.95,3772,3972,3936.8,EQ,HAL,2025-01-31T18:30:00.000Z,267727,4570653,17787736873.7,4052.85,3681.65,15.3,699269,3891.73,01-Feb-2025
3528.55,3535.85,3720,3774.95,EQ,HAL,2025-02-02T18:30:00.000Z,308291,3692250,13135492452,3730,3513,39.16,1445900,3557.58,03-Feb-2025
3729.75,3737.2,3600,3528.55,EQ,HAL,2025-02-03T18:30:00.000Z,161255,2467011,9080260380.8,3738.9,3580,26.17,645738,3680.67,04-Feb-2025
