CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
111.42,112,106,106,EQ,CANHLIFE,2025-10-16T18:30:00.000Z,267978,63162574,6922462606.99,112.8,106,59.08,37315423,109.6,17-Oct-2025
110.4,110.22,112.02,111.42,EQ,CANHLIFE,2025-10-19T18:30:00.000Z,43748,6356381,694849686.09,112.7,106.61,50.35,3200638,109.32,20-Oct-2025
108.62,108.4,110.1,110.4,EQ,CANHLIFE,2025-10-20T18:30:00.000Z,6887,684509,74669268.54,110.1,108,58.23,398518,109.08,21-Oct-2025
113.05,113.49,108,108.62,EQ,CANHLIFE,2025-10-22T18:30:00.000Z,69609,7314219,814343662.96,113.8,107.1,58.56,4283079,111.34,23-Oct-2025
121.73,120.3,113,113.05,EQ,CANHLIFE,2025-10-23T18:30:00.000Z,96848,15955481,1930796383.05,125.99,111.37,31.13,4966524,121.01,24-Oct-2025
121.54,121.2,121.7,121.73,EQ,CANHLIFE,2025-10-26T18:30:00.000Z,42532,4562382,554810777.62,123.8,119.05,34.93,1593566,121.61,27-Oct-2025
120.47,120.19,120.95,121.54,EQ,CANHLIFE,2025-10-27T18:30:00.000Z,53937,4768100,574307257.97,124,116.5,35.68,1701176,120.45,28-Oct-2025
117.32,116.7,120,120.47,EQ,CANHLIFE,2025-10-28T18:30:00.000Z,26649,2701251,319843603.37,120.73,115.3,56.46,1525134,118.41,29-Oct-2025
118.14,117.9,117,117.32,EQ,CANHLIFE,2025-10-29T18:30:00.000Z,21574,2277725,269394236.81,119.74,117,54.29,1236674,118.27,30-Oct-2025
116.36,116.3,118,118.14,EQ,CANHLIFE,2025-10-30T18:30:00.000Z,18510,982643,115978987.49,119.59,115.41,41.69,409670,118.03,31-Oct-2025
117.72,118.25,116.36,116.36,EQ,CANHLIFE,2025-11-02T18:30:00.000Z,16044,1310274,153707304.27,118.72,114.56,42.66,558941,117.31,03-Nov-2025
118.46,118.55,119,117.72,EQ,CANHLIFE,2025-11-03T18:30:00.000Z,23313,2277731,273076469.31,123.65,117.52,36.7,836034,119.89,04-Nov-2025
121.51,121,120.15,118.46,EQ,CANHLIFE,2025-11-05T18:30:00.000Z,20387,1711567,206560750.64,122,118.2,50.59,865819,120.69,06-Nov-2025
122.86,122.5,119.87,121.51,EQ,CANHLIFE,2025-11-06T18:30:00.000Z,19866,1951024,240131843.8,125.79,119.87,38.11,743497,123.08,07-Nov-2025
121.04,121.01,122.8,122.86,EQ,CANHLIFE,2025-11-09T18:30:00.000Z,19421,1726317,213015209.08,128.2,120.13,34.72,599356,123.39,10-Nov-2025
121.04,121.15,121,121.04,EQ,CANHLIFE,2025-11-10T18:30:00.000Z,6988,693217,84051010.48,122.13,120.53,49.17,340875,121.25,11-Nov-2025
121.39,121.7,121.04,121.04,EQ,CANHLIFE,2025-11-11T18:30:00.000Z,13066,1081478,131656537.1,123.4,120.75,56.3,608887,121.74,12-Nov-2025
120.99,121,121,121.39,EQ,CANHLIFE,2025-11-12T18:30:00.000Z,9517,586970,71062988.8,122.9,120,54.56,320237,121.07,13-Nov-2025
120.31,120.5,119.5,120.99,EQ,CANHLIFE,2025-11-13T18:30:00.000Z,35970,1823506,216410638.34,121.9,115.53,46.33,844855,118.68,14-Nov-2025
120.44,120,120.39,120.31,EQ,CANHLIFE,2025-11-16T18:30:00.000Z,15574,824509,99533807.09,122.11,119.52,49.44,407664,120.72,17-Nov-2025
119.37,120,121,120.44,EQ,CANHLIFE,2025-11-17T18:30:00.000Z,20032,731144,87139956.87,121.07,117.5,48.62,355463,119.18,18-Nov-2025
121.63,121.65,120.45,119.37,EQ,CANHLIFE,2025-11-18T18:30:00.000Z,18038,1418404,171623253.76,124.66,118.07,45.73,648702,121,19-Nov-2025
123.23,122.26,121.62,121.63,EQ,CANHLIFE,2025-11-19T18:30:00.000Z,17115,956566,117843998.1,124.22,120.53,45.2,432383,123.19,20-Nov-2025
122.61,122.58,122,123.23,EQ,CANHLIFE,2025-11-20T18:30:00.000Z,16862,821118,100613684.17,123.5,121,57.14,469188,122.53,21-Nov-2025
123.1,122.51,123.5,122.61,EQ,CANHLIFE,2025-11-23T18:30:00.000Z,23373,1192667,147438890.11,127,121.8,49.16,586260,123.62,24-Nov-2025
122.82,123.25,122,123.1,EQ,CANHLIFE,2025-11-24T18:30:00.000Z,6910,635095,77881263.57,123.34,121.9,65.74,417531,122.63,25-Nov-2025
125,125,122.4,122.82,EQ,CANHLIFE,2025-11-25T18:30:00.000Z,18610,1047936,131420176.03,127.54,122.4,49.48,518508,125.41,26-Nov-2025
124.77,124.25,126,125,EQ,CANHLIFE,2025-11-26T18:30:00.000Z,23831,947342,118303520.05,126.62,124.15,65.52,620731,124.88,27-Nov-2025
123.04,123.3,124.77,124.77,EQ,CANHLIFE,2025-11-27T18:30:00.000Z,10418,535176,65777950.69,124.77,121.56,51.5,275606,122.91,28-Nov-2025
122.64,123,123.24,123.04,EQ,CANHLIFE,2025-11-30T18:30:00.000Z,12718,521455,64258694.84,124.36,122.23,52.15,271934,123.23,01-Dec-2025
122.9,122.45,122,122.64,EQ,CANHLIFE,2025-12-01T18:30:00.000Z,17344,832653,101640742.28,123.4,119.84,49.09,408727,122.07,02-Dec-2025
121.89,121.51,122.9,122.9,EQ,CANHLIFE,2025-12-02T18:30:00.000Z,11709,420658,51434732.21,123.24,121.09,42.96,180722,122.27,03-Dec-2025
121.06,120.25,120.6,121.89,EQ,CANHLIFE,2025-12-03T18:30:00.000Z,11056,465170,56407404.84,122.33,120.1,48.88,227387,121.26,04-Dec-2025
122.67,122.54,121,121.06,EQ,CANHLIFE,2025-12-04T18:30:00.000Z,12126,622205,76008849.45,123.42,120.03,40.1,249479,122.16,05-Dec-2025
121.89,122.89,122.53,122.67,EQ,CANHLIFE,2025-12-07T18:30:00.000Z,18844,1779044,218479025.1,124.92,121.28,60.48,1075899,122.81,08-Dec-2025
122.58,122,122,121.89,EQ,CANHLIFE,2025-12-08T18:30:00.000Z,14157,1289924,156771729.44,123.98,119.65,70.92,914847,121.54,09-Dec-2025
121.89,121.16,122.8,122.58,EQ,CANHLIFE,2025-12-09T18:30:00.000Z,10465,396816,48472757.28,123.13,121.16,60,238087,122.15,10-Dec-2025
118.84,119,121.5,121.89,EQ,CANHLIFE,2025-12-10T18:30:00.000Z,18276,2076647,247796461.19,121.64,117.72,79.75,1656211,119.33,11-Dec-2025
121.84,123,118.88,118.84,EQ,CANHLIFE,2025-12-11T18:30:00.000Z,10940,645188,78318826.81,123,118.88,60.34,389335,121.39,12-Dec-2025
123.56,123.5,121.75,121.84,EQ,CANHLIFE,2025-12-14T18:30:00.000Z,14191,2790083,345353512.97,124.38,121.26,89.49,2496984,123.78,15-Dec-2025
124.41,123.7,122,123.56,EQ,CANHLIFE,2025-12-15T18:30:00.000Z,20435,2483780,308373133.46,125.86,122,85.54,2124715,124.15,16-Dec-2025
125.84,125.5,124,124.41,EQ,CANHLIFE,2025-12-16T18:30:00.000Z,24463,1296044,162393476.63,126.9,121.88,50.21,650751,125.3,17-Dec-2025
127.59,127.4,126,125.84,EQ,CANHLIFE,2025-12-17T18:30:00.000Z,16396,1534587,194915646.75,128.28,124.99,74.47,1142757,127.02,18-Dec-2025
127.14,128,127.59,127.59,EQ,CANHLIFE,2025-12-18T18:30:00.000Z,14471,524118,66735630.52,128.89,126.1,45.64,239207,127.33,19-Dec-2025
133.23,134.06,129,127.14,EQ,CANHLIFE,2025-12-21T18:30:00.000Z,46025,1595035,209442939.55,135,127,44.14,704086,131.31,22-Dec-2025
141.09,140.2,157.11,133.23,EQ,CANHLIFE,2025-12-22T18:30:00.000Z,111564,9183002,1283973646.16,157.11,133.12,30.89,2836826,139.82,23-Dec-2025
145.43,145.45,140.19,141.09,EQ,CANHLIFE,2025-12-23T18:30:00.000Z,137320,8940679,1332871190.59,153.2,137.71,52.79,4719615,149.08,24-Dec-2025
151.64,150.6,145.45,145.43,EQ,CANHLIFE,2025-12-25T18:30:00.000Z,69024,5276118,802744415.78,156,145,45.32,2391174,152.15,26-Dec-2025
150.13,150.1,152.08,151.64,EQ,CANHLIFE,2025-12-28T18:30:00.000Z,30438,1793586,272274867.77,157.8,149.32,38.5,690573,151.8,29-Dec-2025
149.02,149.01,150.82,150.13,EQ,CANHLIFE,2025-12-29T18:30:00.000Z,31754,1493049,223430591.82,152.69,148,44.86,669809,149.65,30-Dec-2025
148.17,148.43,149.95,149.02,EQ,CANHLIFE,2025-12-30T18:30:00.000Z,17694,919278,136527658.54,150.96,147.59,54.86,504321,148.52,31-Dec-2025
146.48,146.5,148.22,148.17,EQ,CANHLIFE,2025-12-31T18:30:00.000Z,5782,336600,49509039,148.7,146,33.33,112196,147.09,01-Jan-2026
149.7,149.6,146.48,146.48,EQ,CANHLIFE,2026-01-01T18:30:00.000Z,16545,974615,145000344.74,150.82,144.38,46.39,452114,148.78,02-Jan-2026
148.05,148.1,149.94,149.7,EQ,CANHLIFE,2026-01-04T18:30:00.000Z,14854,545469,80948105.98,150.85,147.11,50.04,272978,148.4,05-Jan-2026
148.99,148.95,149.16,148.05,EQ,CANHLIFE,2026-01-05T18:30:00.000Z,25759,2630197,392213739.72,151.79,145.75,41.86,1101016,149.12,06-Jan-2026
153.12,155,149.95,148.99,EQ,CANHLIFE,2026-01-06T18:30:00.000Z,19945,1258787,190741311.36,155.1,148.85,58.13,731719,151.53,07-Jan-2026
149.02,148.12,154.5,153.12,EQ,CANHLIFE,2026-01-07T18:30:00.000Z,34353,2072099,310071095.12,156,147.87,50.66,1049745,149.64,08-Jan-2026
147.28,147.29,149,149.02,EQ,CANHLIFE,2026-01-08T18:30:00.000Z,22638,1332929,196440025.59,150.14,144.27,39.93,532219,147.37,09-Jan-2026
145.54,144.92,147.29,147.28,EQ,CANHLIFE,2026-01-11T18:30:00.000Z,10824,548068,80390921.22,148.94,144.54,44.73,245154,146.68,12-Jan-2026
141.63,141.3,150.7,145.54,EQ,CANHLIFE,2026-01-12T18:30:00.000Z,26286,1656553,236559069.53,150.7,140.8,39.17,648801,142.8,13-Jan-2026
143.02,142.4,141.89,141.63,EQ,CANHLIFE,2026-01-13T18:30:00.000Z,22643,2163290,308074346.86,143.86,140.65,69.89,1511888,142.41,14-Jan-2026
141.06,141.39,143.98,143.02,EQ,CANHLIFE,2026-01-15T18:30:00.000Z,39389,1941988,272772987.44,144.8,139.27,65.08,1263863,140.46,16-Jan-2026
139.92,140,141,141.06,EQ,CANHLIFE,2026-01-18T18:30:00.000Z,20357,2046462,286510553.74,141.59,137.75,79.81,1633214,140,19-Jan-2026
139.21,138,140.4,139.92,EQ,CANHLIFE,2026-01-19T18:30:00.000Z,22149,1211550,168969975.3,140.4,138,62.97,762957,139.47,20-Jan-2026
136.52,136.19,139.17,139.21,EQ,CANHLIFE,2026-01-20T18:30:00.000Z,15502,1046353,144869335.98,140.9,135.76,48.79,510509,138.45,21-Jan-2026
149.69,150.33,136.5,136.52,EQ,CANHLIFE,2026-01-21T18:30:00.000Z,160917,17936386,2631366198.8,153.9,136.5,38.18,6848988,146.71,22-Jan-2026
146.52,148,149.81,149.69,EQ,CANHLIFE,2026-01-22T18:30:00.000Z,26338,1711794,254514949.61,153.53,145.79,40.89,699917,148.68,23-Jan-2026
