CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
503.65,503.3,493.95,493.95,EQ,CHAMBLFERT,2024-12-31T18:30:00.000Z,15299,800185,401224270.1,505.9,493,18.56,148485,501.41,01-Jan-2025
506.3,507,507.55,503.65,EQ,CHAMBLFERT,2025-01-01T18:30:00.000Z,17303,1020642,514472060.9,509.55,499,19.64,200494,504.07,02-Jan-2025
500.3,500.5,507,506.3,EQ,CHAMBLFERT,2025-01-02T18:30:00.000Z,22002,823194,414618021.75,509.4,499,35.48,292079,503.67,03-Jan-2025
479.6,480.65,499,500.3,EQ,CHAMBLFERT,2025-01-05T18:30:00.000Z,23795,880313,429209133.3,500.95,477.7,37.77,332496,487.56,06-Jan-2025
502.15,502.55,480.95,479.6,EQ,CHAMBLFERT,2025-01-06T18:30:00.000Z,40220,2332248,1167075938.6,505.5,480.65,27.17,633723,500.41,07-Jan-2025
500.5,500.8,502.15,502.15,EQ,CHAMBLFERT,2025-01-07T18:30:00.000Z,26458,1301289,651673552.05,504.8,496,42.52,553314,500.79,08-Jan-2025
492,493,499.95,500.5,EQ,CHAMBLFERT,2025-01-08T18:30:00.000Z,56410,3436477,1719180276.3,510.5,490.05,21.14,726501,500.27,09-Jan-2025
481.4,481.5,492.85,492,EQ,CHAMBLFERT,2025-01-09T18:30:00.000Z,25173,1059015,512052967.5,492.85,476.2,27.56,291827,483.52,10-Jan-2025
454.4,455,478.85,481.4,EQ,CHAMBLFERT,2025-01-12T18:30:00.000Z,26373,857709,399896203.55,478.85,452.35,29.79,255549,466.24,13-Jan-2025
475.05,476.95,458.2,454.4,EQ,CHAMBLFERT,2025-01-13T18:30:00.000Z,25712,919415,432631762.35,477.2,457.95,35.81,329203,470.55,14-Jan-2025
485.3,485.6,476.95,475.05,EQ,CHAMBLFERT,2025-01-14T18:30:00.000Z,20593,1195169,577610450.4,488.9,476.35,46.33,553680,483.29,15-Jan-2025
496.6,497,490,485.3,EQ,CHAMBLFERT,2025-01-15T18:30:00.000Z,19545,1009181,500250126.95,498.85,487.2,46.47,468979,495.7,16-Jan-2025
500.85,501.55,494.1,496.6,EQ,CHAMBLFERT,2025-01-16T18:30:00.000Z,22648,942421,471161133.95,503.85,492.65,33.41,314882,499.95,17-Jan-2025
