CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
150.35,150,149.7,149.04,EQ,IRFC,2024-12-31T18:30:00.000Z,114599,19810452,2993109587.23,152.89,148.37,20.46,4052662,151.09,01-Jan-2025
152.04,152.12,150.65,150.35,EQ,IRFC,2025-01-01T18:30:00.000Z,87930,14368318,2178845070.59,152.47,150,26.24,3770920,151.64,02-Jan-2025
153.7,153.56,153.4,152.04,EQ,IRFC,2025-01-02T18:30:00.000Z,118469,20331510,3134611551.75,156.8,152.84,20.69,4205692,154.18,03-Jan-2025
145.42,145.33,153.89,153.7,EQ,IRFC,2025-01-05T18:30:00.000Z,183431,21684925,3218718273.24,153.9,144.8,33.33,7226644,148.43,06-Jan-2025
146,146,146.2,145.42,EQ,IRFC,2025-01-06T18:30:00.000Z,93927,13305286,1946409247.5,147.78,144.8,26.26,3493438,146.29,07-Jan-2025
143.77,143.7,146.2,146,EQ,IRFC,2025-01-07T18:30:00.000Z,111457,16306841,2341034039.47,146.5,142,26.1,4255994,143.56,08-Jan-2025
140.46,140.98,144,143.77,EQ,IRFC,2025-01-08T18:30:00.000Z,102465,12452173,1771442846.83,144.25,140.05,31.91,3973139,142.26,09-Jan-2025
135.71,136.19,139.71,140.46,EQ,IRFC,2025-01-09T18:30:00.000Z,197243,21705766,2977272954.25,140.4,135.25,34.4,7466477,137.17,10-Jan-2025
128.44,128.76,134,135.71,EQ,IRFC,2025-01-12T18:30:00.000Z,269304,30293364,3981727276.13,135.77,127.71,33.24,10070437,131.44,13-Jan-2025
135.55,136.35,130,128.44,EQ,IRFC,2025-01-13T18:30:00.000Z,216146,30467846,4065629703.97,136.5,129.72,20.02,6100813,133.44,14-Jan-2025
137.56,137.3,140.5,135.55,EQ,IRFC,2025-01-14T18:30:00.000Z,177582,34455125,4721232536.82,140.5,134.81,18.02,6207759,137.03,15-Jan-2025
142.98,143,140,137.56,EQ,IRFC,2025-01-15T18:30:00.000Z,233893,45555802,6529759371.47,145.75,139.2,18.54,8446003,143.34,16-Jan-2025
146.19,146.65,142.98,142.98,EQ,IRFC,2025-01-16T18:30:00.000Z,169496,30934225,4489781839.32,146.9,141.9,17.57,5434193,145.14,17-Jan-2025
146.7,146.3,147.46,146.19,EQ,IRFC,2025-01-19T18:30:00.000Z,168314,32579099,4790183682.2,148.62,144.82,19.55,6370727,147.03,20-Jan-2025
142.39,142.47,146.6,146.7,EQ,IRFC,2025-01-20T18:30:00.000Z,146756,21897756,3136095134.28,146.6,141.36,21.74,4760869,143.22,21-Jan-2025
140.25,140.15,142.5,142.39,EQ,IRFC,2025-01-21T18:30:00.000Z,134243,19198201,2667586628.44,142.75,136.71,19.16,3678968,138.95,22-Jan-2025
141.37,141.09,139,140.25,EQ,IRFC,2025-01-22T18:30:00.000Z,104836,17671282,2505485112.98,144.4,138.11,16.82,2972506,141.78,23-Jan-2025
140.68,140.68,141.6,141.37,EQ,IRFC,2025-01-23T18:30:00.000Z,98140,15843304,2228967028.81,143.18,139,24.93,3950193,140.69,24-Jan-2025
