CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
1782.75,1784.95,1773.45,1772.85,EQ,HDFCBANK,2024-12-31T18:30:00.000Z,137050,3656903,6513766065.7,1794,1761.1,45.02,1646509,1781.22,01-Jan-2025
1793.75,1792.35,1777.1,1782.75,EQ,HDFCBANK,2025-01-01T18:30:00.000Z,207825,9279288,16628452536.95,1803.45,1773,62.55,5804214,1792,02-Jan-2025
1749.2,1748.4,1791,1793.75,EQ,HDFCBANK,2025-01-02T18:30:00.000Z,331392,12213097,21477958569.15,1795.25,1746.3,61.02,7452366,1758.6,03-Jan-2025
1710.5,1711,1740.1,1749.2,EQ,HDFCBANK,2025-01-05T18:30:00.000Z,286152,9408174,16231088938.6,1757.2,1705.8,59.94,5639127,1725.21,06-Jan-2025
1713.4,1712.95,1715,1710.5,EQ,HDFCBANK,2025-01-06T18:30:00.000Z,183035,6763953,11585014112.5,1721,1700,64.75,4379489,1712.76,07-Jan-2025
1694.3,1694.2,1708.25,1713.4,EQ,HDFCBANK,2025-01-07T18:30:00.000Z,333259,9869095,16718930725.7,1711.65,1683.35,74.57,7359145,1694.07,08-Jan-2025
1667.8,1668.8,1684.15,1694.3,EQ,HDFCBANK,2025-01-08T18:30:00.000Z,484900,20210111,33712559507.35,1689,1658.1,78.69,15902698,1668.1,09-Jan-2025
1656.75,1657,1671,1667.8,EQ,HDFCBANK,2025-01-09T18:30:00.000Z,215325,8726640,14526837756.8,1674.9,1654,69.88,6098530,1664.65,10-Jan-2025
1630.85,1632.1,1640,1656.75,EQ,HDFCBANK,2025-01-12T18:30:00.000Z,275849,10834533,17709048137.7,1646.75,1624.3,67.92,7359117,1634.5,13-Jan-2025
1646.6,1650.75,1639.9,1630.85,EQ,HDFCBANK,2025-01-13T18:30:00.000Z,315905,13330716,21953639202.1,1656.2,1637,70.23,9362523,1646.85,14-Jan-2025
1643.05,1645.7,1656.5,1646.6,EQ,HDFCBANK,2025-01-14T18:30:00.000Z,207907,7011446,11558819066.05,1662.7,1636.3,64.86,4547576,1648.56,15-Jan-2025
1652.05,1654.85,1652.85,1643.05,EQ,HDFCBANK,2025-01-15T18:30:00.000Z,215124,10606227,17510025478.45,1660.55,1642.85,63.92,6779516,1650.92,16-Jan-2025
1636.75,1636.7,1643.5,1652.05,EQ,HDFCBANK,2025-01-16T18:30:00.000Z,214237,11556038,18905738551,1650.5,1628.5,72.33,8358047,1636.01,17-Jan-2025
1651.25,1652.85,1626,1636.75,EQ,HDFCBANK,2025-01-19T18:30:00.000Z,226533,8778809,14457009775.1,1660.95,1626,67.94,5964056,1646.81,20-Jan-2025
1642.4,1645.75,1658.25,1651.25,EQ,HDFCBANK,2025-01-20T18:30:00.000Z,270722,15579072,25631380761.95,1661.05,1633.05,46.29,7211191,1645.24,21-Jan-2025
