CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
159,159,153,152.96,EQ,LEMONTREE,2024-12-31T18:30:00.000Z,68905,6806377,1068903811.76,159.9,151.68,31.04,2112468,157.04,01-Jan-2025
158.12,157.8,159.5,159,EQ,LEMONTREE,2025-01-01T18:30:00.000Z,60691,6253962,994827309.45,162.4,157.25,31.8,1988981,159.07,02-Jan-2025
159.02,158.9,158.1,158.12,EQ,LEMONTREE,2025-01-02T18:30:00.000Z,41772,4650645,740379528.33,161.98,156.6,35.81,1665279,159.2,03-Jan-2025
150.14,150.01,159.5,159.02,EQ,LEMONTREE,2025-01-05T18:30:00.000Z,66840,6335218,966628311.78,160.54,147.6,41.97,2659118,152.58,06-Jan-2025
149.1,148.91,150.66,150.14,EQ,LEMONTREE,2025-01-06T18:30:00.000Z,34442,3125720,467689442.72,152,147.1,38.48,1202643,149.63,07-Jan-2025
147.32,147.99,149.73,149.1,EQ,LEMONTREE,2025-01-07T18:30:00.000Z,28819,2498415,367164995.35,149.73,145.01,39.13,977679,146.96,08-Jan-2025
143.21,143.39,146.3,147.32,EQ,LEMONTREE,2025-01-08T18:30:00.000Z,20908,1786886,259616162.34,148.68,142.8,39.31,702455,145.29,09-Jan-2025
140.35,141.04,142.79,143.21,EQ,LEMONTREE,2025-01-09T18:30:00.000Z,35099,2628142,368484790.97,143.25,136.96,32.96,866283,140.21,10-Jan-2025
136.63,137.5,137,140.35,EQ,LEMONTREE,2025-01-12T18:30:00.000Z,46257,3638815,497125334.68,141.13,134.05,48.28,1756781,136.62,13-Jan-2025
140.43,140.69,136.85,136.63,EQ,LEMONTREE,2025-01-13T18:30:00.000Z,34026,3158785,442129056.48,141.79,136.71,52.37,1654249,139.97,14-Jan-2025
141.42,140.9,141,140.43,EQ,LEMONTREE,2025-01-14T18:30:00.000Z,26110,1686258,238399786.25,143.35,138.08,31.08,524008,141.38,15-Jan-2025
140.31,140.55,143.49,141.42,EQ,LEMONTREE,2025-01-15T18:30:00.000Z,17107,1008188,143099424.59,144.48,139.9,35.9,361890,141.94,16-Jan-2025
139.79,140.1,143,140.31,EQ,LEMONTREE,2025-01-16T18:30:00.000Z,23188,2137729,302115613.53,143.95,139.42,32.49,694609,141.33,17-Jan-2025
