CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
1221.25,1222.75,1214.85,1215.45,EQ,RELIANCE,2024-12-31T18:30:00.000Z,138528,5892590,7194899836.45,1226.3,1211.6,46.62,2746921,1221.01,01-Jan-2025
1241.8,1240.55,1221.25,1221.25,EQ,RELIANCE,2025-01-01T18:30:00.000Z,271108,15486276,19115027208.35,1244.45,1220,63.09,9771015,1234.32,02-Jan-2025
1251.15,1249.85,1243.9,1241.8,EQ,RELIANCE,2025-01-02T18:30:00.000Z,277290,15521102,19406715598.75,1262.05,1235.5,58.22,9035649,1250.34,03-Jan-2025
1218,1216.25,1253.95,1251.15,EQ,RELIANCE,2025-01-05T18:30:00.000Z,317843,14816766,18308652263.95,1262,1215,59.5,8815355,1235.67,06-Jan-2025
1240.85,1239.95,1222,1218,EQ,RELIANCE,2025-01-06T18:30:00.000Z,216620,10070505,12463597633.45,1244.5,1221.25,63.15,6359466,1237.63,07-Jan-2025
1265.5,1261.35,1249,1240.85,EQ,RELIANCE,2025-01-07T18:30:00.000Z,531488,19346579,24439345120.55,1271.05,1245.35,63.78,12339259,1263.24,08-Jan-2025
1254.75,1256.8,1267,1265.5,EQ,RELIANCE,2025-01-08T18:30:00.000Z,390501,12794704,16088882554.2,1269.75,1248.05,61.48,7866010,1257.46,09-Jan-2025
1241.9,1245.55,1253.85,1254.75,EQ,RELIANCE,2025-01-09T18:30:00.000Z,340024,8120332,10117685547.7,1256.75,1236,63.52,5157757,1245.97,10-Jan-2025
1239.85,1240.75,1230,1241.9,EQ,RELIANCE,2025-01-12T18:30:00.000Z,398257,13764861,17042274859.85,1245.25,1226.4,71.08,9783488,1238.1,13-Jan-2025
1238.75,1239,1244.1,1239.85,EQ,RELIANCE,2025-01-13T18:30:00.000Z,278977,13095266,16191765836.2,1253.35,1227.25,61.22,8016799,1236.46,14-Jan-2025
1252.2,1252,1244.95,1238.75,EQ,RELIANCE,2025-01-14T18:30:00.000Z,220174,9578856,11974600753.05,1257,1241.85,65.19,6244396,1250.11,15-Jan-2025
1266.45,1275,1258.9,1252.2,EQ,RELIANCE,2025-01-15T18:30:00.000Z,207451,14117603,17828486685.9,1275,1251.3,65.92,9306492,1262.86,16-Jan-2025
1302.35,1300,1322.25,1266.45,EQ,RELIANCE,2025-01-16T18:30:00.000Z,594018,29366277,38199728794.4,1326,1285,53.24,15634926,1300.8,17-Jan-2025
