CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
159.93,160,159,159.06,EQ,BANDHANBNK,2024-12-31T18:30:00.000Z,34458,3631951,580378753.26,160.75,159,38.51,1398647,159.8,01-Jan-2025
160.93,160.72,160.01,159.93,EQ,BANDHANBNK,2025-01-01T18:30:00.000Z,44982,6361227,1015263623.42,161.25,157.85,33.07,2103796,159.6,02-Jan-2025
157.68,157.65,160.8,160.93,EQ,BANDHANBNK,2025-01-02T18:30:00.000Z,73321,12133819,1928538428.06,161.4,157.32,44.76,5431018,158.94,03-Jan-2025
151.61,151.96,158.46,157.68,EQ,BANDHANBNK,2025-01-05T18:30:00.000Z,88483,12737677,1968422393.53,159.8,151.16,38.93,4959201,154.54,06-Jan-2025
154.98,154.81,152.02,151.61,EQ,BANDHANBNK,2025-01-06T18:30:00.000Z,62406,8377149,1290903117.15,155.36,152.02,35.53,2976214,154.1,07-Jan-2025
151.72,151.8,154,154.98,EQ,BANDHANBNK,2025-01-07T18:30:00.000Z,57455,9398131,1428018892.83,154.56,150.65,52.32,4916935,151.95,08-Jan-2025
148.91,148.8,151.5,151.72,EQ,BANDHANBNK,2025-01-08T18:30:00.000Z,70586,8904498,1343283825.55,152.9,148.5,48.4,4310051,150.85,09-Jan-2025
143.96,144.25,150,148.91,EQ,BANDHANBNK,2025-01-09T18:30:00.000Z,85121,13133570,1907529118.31,150,143.25,40.37,5302552,145.24,10-Jan-2025
137.67,137.99,143.35,143.96,EQ,BANDHANBNK,2025-01-12T18:30:00.000Z,81565,10921399,1532197950.39,143.49,137,39.83,4349714,140.29,13-Jan-2025
147.94,149.05,138.59,137.67,EQ,BANDHANBNK,2025-01-13T18:30:00.000Z,72730,12624790,1827273437.84,149.05,138.41,38.54,4865418,144.74,14-Jan-2025
148.28,148.24,148,147.94,EQ,BANDHANBNK,2025-01-14T18:30:00.000Z,40377,6296217,937654776.6,150.8,147.31,34.24,2155731,148.92,15-Jan-2025
151.17,151.5,150.69,148.28,EQ,BANDHANBNK,2025-01-15T18:30:00.000Z,38856,4479065,676166758.9,151.69,150.13,38.87,1740849,150.96,16-Jan-2025
151.24,151.3,151.01,151.17,EQ,BANDHANBNK,2025-01-16T18:30:00.000Z,24893,3519854,530354088.49,151.94,148.94,28.39,999252,150.68,17-Jan-2025
152.44,152.21,150.25,151.24,EQ,BANDHANBNK,2025-01-19T18:30:00.000Z,24357,3521513,534679966.3,152.9,149.2,33.23,1170052,151.83,20-Jan-2025
150.28,150.4,152.44,152.44,EQ,BANDHANBNK,2025-01-20T18:30:00.000Z,28742,4290551,651803714.4,153.51,149.8,33.51,1437614,151.92,21-Jan-2025
151.51,151.02,150.06,150.28,EQ,BANDHANBNK,2025-01-21T18:30:00.000Z,36762,5828892,874462687.9,151.9,148.55,37.37,2178231,150.02,22-Jan-2025
151.14,150.8,150.58,151.51,EQ,BANDHANBNK,2025-01-22T18:30:00.000Z,19591,3073609,465013333.12,152.19,150.37,35.48,1090603,151.29,23-Jan-2025
