CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
458.55,458.85,450.4,450,EQ,PCBL,2024-12-31T18:30:00.000Z,33128,1187917,541934919.6,460,447.15,40.4,479915,456.21,01-Jan-2025
468.8,468,459.8,458.55,EQ,PCBL,2025-01-01T18:30:00.000Z,43896,2173298,1011165682.2,471,454.35,44.35,963920,465.27,02-Jan-2025
462.7,461.35,469.7,468.8,EQ,PCBL,2025-01-02T18:30:00.000Z,31225,1133610,528957992.05,471.3,461,45.75,518574,466.61,03-Jan-2025
432.6,433.15,463.9,462.7,EQ,PCBL,2025-01-05T18:30:00.000Z,69432,2508794,1109231045.05,464.3,428.4,52.46,1316146,442.14,06-Jan-2025
437.85,439.75,435.8,432.6,EQ,PCBL,2025-01-06T18:30:00.000Z,63290,3282549,1453256884.45,452.2,435,48.57,1594243,442.72,07-Jan-2025
418.25,417,440.6,437.85,EQ,PCBL,2025-01-07T18:30:00.000Z,57735,3205315,1363856477.9,441.95,416.8,53.84,1725740,425.5,08-Jan-2025
397.5,399.5,417.5,418.25,EQ,PCBL,2025-01-08T18:30:00.000Z,57592,3650214,1484197454.9,423.25,396.05,54.28,1981511,406.61,09-Jan-2025
391.1,391.25,398.4,397.5,EQ,PCBL,2025-01-09T18:30:00.000Z,92853,3756255,1469047780.1,400.8,383,40.04,1503901,391.09,10-Jan-2025
351.85,350.6,375,391.1,EQ,PCBL,2025-01-12T18:30:00.000Z,182944,12985020,4674251129.65,378.9,346.6,32.4,4206872,359.97,13-Jan-2025
363.2,362.55,351.4,351.85,EQ,PCBL,2025-01-13T18:30:00.000Z,83049,4327039,1540457872.7,364.7,347.1,36.74,1589965,356.01,14-Jan-2025
361.05,362,365.55,363.2,EQ,PCBL,2025-01-14T18:30:00.000Z,43373,2430193,880036841.7,373,356.2,32.85,798265,362.13,15-Jan-2025
366.4,366.8,365,361.05,EQ,PCBL,2025-01-15T18:30:00.000Z,30485,1935234,713762870.55,374.4,362.5,38.83,751518,368.83,16-Jan-2025
358.35,358.4,365.6,366.4,EQ,PCBL,2025-01-16T18:30:00.000Z,37884,1876885,675577937.2,366.25,355.05,36.51,685287,359.95,17-Jan-2025
366,367.9,360,358.35,EQ,PCBL,2025-01-19T18:30:00.000Z,35160,1662234,601741916.1,369,354.2,32.88,546479,362.01,20-Jan-2025
368.75,368.4,367.3,366,EQ,PCBL,2025-01-20T18:30:00.000Z,53287,2314825,855624238.4,377.2,363.1,36.29,840065,369.63,21-Jan-2025
362.5,363.9,369,368.75,EQ,PCBL,2025-01-21T18:30:00.000Z,46218,1921460,690284920.85,370,354,45.65,877184,359.25,22-Jan-2025
375.95,378.05,362.5,362.5,EQ,PCBL,2025-01-22T18:30:00.000Z,34308,1757682,653427066.05,378.5,360,46.22,812473,371.75,23-Jan-2025
366.6,367.5,378,375.95,EQ,PCBL,2025-01-23T18:30:00.000Z,55448,2629829,992643520.25,386.95,364.85,27.14,713729,377.46,24-Jan-2025
352.75,353.25,363.95,366.6,EQ,PCBL,2025-01-26T18:30:00.000Z,55413,2396073,837602792,363.95,340.45,43.42,1040478,349.57,27-Jan-2025
351.65,350.9,353.65,352.75,EQ,PCBL,2025-01-27T18:30:00.000Z,77998,3141769,1079946810.9,356.85,331,35.29,1108803,343.74,28-Jan-2025
363.5,362.6,354,351.65,EQ,PCBL,2025-01-28T18:30:00.000Z,48212,1956727,709013609.45,370.3,349.45,33.23,650189,362.35,29-Jan-2025
363.65,363.8,365.1,363.5,EQ,PCBL,2025-01-29T18:30:00.000Z,46656,2060662,757346900.8,373.5,358.7,48.85,1006716,367.53,30-Jan-2025
379.95,377.95,367,363.65,EQ,PCBL,2025-01-30T18:30:00.000Z,39440,1661104,622795341.1,383.3,362.6,43.75,726755,374.93,31-Jan-2025
389.3,394.05,375,379.95,EQ,PCBL,2025-01-31T18:30:00.000Z,47975,1938481,738701279.5,394.8,368.85,30.26,586594,381.07,01-Feb-2025
403.45,400.9,380,389.3,EQ,PCBL,2025-02-02T18:30:00.000Z,69144,3013805,1183481401.2,407.7,375.1,31.78,957894,392.69,03-Feb-2025
407.8,406.75,419,403.45,EQ,PCBL,2025-02-03T18:30:00.000Z,103852,6559431,2701206884.6,422.9,404.1,45.53,2986224,411.81,04-Feb-2025
415.2,415,405.8,407.8,EQ,PCBL,2025-02-04T18:30:00.000Z,31490,1262760,521715908.45,417,405.75,35.68,450520,413.16,05-Feb-2025
414.3,414.8,418.25,415.2,EQ,PCBL,2025-02-05T18:30:00.000Z,38037,1614045,677155681.15,426.7,411.1,30,484218,419.54,06-Feb-2025
410.85,409.95,413.5,414.3,EQ,PCBL,2025-02-06T18:30:00.000Z,33840,1202994,496541754.85,418.45,408.2,30.69,369230,412.75,07-Feb-2025
394.85,395.7,410.25,410.85,EQ,PCBL,2025-02-09T18:30:00.000Z,31735,1117177,446423840.3,413.1,392.75,34.87,389558,399.6,10-Feb-2025
372.65,372.5,394.85,394.85,EQ,PCBL,2025-02-10T18:30:00.000Z,45955,2033359,759791202.9,394.9,365.6,41.48,843399,373.66,11-Feb-2025
377.3,377.25,372.05,372.65,EQ,PCBL,2025-02-11T18:30:00.000Z,72387,2723190,1004313399.4,383.65,355.3,32.69,890186,368.8,12-Feb-2025
385.25,381.7,378.05,377.3,EQ,PCBL,2025-02-12T18:30:00.000Z,35430,1277476,487711522.75,388.65,372.9,39.85,509075,381.78,13-Feb-2025
366.15,364.95,387.85,385.25,EQ,PCBL,2025-02-13T18:30:00.000Z,59849,2266664,825635777,388.55,353.5,35.67,808448,364.25,14-Feb-2025
370.2,370.5,365,366.15,EQ,PCBL,2025-02-16T18:30:00.000Z,71927,2256989,831953322.5,377.7,353.75,30.36,685242,368.61,17-Feb-2025
372.15,368,377,370.2,EQ,PCBL,2025-02-17T18:30:00.000Z,53792,2529075,942757226.65,378.95,365.8,26.67,674409,372.77,18-Feb-2025
386.05,385.65,368.35,372.15,EQ,PCBL,2025-02-18T18:30:00.000Z,55514,2053200,787603799.55,391.35,365.15,36.9,757675,383.6,19-Feb-2025
390.1,390,380.9,386.05,EQ,PCBL,2025-02-19T18:30:00.000Z,39754,1542420,595786719.15,391.9,379.95,37.48,578077,386.27,20-Feb-2025
396.35,394,390.1,390.1,EQ,PCBL,2025-02-20T18:30:00.000Z,48439,1683675,663982244.3,399.4,386.6,36.22,609822,394.36,21-Feb-2025
383.85,382.45,387.85,396.35,EQ,PCBL,2025-02-23T18:30:00.000Z,43289,1493965,572806171.8,388.8,377.55,36.81,549983,383.41,24-Feb-2025
386.6,386.85,383,383.85,EQ,PCBL,2025-02-24T18:30:00.000Z,25898,845512,326904067.75,389.7,381.9,43.06,364112,386.63,25-Feb-2025
374.15,375.85,386.6,386.6,EQ,PCBL,2025-02-26T18:30:00.000Z,34668,1239390,462416037.95,386.6,366.4,41.6,515608,373.1,27-Feb-2025
358,358,370,374.15,EQ,PCBL,2025-02-27T18:30:00.000Z,45571,1989205,716974967.25,371,354.65,41.3,821613,360.43,28-Feb-2025
357.45,353.55,360,358,EQ,PCBL,2025-03-02T18:30:00.000Z,69467,2373993,830360127.25,364.25,337.5,37.34,886346,349.77,03-Mar-2025
364.55,363.05,349.25,357.45,EQ,PCBL,2025-03-03T18:30:00.000Z,62175,1952266,704093705.55,367.45,346.35,37.42,730625,360.65,04-Mar-2025
380.75,381.2,364,364.55,EQ,PCBL,2025-03-04T18:30:00.000Z,46028,1509632,567944994.5,381.65,364,43.33,654097,376.21,05-Mar-2025
385.75,386,382.95,380.75,EQ,PCBL,2025-03-05T18:30:00.000Z,34956,1170349,452615637.25,392.8,382.35,40.79,477364,386.74,06-Mar-2025
391.1,390,384,385.75,EQ,PCBL,2025-03-06T18:30:00.000Z,30625,1455927,567414355.25,394,383.75,51.86,755080,389.73,07-Mar-2025
383.9,380.8,392.95,391.1,EQ,PCBL,2025-03-09T18:30:00.000Z,34225,1241979,483214823.5,397.5,378.75,43.26,537244,389.07,10-Mar-2025
379.85,381,378.65,383.9,EQ,PCBL,2025-03-10T18:30:00.000Z,36226,1162829,439391251.8,383.5,372.8,33.73,392230,377.86,11-Mar-2025
381.45,382.45,384.3,379.85,EQ,PCBL,2025-03-11T18:30:00.000Z,27949,1021228,387465385.8,386.55,371.05,36.94,377193,379.41,12-Mar-2025
372.7,371.25,382.5,381.45,EQ,PCBL,2025-03-12T18:30:00.000Z,31611,1009233,379138148.55,384.45,371,44.11,445214,375.67,13-Mar-2025
374.35,373.1,372.7,372.7,EQ,PCBL,2025-03-16T18:30:00.000Z,24360,895832,334604224.95,378.85,368.1,47.56,426077,373.51,17-Mar-2025
382.3,382,378.8,374.35,EQ,PCBL,2025-03-17T18:30:00.000Z,28920,1248966,474873149.25,382.9,375.4,50.17,626599,380.21,18-Mar-2025
390.2,390.7,383,382.3,EQ,PCBL,2025-03-18T18:30:00.000Z,34511,1282510,499623236.1,392.6,383,43.86,562452,389.57,19-Mar-2025
