CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
521.5,515.05,489,489.5,EQ,MINDACORP,2024-12-31T18:30:00.000Z,33985,852917,438521207.5,526.75,487,20.45,174413,514.14,01-Jan-2025
514.05,514,515.1,521.5,EQ,MINDACORP,2025-01-01T18:30:00.000Z,15068,278286,143119150.95,519.5,510.75,39.86,110914,514.29,02-Jan-2025
506.9,505.85,517,514.05,EQ,MINDACORP,2025-01-02T18:30:00.000Z,8850,166457,85284834.2,522.15,504.75,42.24,70305,512.35,03-Jan-2025
509,508.3,506.5,506.9,EQ,MINDACORP,2025-01-05T18:30:00.000Z,19752,527214,266983543.65,513.9,500,61.9,326366,506.4,06-Jan-2025
530.5,534,509.9,509,EQ,MINDACORP,2025-01-06T18:30:00.000Z,88632,2326530,1243905845.4,547,507.25,23.27,541341,534.66,07-Jan-2025
532.9,531,536.75,530.5,EQ,MINDACORP,2025-01-07T18:30:00.000Z,41915,962996,515927047.85,544.95,523.35,23.81,229271,535.75,08-Jan-2025
528.95,535,529.05,532.9,EQ,MINDACORP,2025-01-08T18:30:00.000Z,30605,706576,380213850.75,548.55,523.35,34.39,242989,538.11,09-Jan-2025
525.5,523,534.15,528.95,EQ,MINDACORP,2025-01-09T18:30:00.000Z,23901,438759,230586925.4,534.15,520.05,43.6,191313,525.54,10-Jan-2025
508.35,505.9,517.3,525.5,EQ,MINDACORP,2025-01-12T18:30:00.000Z,15841,327916,169760406.9,528.5,504.95,40.89,134089,517.69,13-Jan-2025
541.95,541,511.95,508.35,EQ,MINDACORP,2025-01-13T18:30:00.000Z,53078,1462528,786224559.5,547,511.25,32.7,478191,537.58,14-Jan-2025
568.25,567.7,547,541.95,EQ,MINDACORP,2025-01-14T18:30:00.000Z,98723,4388159,2482742241.75,578,543.8,28.41,1246499,565.78,15-Jan-2025
590.8,590,577,568.25,EQ,MINDACORP,2025-01-15T18:30:00.000Z,46039,1823500,1071398601.85,592,570.4,31.92,582046,587.55,16-Jan-2025
583.5,585.1,583.75,590.8,EQ,MINDACORP,2025-01-16T18:30:00.000Z,21590,815349,477852930.95,593,576,49.03,399804,586.07,17-Jan-2025
591.55,590,585.1,583.5,EQ,MINDACORP,2025-01-19T18:30:00.000Z,30349,1020968,604737470.05,598.8,582.55,44.94,458869,592.32,20-Jan-2025
580.8,581,591.95,591.55,EQ,MINDACORP,2025-01-20T18:30:00.000Z,30399,684364,396426594.6,592,572.35,46.99,321563,579.26,21-Jan-2025
570.75,569.15,584.75,580.8,EQ,MINDACORP,2025-01-21T18:30:00.000Z,17689,286323,164190495.5,586.95,562.05,36.69,105042,573.45,22-Jan-2025
577.1,582,563,570.75,EQ,MINDACORP,2025-01-22T18:30:00.000Z,11591,242769,139024005.3,584,559,39.44,95740,572.66,23-Jan-2025
567.9,569.95,582,577.1,EQ,MINDACORP,2025-01-23T18:30:00.000Z,13239,287405,162684450.25,582.5,551.55,40.21,115557,566.05,24-Jan-2025
544.5,540.05,555.15,567.9,EQ,MINDACORP,2025-01-26T18:30:00.000Z,27921,490827,268835112.5,566.55,538.05,29.14,143012,547.72,27-Jan-2025
542.15,538.5,541.1,544.5,EQ,MINDACORP,2025-01-27T18:30:00.000Z,46271,718394,382803983.15,546.85,516.15,43.74,314234,532.86,28-Jan-2025
545.2,544.8,548,542.15,EQ,MINDACORP,2025-01-28T18:30:00.000Z,27869,386998,209860364.85,554.7,530.95,42.51,164522,542.28,29-Jan-2025
532.85,535,545.2,545.2,EQ,MINDACORP,2025-01-29T18:30:00.000Z,27203,450976,244200016.4,559.8,530.05,43.51,196229,541.49,30-Jan-2025
570.4,570,532.85,532.85,EQ,MINDACORP,2025-01-30T18:30:00.000Z,52990,1662977,940746633.8,585,532,19.76,328579,565.7,31-Jan-2025
568.85,565.75,558,570.4,EQ,MINDACORP,2025-01-31T18:30:00.000Z,16356,334970,188962657.25,571.1,555.8,34.19,114530,564.12,01-Feb-2025
556.8,559.2,550,568.85,EQ,MINDACORP,2025-02-02T18:30:00.000Z,13449,226088,125548905.05,569.4,546.15,35.5,80255,555.31,03-Feb-2025
580.55,582.6,555,556.8,EQ,MINDACORP,2025-02-03T18:30:00.000Z,23681,572269,328604294.65,582.95,555,42.08,240789,574.21,04-Feb-2025
577.9,578.5,584,580.55,EQ,MINDACORP,2025-02-04T18:30:00.000Z,18370,330631,191767711.7,585,574.3,45.98,152017,580.01,05-Feb-2025
579.5,578,570.2,577.9,EQ,MINDACORP,2025-02-05T18:30:00.000Z,25210,452863,260067317.6,583,565.4,21.8,98741,574.27,06-Feb-2025
576.95,574.9,581,579.5,EQ,MINDACORP,2025-02-06T18:30:00.000Z,23960,397050,225214408.1,582,552.75,21.52,85439,567.22,07-Feb-2025
