CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
419.8,420,422.95,422.6,EQ,AADHARHFC,2024-12-31T18:30:00.000Z,8702,268266,113562821.85,426.4,419,62.25,166998,423.32,01-Jan-2025
421.2,421.9,421.9,419.8,EQ,AADHARHFC,2025-01-01T18:30:00.000Z,8676,208986,88042855,424.35,419.35,55.23,115422,421.29,02-Jan-2025
428.2,426.65,421.95,421.2,EQ,AADHARHFC,2025-01-02T18:30:00.000Z,14350,347572,148697365.35,430.4,421.9,50.12,174215,427.82,03-Jan-2025
421.15,421.25,428.75,428.2,EQ,AADHARHFC,2025-01-05T18:30:00.000Z,10423,247737,104427972.65,428.75,419,46.86,116082,421.53,06-Jan-2025
424.05,425.7,421.1,421.15,EQ,AADHARHFC,2025-01-06T18:30:00.000Z,10984,218934,92668100.5,426,419.95,54.32,118917,423.27,07-Jan-2025
422.85,423.45,425.15,424.05,EQ,AADHARHFC,2025-01-07T18:30:00.000Z,7301,157593,66722635.8,426.9,420.5,41.73,65763,423.39,08-Jan-2025
422.45,420.65,422.85,422.85,EQ,AADHARHFC,2025-01-08T18:30:00.000Z,6630,158750,67084871.7,425,420.55,54.54,86583,422.58,09-Jan-2025
422.95,422.5,420.05,422.45,EQ,AADHARHFC,2025-01-09T18:30:00.000Z,32123,1383406,596613414.15,443.85,419.05,20.08,277738,431.26,10-Jan-2025
405.7,403.95,421.4,422.95,EQ,AADHARHFC,2025-01-12T18:30:00.000Z,29941,613533,254053835.5,429.15,398.3,52.1,319668,414.08,13-Jan-2025
404.95,405.25,409.8,405.7,EQ,AADHARHFC,2025-01-13T18:30:00.000Z,12742,421874,171502654.5,415.4,403.6,67.76,285855,406.53,14-Jan-2025
397.2,397,408.4,404.95,EQ,AADHARHFC,2025-01-14T18:30:00.000Z,18617,503364,201525249.1,410,395.95,63.75,320907,400.36,15-Jan-2025
395.5,394,401,397.2,EQ,AADHARHFC,2025-01-15T18:30:00.000Z,8190,418995,166809830.4,408.5,392.6,69.12,289595,398.12,16-Jan-2025
397.25,397.8,414.5,395.5,EQ,AADHARHFC,2025-01-16T18:30:00.000Z,47579,2300423,929858905.25,418,394,29.86,686818,404.21,17-Jan-2025
395.85,397.35,399.4,397.25,EQ,AADHARHFC,2025-01-19T18:30:00.000Z,11130,292764,115757077.35,402.85,390,48.02,140598,395.39,20-Jan-2025
401.55,402.5,398.4,395.85,EQ,AADHARHFC,2025-01-20T18:30:00.000Z,18025,556453,223462291.35,406.25,395,29.89,166330,401.58,21-Jan-2025
399.2,399.9,403.7,401.55,EQ,AADHARHFC,2025-01-21T18:30:00.000Z,10152,313945,124754671.65,410.05,389.95,26.3,82576,397.38,22-Jan-2025
395.55,394,394,399.2,EQ,AADHARHFC,2025-01-22T18:30:00.000Z,10676,428454,170687900.55,402.9,392.7,54.4,233073,398.38,23-Jan-2025
384.65,382.5,396.75,395.55,EQ,AADHARHFC,2025-01-23T18:30:00.000Z,9304,187325,73117783.2,398.4,382.45,41.67,78057,390.33,24-Jan-2025
364.15,364.9,376.05,384.65,EQ,AADHARHFC,2025-01-26T18:30:00.000Z,21048,671606,247100092.3,381,361.6,63.6,427139,367.92,27-Jan-2025
391.1,385,365.45,364.15,EQ,AADHARHFC,2025-01-27T18:30:00.000Z,39740,2004271,740335927.4,400.55,346.05,39.43,790196,369.38,28-Jan-2025
397.45,397.5,389.1,391.1,EQ,AADHARHFC,2025-01-28T18:30:00.000Z,22646,558659,217815658.5,399.25,378,25.37,141758,389.89,29-Jan-2025
387.4,388.8,392,397.45,EQ,AADHARHFC,2025-01-29T18:30:00.000Z,9584,192714,75452204.45,398.2,385.85,35.38,68178,391.52,30-Jan-2025
398.5,397.7,389.85,387.4,EQ,AADHARHFC,2025-01-30T18:30:00.000Z,9810,162426,64231113.55,399.7,388.75,45.41,73751,395.45,31-Jan-2025
394.95,395.45,399.75,398.5,EQ,AADHARHFC,2025-01-31T18:30:00.000Z,8941,277461,110706333.9,405.75,390.8,40,110991,399,01-Feb-2025
390.85,392.85,390,394.95,EQ,AADHARHFC,2025-02-02T18:30:00.000Z,10682,219384,86334229.2,400,381,31.7,69545,393.53,03-Feb-2025
392,392,390.95,390.85,EQ,AADHARHFC,2025-02-03T18:30:00.000Z,8160,154067,60303890.95,396,387.1,48.85,75257,391.41,04-Feb-2025
391.25,389.55,394,392,EQ,AADHARHFC,2025-02-04T18:30:00.000Z,10201,182412,71790322.25,396.9,389.5,51.81,94499,393.56,05-Feb-2025
392.95,393.9,392.95,391.25,EQ,AADHARHFC,2025-02-05T18:30:00.000Z,12595,233553,91359302.5,396,385.9,49.94,116647,391.17,06-Feb-2025
401.15,399.95,399,392.95,EQ,AADHARHFC,2025-02-06T18:30:00.000Z,51025,2693439,1095218880.65,411.5,398.15,18.41,495866,406.62,07-Feb-2025
384.3,385,399.55,401.15,EQ,AADHARHFC,2025-02-09T18:30:00.000Z,16989,446934,174051333.2,403.95,383.05,64.72,289238,389.43,10-Feb-2025
384.9,385,385,384.3,EQ,AADHARHFC,2025-02-10T18:30:00.000Z,18233,575705,219784609.95,388.8,376.25,61.94,356592,381.77,11-Feb-2025
389.55,388.95,384.95,384.9,EQ,AADHARHFC,2025-02-11T18:30:00.000Z,20553,657938,252309165.7,391.3,367.75,57.56,378714,383.48,12-Feb-2025
392.8,392.5,388.3,389.55,EQ,AADHARHFC,2025-02-12T18:30:00.000Z,9574,407013,159692196.15,395.75,383.8,70.25,285929,392.35,13-Feb-2025
384.5,383.6,393.75,392.8,EQ,AADHARHFC,2025-02-13T18:30:00.000Z,16179,493262,188247394.05,394,373.8,55.14,271993,381.64,14-Feb-2025
392.65,392.2,384,384.5,EQ,AADHARHFC,2025-02-16T18:30:00.000Z,19253,551303,216199985.4,396,377.25,49.75,274277,392.16,17-Feb-2025
391.4,390.05,392.65,392.65,EQ,AADHARHFC,2025-02-17T18:30:00.000Z,13058,229263,89142444.5,394.95,380.85,52.57,120535,388.82,18-Feb-2025
385.15,384.05,385.6,391.4,EQ,AADHARHFC,2025-02-18T18:30:00.000Z,10652,283477,109642924.2,394.2,382.25,46.75,132522,386.78,19-Feb-2025
381,384.25,385.15,385.15,EQ,AADHARHFC,2025-02-19T18:30:00.000Z,23819,487920,185503331.4,390.95,375,50.11,244484,380.19,20-Feb-2025
379.75,379.45,378,381,EQ,AADHARHFC,2025-02-20T18:30:00.000Z,12931,232952,88846163.8,389.8,377,49.75,115885,381.39,21-Feb-2025
366.25,365,378.75,379.75,EQ,AADHARHFC,2025-02-23T18:30:00.000Z,12691,261078,97203292.15,379.75,364.1,53.61,139959,372.32,24-Feb-2025
379.1,379,361.6,366.25,EQ,AADHARHFC,2025-02-24T18:30:00.000Z,20186,810223,303833931.45,385.3,361.6,47.25,382793,375,25-Feb-2025
383.15,383.5,379.1,379.1,EQ,AADHARHFC,2025-02-26T18:30:00.000Z,26872,987652,379032216.25,388.75,378,68.34,674950,383.77,27-Feb-2025
380.7,382.1,382.7,383.15,EQ,AADHARHFC,2025-02-27T18:30:00.000Z,34960,1463490,557168921.2,387,372.55,59.52,871095,380.71,28-Feb-2025
377.45,377.15,379.95,380.7,EQ,AADHARHFC,2025-03-02T18:30:00.000Z,20952,690217,261433553.5,387,369.2,67.51,465990,378.77,03-Mar-2025
380.55,381.95,369.95,377.45,EQ,AADHARHFC,2025-03-03T18:30:00.000Z,23458,923372,349837194.95,382.95,367.1,73.86,681975,378.87,04-Mar-2025
388.5,389.6,381.7,380.55,EQ,AADHARHFC,2025-03-04T18:30:00.000Z,13148,326977,125904551.65,390,379.95,55.49,181447,385.06,05-Mar-2025
400.85,400,393.7,388.5,EQ,AADHARHFC,2025-03-05T18:30:00.000Z,23728,497380,197422860.25,404.95,388.7,55.31,275084,396.93,06-Mar-2025
426.7,427.1,400,400.85,EQ,AADHARHFC,2025-03-06T18:30:00.000Z,33116,1158243,483902973.6,433.1,398.05,47.67,552190,417.79,07-Mar-2025
426.9,422.05,427.9,426.7,EQ,AADHARHFC,2025-03-09T18:30:00.000Z,16065,416749,176127604.2,437,416.05,40.26,167772,422.62,10-Mar-2025
431.8,431.95,414.05,426.9,EQ,AADHARHFC,2025-03-10T18:30:00.000Z,37322,1282636,556952038.6,445,414,33.06,424065,434.22,11-Mar-2025
