CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
1181.1,1183,1173.5,1185.7,EQ,TEJASNET,2024-12-31T18:30:00.000Z,27999,399734,471512623.1,1189,1169.4,44.08,176198,1179.57,01-Jan-2025
1212.85,1210,1181.1,1181.1,EQ,TEJASNET,2025-01-01T18:30:00.000Z,37576,556390,670003090.7,1219.9,1181,37.89,210832,1204.2,02-Jan-2025
1195.6,1196,1200.55,1212.85,EQ,TEJASNET,2025-01-02T18:30:00.000Z,27916,366169,442541001,1220,1192.9,45.69,167290,1208.57,03-Jan-2025
1133.5,1141,1195.05,1195.6,EQ,TEJASNET,2025-01-05T18:30:00.000Z,48959,798368,918769078.3,1199.45,1122.05,53.35,425942,1150.81,06-Jan-2025
1166.9,1171,1142.8,1133.5,EQ,TEJASNET,2025-01-06T18:30:00.000Z,31160,413784,479866401.85,1176.1,1142,36.63,151555,1159.7,07-Jan-2025
1147.55,1149,1170,1166.9,EQ,TEJASNET,2025-01-07T18:30:00.000Z,31573,409962,471448780.85,1175.45,1135.4,37.1,152076,1149.98,08-Jan-2025
1103.9,1102,1120,1147.55,EQ,TEJASNET,2025-01-08T18:30:00.000Z,42939,737897,820586601,1135,1100.05,44.57,328849,1112.06,09-Jan-2025
1061.65,1062,1102,1103.9,EQ,TEJASNET,2025-01-09T18:30:00.000Z,48067,620969,667417799.5,1109,1055,37.8,234727,1074.8,10-Jan-2025
988.15,991,1022.45,1061.65,EQ,TEJASNET,2025-01-12T18:30:00.000Z,79218,1072585,1080561350.05,1055.6,974.05,47.97,514542,1007.44,13-Jan-2025
1056.95,1060,1005,988.15,EQ,TEJASNET,2025-01-13T18:30:00.000Z,84335,1372573,1425408043.95,1066.8,992,24.01,329610,1038.49,14-Jan-2025
1046.45,1048.5,1065,1056.95,EQ,TEJASNET,2025-01-14T18:30:00.000Z,36918,832477,875231097.35,1072,1037.05,48.53,404006,1051.36,15-Jan-2025
1050.6,1052.9,1072.2,1046.45,EQ,TEJASNET,2025-01-15T18:30:00.000Z,40002,733404,784537569.85,1095.75,1047.6,39.39,288893,1069.72,16-Jan-2025
1059.4,1060,1053.9,1050.6,EQ,TEJASNET,2025-01-16T18:30:00.000Z,32068,597148,626755972.5,1067.05,1037.7,38.59,230453,1049.58,17-Jan-2025
