CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
131.33,128.85,112,100,EQ,GROWW,2025-11-11T18:30:00.000Z,1479928,523838472,64340883489.5,134.4,112,43.99,230452762,122.83,12-Nov-2025
137.69,137.45,131,131.33,EQ,GROWW,2025-11-12T18:30:00.000Z,1717263,535192240,76049180531.86,153.5,129.55,17.32,92720031,142.1,13-Nov-2025
148.53,148.84,142.7,137.69,EQ,GROWW,2025-11-13T18:30:00.000Z,773083,250139103,36305277255.48,149.99,140.03,17.9,44771322,145.14,14-Nov-2025
174.45,178.23,154.15,148.53,EQ,GROWW,2025-11-16T18:30:00.000Z,1542144,466421770,77174679673.13,178.23,152.25,13.34,62201708,165.46,17-Nov-2025
188.77,189,185,174.45,EQ,GROWW,2025-11-17T18:30:00.000Z,1803315,463399294,86862070837.48,193.8,179.5,13.22,61272257,187.45,18-Nov-2025
169.89,169.89,187.99,188.77,EQ,GROWW,2025-11-18T18:30:00.000Z,531390,142472507,25222141583.95,187.99,169.89,26.02,37077288,177.03,19-Nov-2025
156.71,156.41,157.55,169.89,EQ,GROWW,2025-11-19T18:30:00.000Z,589800,121442958,19097708197.46,162.27,153.1,22.49,27313043,157.26,20-Nov-2025
157.84,156.94,156.02,156.71,EQ,GROWW,2025-11-20T18:30:00.000Z,726344,182611278,29661389202.63,168.39,155.6,13.63,24895706,162.43,21-Nov-2025
151.8,151.19,159.26,157.84,EQ,GROWW,2025-11-23T18:30:00.000Z,402604,91853111,14469752631.42,163.38,150,14.64,13451545,157.53,24-Nov-2025
161.12,160.3,152.55,151.8,EQ,GROWW,2025-11-24T18:30:00.000Z,352015,91511871,14497114864.12,163.2,152.55,16.37,14981323,158.42,25-Nov-2025
162.89,162.9,161.99,161.12,EQ,GROWW,2025-11-25T18:30:00.000Z,267187,67776516,11036657821.4,165.45,158.88,16.92,11465199,162.84,26-Nov-2025
160.24,160.45,164.2,162.89,EQ,GROWW,2025-11-26T18:30:00.000Z,135136,29835924,4801164190.83,164.48,159.15,22.06,6582719,160.92,27-Nov-2025
158.88,159.2,160.29,160.24,EQ,GROWW,2025-11-27T18:30:00.000Z,124821,23324297,3728020446.41,163.25,158.1,20.08,4684116,159.83,28-Nov-2025
157.33,157.65,160,158.88,EQ,GROWW,2025-11-30T18:30:00.000Z,138566,26373071,4176291757.61,161.95,155.8,17.37,4581070,158.35,01-Dec-2025
157.84,157.94,157.47,157.33,EQ,GROWW,2025-12-01T18:30:00.000Z,85690,17154364,2713930614.17,160.45,156.89,22.15,3799230,158.21,02-Dec-2025
154.79,154.94,158.8,157.84,EQ,GROWW,2025-12-02T18:30:00.000Z,88000,17349565,2696649170.49,159.7,153.51,33.13,5748706,155.43,03-Dec-2025
145.36,146.83,154.6,154.79,EQ,GROWW,2025-12-03T18:30:00.000Z,214756,44380853,6585161813.86,154.9,142.91,25.89,11490460,148.38,04-Dec-2025
151.18,151.2,146.24,145.36,EQ,GROWW,2025-12-04T18:30:00.000Z,224248,53444345,8022029824.03,152.95,146.21,12.86,6871597,150.1,05-Dec-2025
151.64,151.7,151.6,151.18,EQ,GROWW,2025-12-07T18:30:00.000Z,329639,80209990,12368846625.27,157.5,149.04,11.02,8841714,154.21,08-Dec-2025
149.45,150.03,152,151.64,EQ,GROWW,2025-12-08T18:30:00.000Z,251859,50413777,7427687433.71,152.29,144.2,18.02,9083449,147.33,09-Dec-2025
145.96,145.69,147.6,149.45,EQ,GROWW,2025-12-09T18:30:00.000Z,277534,63196249,9123714688.64,148.3,142.11,33.72,21311797,144.37,10-Dec-2025
145.45,144.75,145.75,145.96,EQ,GROWW,2025-12-10T18:30:00.000Z,126143,27015806,3979460485.77,149.6,144.15,20.42,5517715,147.3,11-Dec-2025
145.13,144.4,146,145.45,EQ,GROWW,2025-12-11T18:30:00.000Z,109552,23318949,3383305954.38,146.83,143.96,27.01,6298642,145.09,12-Dec-2025
145.86,146.8,144.99,145.13,EQ,GROWW,2025-12-14T18:30:00.000Z,81631,14822676,2156258140.37,147.25,144,31.74,4704401,145.47,15-Dec-2025
144.25,143.69,146,145.86,EQ,GROWW,2025-12-15T18:30:00.000Z,102714,15200310,2205710652.65,146.67,143.2,36.3,5517996,145.11,16-Dec-2025
142.92,142.99,144.25,144.25,EQ,GROWW,2025-12-16T18:30:00.000Z,64702,11779051,1685991241.2,144.5,142.4,38.59,4545709,143.13,17-Dec-2025
144.11,143.57,142.92,142.92,EQ,GROWW,2025-12-17T18:30:00.000Z,78966,16804524,2431067516.25,146.75,142.9,21.19,3561657,144.67,18-Dec-2025
160.87,161.89,145.3,144.11,EQ,GROWW,2025-12-18T18:30:00.000Z,761952,197195933,31215482707.17,163.5,143.52,12.45,24544804,158.3,19-Dec-2025
166.13,163.48,164.71,160.87,EQ,GROWW,2025-12-21T18:30:00.000Z,625547,160580583,27128027403.6,172.5,162.15,12.48,20042140,168.94,22-Dec-2025
160.82,160.95,163.26,166.13,EQ,GROWW,2025-12-22T18:30:00.000Z,256532,62417288,10140266868.75,167.1,160.03,15.67,9780415,162.46,23-Dec-2025
163.63,163.89,161.6,160.82,EQ,GROWW,2025-12-23T18:30:00.000Z,596962,156138198,26254036656.55,175.5,160.31,12.19,19036632,168.15,24-Dec-2025
165.23,164.9,164.89,163.63,EQ,GROWW,2025-12-25T18:30:00.000Z,202628,53750534,8889499048.27,167.7,163.9,12.92,6944030,165.38,26-Dec-2025
162.11,162.19,165.6,165.23,EQ,GROWW,2025-12-28T18:30:00.000Z,118711,25285817,4104352126.5,166.84,160.2,25.34,6407081,162.32,29-Dec-2025
159.95,159.01,162.2,162.11,EQ,GROWW,2025-12-29T18:30:00.000Z,78050,17524476,2814506581.55,164.11,158.5,25.93,4543387,160.6,30-Dec-2025
156.17,155.91,160,159.95,EQ,GROWW,2025-12-30T18:30:00.000Z,170521,22229027,3483537388.42,160.2,154.8,33.88,7531748,156.71,31-Dec-2025
155.3,155.34,156.23,156.17,EQ,GROWW,2025-12-31T18:30:00.000Z,58645,10837426,1680013218.57,157.1,153.92,23.92,2592260,155.02,01-Jan-2026
155.19,155.09,155.6,155.3,EQ,GROWW,2026-01-01T18:30:00.000Z,94345,18307846,2842992072.43,157.05,153.45,26.27,4809248,155.29,02-Jan-2026
155.53,155,155,155.19,EQ,GROWW,2026-01-04T18:30:00.000Z,89139,16313291,2523630727.84,156.98,152.62,25.55,4167477,154.7,05-Jan-2026
155.31,155,157,155.53,EQ,GROWW,2026-01-05T18:30:00.000Z,143475,21986083,3439801955.13,159.7,154.56,30.86,6783875,156.45,06-Jan-2026
162.05,161.8,155.16,155.31,EQ,GROWW,2026-01-06T18:30:00.000Z,301895,88637839,14397166501.41,165.15,154.5,16.33,14476222,162.43,07-Jan-2026
160.51,159.68,162.05,162.05,EQ,GROWW,2026-01-07T18:30:00.000Z,229206,62064099,10150565946.18,167.2,159,15.78,9795620,163.55,08-Jan-2026
158.97,158.9,160.7,160.51,EQ,GROWW,2026-01-08T18:30:00.000Z,105027,26323010,4207725919.6,163.7,156.65,21.57,5678729,159.85,09-Jan-2026
162.8,163.24,160,158.97,EQ,GROWW,2026-01-11T18:30:00.000Z,128891,30930100,4994282336.12,163.5,158.32,22.15,6851964,161.47,12-Jan-2026
162.69,162.31,164,162.8,EQ,GROWW,2026-01-12T18:30:00.000Z,110809,25148305,4109773894.31,165.9,160.9,23.99,6033253,163.42,13-Jan-2026
164.34,163.7,163.5,162.69,EQ,GROWW,2026-01-13T18:30:00.000Z,384317,112099418,18459929445.27,169.4,157.7,15.15,16982995,164.67,14-Jan-2026
173.23,173,167,164.34,EQ,GROWW,2026-01-15T18:30:00.000Z,610042,190164176,33270455830.74,179.78,166.65,13.94,26516665,174.96,16-Jan-2026
161.27,161.25,173.2,173.23,EQ,GROWW,2026-01-18T18:30:00.000Z,244084,58873380,9779734145.78,174.68,160.1,26.8,15775595,166.11,19-Jan-2026
156.98,157.5,161.99,161.27,EQ,GROWW,2026-01-19T18:30:00.000Z,156491,32143964,5105782022.46,164.3,156,25.33,8141983,158.84,20-Jan-2026
161.27,162.1,156.8,156.98,EQ,GROWW,2026-01-20T18:30:00.000Z,168368,44370489,7084216619.74,162.3,155.76,23.45,10405190,159.66,21-Jan-2026
166.23,166.25,164.5,161.27,EQ,GROWW,2026-01-21T18:30:00.000Z,117748,27810489,4601187910.61,166.87,163.52,29.58,8225749,165.45,22-Jan-2026
167.51,167.3,166.9,166.23,EQ,GROWW,2026-01-22T18:30:00.000Z,188184,48985788,8329947762.28,173.99,165.26,18.84,9227871,170.05,23-Jan-2026
168.91,169.3,168.9,167.51,EQ,GROWW,2026-01-26T18:30:00.000Z,132290,30796637,5117257316.57,171.81,161.8,20.7,6374323,166.16,27-Jan-2026
172.08,172.6,169.65,168.91,EQ,GROWW,2026-01-27T18:30:00.000Z,114702,27375334,4678257375.12,173.5,168.12,29.8,8158267,170.89,28-Jan-2026
173.28,172.5,172.8,172.08,EQ,GROWW,2026-01-28T18:30:00.000Z,136166,32571453,5624644180.6,176,169.68,23.4,7622056,172.69,29-Jan-2026
177.04,177,171,173.28,EQ,GROWW,2026-01-29T18:30:00.000Z,254002,64988391,11587087304.51,184.5,170.3,20.68,13437792,178.29,30-Jan-2026
168.1,167.99,177.9,177.04,EQ,GROWW,2026-01-31T18:30:00.000Z,441063,86592522,14395474625.82,184,152.52,24.42,21147163,166.24,01-Feb-2026
164.16,164,167,168.1,EQ,GROWW,2026-02-01T18:30:00.000Z,327443,63309890,10213775784.24,167.05,157,25.77,16317753,161.33,02-Feb-2026
172.93,172.9,173,164.16,EQ,GROWW,2026-02-02T18:30:00.000Z,296640,44567195,7655353904.31,175,168.72,26.27,11707525,171.77,03-Feb-2026
168.84,168.35,171,172.93,EQ,GROWW,2026-02-03T18:30:00.000Z,105463,24280602,4116414590.09,172.8,167.3,31.34,7610307,169.54,04-Feb-2026
170.09,171,168.01,168.84,EQ,GROWW,2026-02-04T18:30:00.000Z,95623,19160476,3221201576.21,171.35,165.5,34.6,6628606,168.12,05-Feb-2026
169.22,168.3,171,170.09,EQ,GROWW,2026-02-05T18:30:00.000Z,74935,18979582,3223680477.01,171.8,168.1,28.59,5426351,169.85,06-Feb-2026
166.18,165,170,169.22,EQ,GROWW,2026-02-08T18:30:00.000Z,259869,35922870,6021952770.65,170.43,164.55,44.79,16091611,167.64,09-Feb-2026
168.62,169.45,166.6,166.18,EQ,GROWW,2026-02-09T18:30:00.000Z,114400,27460952,4575173744.86,169.6,164.06,35.78,9826660,166.61,10-Feb-2026
172.02,172,170,168.62,EQ,GROWW,2026-02-10T18:30:00.000Z,363419,91221079,15908629621.52,179.28,169.26,19.73,17997609,174.4,11-Feb-2026
179.66,180.26,172.05,172.02,EQ,GROWW,2026-02-11T18:30:00.000Z,262201,69450778,12346602208.01,181.25,171.5,20.55,14271959,177.77,12-Feb-2026
172.92,172,180.1,179.66,EQ,GROWW,2026-02-12T18:30:00.000Z,238157,62551183,10935645348.46,184,170.5,24.95,15608694,174.83,13-Feb-2026
170.24,170,167,172.92,EQ,GROWW,2026-02-15T18:30:00.000Z,267353,49939365,8427406808.63,173.38,164.5,23.94,11953100,168.75,16-Feb-2026
167.31,166.69,170.1,170.24,EQ,GROWW,2026-02-16T18:30:00.000Z,80007,18910600,3191317203.85,170.75,166.1,34.25,6476637,168.76,17-Feb-2026
171.36,171.6,167.7,167.31,EQ,GROWW,2026-02-17T18:30:00.000Z,129169,30321272,5156557933.21,172.69,167.4,19.24,5834579,170.06,18-Feb-2026
169.44,169.45,171.7,171.36,EQ,GROWW,2026-02-18T18:30:00.000Z,103711,26064625,4490552216.29,174.89,168.2,17.79,4638151,172.29,19-Feb-2026
169.16,169.3,170.01,169.44,EQ,GROWW,2026-02-19T18:30:00.000Z,57197,12382057,2111809120.91,172.45,168.5,21.77,2695168,170.55,20-Feb-2026
167.36,167.58,170.14,169.16,EQ,GROWW,2026-02-22T18:30:00.000Z,65102,15826043,2663621590.11,171.5,166.56,35.74,5655663,168.31,23-Feb-2026
163.11,163.2,167,167.36,EQ,GROWW,2026-02-23T18:30:00.000Z,93538,20897409,3413452872.92,167,161.6,42.44,8869815,163.34,24-Feb-2026
164.44,164.5,164.5,163.11,EQ,GROWW,2026-02-24T18:30:00.000Z,58739,15327735,2504943951.16,165.11,161.22,34.68,5316379,163.43,25-Feb-2026
164.94,164.8,165,164.44,EQ,GROWW,2026-02-25T18:30:00.000Z,63138,14639709,2399064207.59,165.2,161.5,31.03,4543380,163.87,26-Feb-2026
163.49,163.5,163,164.94,EQ,GROWW,2026-02-26T18:30:00.000Z,53930,11936171,1951548443.08,164.73,162.26,36.09,4307755,163.5,27-Feb-2026
161.04,161.2,155.49,163.49,EQ,GROWW,2026-03-01T18:30:00.000Z,142898,26167950,4159191527.91,163.1,155.02,30.39,7951469,158.94,02-Mar-2026
157.02,156.43,160,161.04,EQ,GROWW,2026-03-03T18:30:00.000Z,109194,21217549,3347100337.09,161,155.81,36.84,7816211,157.75,04-Mar-2026
156.33,156.51,158.95,157.02,EQ,GROWW,2026-03-04T18:30:00.000Z,76464,16370234,2573356338.66,158.95,155.5,33.59,5499288,157.2,05-Mar-2026
152.97,153.15,156.3,156.33,EQ,GROWW,2026-03-05T18:30:00.000Z,78494,17041009,2656163289.91,159.4,152,32.89,5604202,155.87,06-Mar-2026
149.22,149,149,152.97,EQ,GROWW,2026-03-08T18:30:00.000Z,103481,20399462,3019668620.33,150.78,146,31.78,6483962,148.03,09-Mar-2026
157.09,157,152,149.22,EQ,GROWW,2026-03-09T18:30:00.000Z,122565,23808763,3712040872.14,159.39,151.3,24.33,5792668,155.91,10-Mar-2026
155.06,154.11,157.6,157.09,EQ,GROWW,2026-03-10T18:30:00.000Z,77936,16082745,2530694073.78,161.9,154.02,29.86,4802652,157.35,11-Mar-2026
158.23,158.5,153.89,155.06,EQ,GROWW,2026-03-11T18:30:00.000Z,75453,16448339,2556361734.11,159.58,151.2,37.12,6105305,155.42,12-Mar-2026
155.83,155.71,157.01,158.23,EQ,GROWW,2026-03-12T18:30:00.000Z,68289,14102684,2183287402.95,157.38,152.2,32.96,4648090,154.81,13-Mar-2026
158.08,157.3,155,155.83,EQ,GROWW,2026-03-15T18:30:00.000Z,70032,14794371,2316219990.83,159,153.81,25.88,3828375,156.56,16-Mar-2026
161.07,160.65,159.4,158.08,EQ,GROWW,2026-03-16T18:30:00.000Z,77634,17500630,2795414026.86,161.5,157.2,43.6,7629571,159.73,17-Mar-2026
163.35,163.27,161.2,161.07,EQ,GROWW,2026-03-17T18:30:00.000Z,65715,18435661,2995409265.86,163.73,160.7,30.28,5581789,162.48,18-Mar-2026
158.4,158.9,159.98,163.35,EQ,GROWW,2026-03-18T18:30:00.000Z,59926,13919416,2212608554.99,160.87,156.2,38.86,5408393,158.96,19-Mar-2026
161.46,161.1,159.25,158.4,EQ,GROWW,2026-03-19T18:30:00.000Z,58062,12200814,1953173739.83,162,157.16,30.85,3764335,160.09,20-Mar-2026
162.15,161.91,158.93,161.46,EQ,GROWW,2026-03-22T18:30:00.000Z,88829,16946943,2697588634.49,162.9,156.05,32.29,5472217,159.18,23-Mar-2026
161.32,160.58,165,162.15,EQ,GROWW,2026-03-23T18:30:00.000Z,80441,16261582,2655449139.48,165.7,159.76,32.78,5329752,163.3,24-Mar-2026
161.51,161.99,163,161.32,EQ,GROWW,2026-03-24T18:30:00.000Z,123713,30533537,4993823577.72,166.56,160.76,37.42,11426855,163.55,25-Mar-2026
162.28,162,161.05,161.51,EQ,GROWW,2026-03-26T18:30:00.000Z,77061,20652530,3358371348.03,163.95,160.5,50.91,10513540,162.61,27-Mar-2026
150.12,149.7,160,162.28,EQ,GROWW,2026-03-29T18:30:00.000Z,153326,34564425,5273659167.23,160,149.05,42.62,14733043,152.57,30-Mar-2026
