CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
1886.6,1868,1748.8,1704.7,EQ,AIIL,2024-12-31T18:30:00.000Z,38441,932721,1756196935.55,1957.6,1706.5,32.28,301061,1882.87,01-Jan-2025
1901.8,1904.95,1880,1886.6,EQ,AIIL,2025-01-01T18:30:00.000Z,16557,139860,263081542.65,1925,1842,33.36,46657,1881.03,02-Jan-2025
1948.2,1950,1901.8,1901.8,EQ,AIIL,2025-01-02T18:30:00.000Z,15571,173551,340928592.95,1988,1880.55,34.32,59568,1964.43,03-Jan-2025
1874.95,1877,1956,1948.2,EQ,AIIL,2025-01-05T18:30:00.000Z,15304,151113,288193585.85,1988,1843.55,34.54,52196,1907.14,06-Jan-2025
1936,1938,1901.05,1874.95,EQ,AIIL,2025-01-06T18:30:00.000Z,11279,107162,207109905.85,1970.3,1891,37.96,40684,1932.68,07-Jan-2025
1896.4,1899.65,1949.9,1936,EQ,AIIL,2025-01-07T18:30:00.000Z,6194,50035,94879706.1,1949.9,1876.8,45.88,22955,1896.27,08-Jan-2025
1850.85,1848.05,1907,1896.4,EQ,AIIL,2025-01-08T18:30:00.000Z,9106,78566,148227104.25,1939.95,1828.05,41.81,32846,1886.66,09-Jan-2025
1862.1,1859.6,1850.85,1850.85,EQ,AIIL,2025-01-09T18:30:00.000Z,11903,90923,167663212.6,1895,1788.05,30.59,27812,1844.01,10-Jan-2025
1744.95,1755.85,1834.15,1862.1,EQ,AIIL,2025-01-12T18:30:00.000Z,10823,161043,284472309.85,1874.35,1726.65,75.32,121293,1766.44,13-Jan-2025
1715.75,1733,1771.1,1744.95,EQ,AIIL,2025-01-13T18:30:00.000Z,10964,115803,199093838.35,1841.4,1674.4,53.66,62144,1719.25,14-Jan-2025
1773.3,1766.05,1743.25,1715.75,EQ,AIIL,2025-01-14T18:30:00.000Z,8747,76793,135674439.05,1799,1705,41.52,31888,1766.76,15-Jan-2025
1832.3,1837,1725,1773.3,EQ,AIIL,2025-01-15T18:30:00.000Z,13748,133803,239199342.1,1878.85,1664.55,32.63,43654,1787.7,16-Jan-2025
1750.8,1760,1840,1832.3,EQ,AIIL,2025-01-16T18:30:00.000Z,13467,171928,300435352.95,1840,1706,52.17,89698,1747.45,17-Jan-2025
1884.9,1881.2,1765,1750.8,EQ,AIIL,2025-01-19T18:30:00.000Z,10433,122033,226501868.8,1893,1751.9,41.4,50524,1856.07,20-Jan-2025
1830.25,1833,1864,1884.9,EQ,AIIL,2025-01-20T18:30:00.000Z,7718,72270,135390085.05,1925,1815.45,38,27463,1873.39,21-Jan-2025
1785.7,1777.3,1834.9,1830.25,EQ,AIIL,2025-01-21T18:30:00.000Z,10127,182863,316458481.9,1834.9,1695,65.6,119958,1730.58,22-Jan-2025
1812,1814.05,1765,1785.7,EQ,AIIL,2025-01-22T18:30:00.000Z,8200,69634,127628968.9,1887,1765,39.65,27610,1832.85,23-Jan-2025
1760.55,1767,1825,1812,EQ,AIIL,2025-01-23T18:30:00.000Z,5493,41047,73076399,1840.8,1755,32.46,13322,1780.31,24-Jan-2025
1707.5,1709.95,1758.05,1760.55,EQ,AIIL,2025-01-26T18:30:00.000Z,6732,43563,74287633.45,1765,1685,45.05,19627,1705.29,27-Jan-2025
1631.25,1629,1724.95,1707.5,EQ,AIIL,2025-01-27T18:30:00.000Z,8664,83488,136744312.35,1727.85,1591.2,53.04,44286,1637.89,28-Jan-2025
1700.2,1710,1641.6,1631.25,EQ,AIIL,2025-01-28T18:30:00.000Z,6097,166100,280508707.55,1718.75,1635.05,86.01,142858,1688.79,29-Jan-2025
1641.4,1670,1710,1700.2,EQ,AIIL,2025-01-29T18:30:00.000Z,5985,55017,93126550.4,1740.9,1631.6,16.95,9324,1692.69,30-Jan-2025
1688.1,1697,1670,1641.4,EQ,AIIL,2025-01-30T18:30:00.000Z,6729,161456,268930814.45,1699,1626,75.92,122574,1665.66,31-Jan-2025
1701.3,1710,1713.35,1688.1,EQ,AIIL,2025-01-31T18:30:00.000Z,2812,32154,54499566.35,1718.95,1660,61.65,19824,1694.95,01-Feb-2025
1694.75,1700,1701.3,1701.3,EQ,AIIL,2025-02-02T18:30:00.000Z,4663,40713,68643370.1,1714,1665,58.57,23844,1686.03,03-Feb-2025
1739.25,1730,1710,1694.75,EQ,AIIL,2025-02-03T18:30:00.000Z,4066,28045,48407331.25,1748.95,1705,40.79,11439,1726.06,04-Feb-2025
1773.35,1773.3,1765,1739.25,EQ,AIIL,2025-02-04T18:30:00.000Z,4398,27193,47909373.95,1782.6,1723.9,36.15,9831,1761.83,05-Feb-2025
1813.25,1800.05,1778.65,1773.35,EQ,AIIL,2025-02-05T18:30:00.000Z,4609,98358,177428383.75,1828,1753,28.78,28304,1803.9,06-Feb-2025
1800.45,1796.55,1800.05,1813.25,EQ,AIIL,2025-02-06T18:30:00.000Z,6965,94557,170039364.2,1836,1761.6,25.52,24131,1798.27,07-Feb-2025
1804.75,1809.9,1830,1800.45,EQ,AIIL,2025-02-09T18:30:00.000Z,9637,61883,112066078.35,1855,1782,44.55,27568,1810.93,10-Feb-2025
1759.2,1740,1832.9,1804.75,EQ,AIIL,2025-02-10T18:30:00.000Z,8367,53700,94021001.75,1832.9,1715.65,34.97,18781,1750.86,11-Feb-2025
1679,1710.1,1731.6,1759.2,EQ,AIIL,2025-02-11T18:30:00.000Z,10975,87040,145931343.65,1748.95,1630.05,38.05,33122,1676.6,12-Feb-2025
1696.95,1700,1700,1679,EQ,AIIL,2025-02-12T18:30:00.000Z,7594,61901,103412096.45,1716.95,1621.2,52.29,32370,1670.6,13-Feb-2025
1642.4,1635,1682,1696.95,EQ,AIIL,2025-02-13T18:30:00.000Z,6522,88753,146980238.45,1699.2,1634.05,44.86,39813,1656.06,14-Feb-2025
1600.3,1594,1639.95,1642.4,EQ,AIIL,2025-02-16T18:30:00.000Z,9310,102003,162835831.7,1647.8,1552.05,42.56,43411,1596.38,17-Feb-2025
1527.75,1520,1592.35,1600.3,EQ,AIIL,2025-02-17T18:30:00.000Z,11736,159807,242669188.5,1609.3,1468,43.62,69709,1518.51,18-Feb-2025
1485.65,1480,1527.75,1527.75,EQ,AIIL,2025-02-18T18:30:00.000Z,11508,99243,148511797.95,1561.5,1446.75,41.41,41093,1496.45,19-Feb-2025
1521.8,1520,1452,1485.65,EQ,AIIL,2025-02-19T18:30:00.000Z,6252,155975,235251931.85,1529,1452,79.05,123298,1508.27,20-Feb-2025
1528.9,1534,1503,1521.8,EQ,AIIL,2025-02-20T18:30:00.000Z,6222,149761,229126660.05,1576,1503,66.09,98970,1529.95,21-Feb-2025
1500.85,1533.75,1528.9,1528.9,EQ,AIIL,2025-02-23T18:30:00.000Z,6755,61408,91370453.35,1540,1456,53.86,33072,1487.92,24-Feb-2025
1502.4,1506.7,1500.85,1500.85,EQ,AIIL,2025-02-24T18:30:00.000Z,6861,84871,125713158.85,1530,1455,51.23,43479,1481.23,25-Feb-2025
1500.1,1486.05,1490.2,1502.4,EQ,AIIL,2025-02-26T18:30:00.000Z,7160,209580,308205353.7,1518.85,1433.65,72.22,151360,1470.59,27-Feb-2025
1409.6,1414,1477.6,1500.1,EQ,AIIL,2025-02-27T18:30:00.000Z,12074,141691,197092732.75,1479.95,1325.5,49.48,70106,1391,28-Feb-2025
1576.35,1558,1422.35,1409.6,EQ,AIIL,2025-03-02T18:30:00.000Z,55211,866706,1347643038.5,1600,1422.35,11.21,97127,1554.9,03-Mar-2025
1512.8,1495.9,1544.8,1576.35,EQ,AIIL,2025-03-03T18:30:00.000Z,11355,111252,171399216.2,1590,1490,27.4,30480,1540.64,04-Mar-2025
1518,1512,1496.1,1512.8,EQ,AIIL,2025-03-04T18:30:00.000Z,9278,62960,95583955.35,1549,1496.1,29.33,18464,1518.17,05-Mar-2025
1516.75,1506.15,1549,1518,EQ,AIIL,2025-03-05T18:30:00.000Z,6532,39672,60230943.45,1549,1502.95,40.16,15933,1518.22,06-Mar-2025
1510.15,1513,1510,1516.75,EQ,AIIL,2025-03-06T18:30:00.000Z,6468,56302,84354540.7,1525.6,1471,48.85,27504,1498.25,07-Mar-2025
1468.7,1480,1532.8,1510.15,EQ,AIIL,2025-03-09T18:30:00.000Z,4691,31790,47100927.4,1532.8,1451,47.18,14997,1481.63,10-Mar-2025
1456.05,1462.95,1479.85,1468.7,EQ,AIIL,2025-03-10T18:30:00.000Z,4185,61510,88961068.8,1479.85,1415.1,72.32,44481,1446.29,11-Mar-2025
1467.35,1469.95,1456.95,1456.05,EQ,AIIL,2025-03-11T18:30:00.000Z,4966,70515,103006727.9,1476.25,1421.1,72.25,50947,1460.78,12-Mar-2025
1466.9,1463,1479.35,1467.35,EQ,AIIL,2025-03-12T18:30:00.000Z,4377,45334,65491701.55,1485,1415.5,44.55,20198,1444.65,13-Mar-2025
1425.3,1425,1475,1466.9,EQ,AIIL,2025-03-16T18:30:00.000Z,6776,60109,85997916.95,1475.95,1404.9,47.26,28408,1430.7,17-Mar-2025
1494.55,1500,1425.3,1425.3,EQ,AIIL,2025-03-17T18:30:00.000Z,5727,57040,83349534.15,1518.4,1423.3,48.66,27754,1461.25,18-Mar-2025
1540.65,1535.05,1498.05,1494.55,EQ,AIIL,2025-03-18T18:30:00.000Z,4832,113475,174452770.05,1548.75,1498.05,80.59,91452,1537.37,19-Mar-2025
1597.45,1592,1550,1540.65,EQ,AIIL,2025-03-19T18:30:00.000Z,6389,35752,56684107.7,1600,1550,39.06,13966,1585.48,20-Mar-2025
1552.1,1550,1600.05,1597.45,EQ,AIIL,2025-03-20T18:30:00.000Z,13549,82909,130743558.2,1639.7,1535.25,47.23,39157,1576.95,21-Mar-2025
1579.95,1598,1559,1552.1,EQ,AIIL,2025-03-23T18:30:00.000Z,7071,48993,77112058.35,1598,1552,55.89,27384,1573.94,24-Mar-2025
1565.45,1555,1600,1579.95,EQ,AIIL,2025-03-24T18:30:00.000Z,11898,77192,122596223.95,1611.15,1555,50.89,39283,1588.2,25-Mar-2025
1536,1540,1560.45,1565.45,EQ,AIIL,2025-03-25T18:30:00.000Z,4751,29042,45359215.05,1588.25,1526,50,14520,1561.85,26-Mar-2025
1651.55,1645,1553.95,1536,EQ,AIIL,2025-03-26T18:30:00.000Z,19868,304591,495876647.45,1658,1538.15,62.63,190758,1628.01,27-Mar-2025
1730.45,1725,1651.1,1651.55,EQ,AIIL,2025-03-27T18:30:00.000Z,18334,158890,273180366.9,1750,1632.05,44,69911,1719.3,28-Mar-2025
1778.5,1775,1732.5,1730.45,EQ,AIIL,2025-03-31T18:30:00.000Z,16777,119171,212206014.1,1796,1726.55,35.63,42465,1780.69,01-Apr-2025
1794.3,1778,1790,1778.5,EQ,AIIL,2025-04-01T18:30:00.000Z,6782,37019,65510039.7,1811,1731,32.64,12083,1769.63,02-Apr-2025
1778.4,1780,1755,1794.3,EQ,AIIL,2025-04-02T18:30:00.000Z,6265,37092,65826744.25,1798.6,1754,47.07,17459,1774.69,03-Apr-2025
1684.35,1700,1777.6,1778.4,EQ,AIIL,2025-04-03T18:30:00.000Z,8135,39760,67995640.15,1777.6,1668,47.71,18968,1710.15,04-Apr-2025
