CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
15428.5,15410,14412.2,14412.2,EQ,POWERINDIA,2024-12-31T18:30:00.000Z,32052,115862,1759931041.2,15685.7,14297.7,27.85,32264,15189.89,01-Jan-2025
15169.25,15150,15325,15428.5,EQ,POWERINDIA,2025-01-01T18:30:00.000Z,20350,64973,987295690.45,15473.4,14901,29.01,18847,15195.48,02-Jan-2025
15131.4,15115.65,15294.35,15169.25,EQ,POWERINDIA,2025-01-02T18:30:00.000Z,11466,45266,689394020.6,15412.9,15100,46.39,20997,15229.84,03-Jan-2025
14766.65,14730,15131.4,15131.4,EQ,POWERINDIA,2025-01-05T18:30:00.000Z,15951,49734,738448609.25,15223.9,14634.9,45.4,22579,14847.96,06-Jan-2025
14712.05,14580,14782.45,14766.65,EQ,POWERINDIA,2025-01-06T18:30:00.000Z,12526,35982,530553387.3,14950,14490.25,47.36,17041,14744.97,07-Jan-2025
14305.1,14370.1,14708,14712.05,EQ,POWERINDIA,2025-01-07T18:30:00.000Z,12824,37249,533795172.15,14766.85,14202.65,41.43,15433,14330.46,08-Jan-2025
13833.65,13797.95,14305.1,14305.1,EQ,POWERINDIA,2025-01-08T18:30:00.000Z,10844,31893,445004494.15,14450,13700,44.78,14281,13953.05,09-Jan-2025
13436.35,13500,13866,13833.65,EQ,POWERINDIA,2025-01-09T18:30:00.000Z,14699,42080,567995441.05,13923.5,13214.75,31.07,13076,13497.99,10-Jan-2025
12724.05,12700.2,13236.35,13436.35,EQ,POWERINDIA,2025-01-12T18:30:00.000Z,16581,42954,556525235.55,13518.75,12550,26.42,11349,12956.31,13-Jan-2025
13428.1,13270,12799.9,12724.05,EQ,POWERINDIA,2025-01-13T18:30:00.000Z,24298,99738,1319941774.5,13640,12741.55,52.93,52794,13234.09,14-Jan-2025
12672,12738,13270,13428.1,EQ,POWERINDIA,2025-01-14T18:30:00.000Z,23712,78121,1004145151.15,13399,12515,36.62,28605,12853.72,15-Jan-2025
13055.75,13050,12983.25,12672,EQ,POWERINDIA,2025-01-15T18:30:00.000Z,21044,53888,708437675.15,13366,12810,32.34,17426,13146.48,16-Jan-2025
12917.1,12916,13066.5,13055.75,EQ,POWERINDIA,2025-01-16T18:30:00.000Z,13699,36438,473797642.65,13317,12825.05,23.6,8601,13002.84,17-Jan-2025
12906.5,12888,13278,12917.1,EQ,POWERINDIA,2025-01-19T18:30:00.000Z,16015,48256,620583101.15,13278,12558.5,28.38,13693,12860.23,20-Jan-2025
12873.55,12999.9,12900,12906.5,EQ,POWERINDIA,2025-01-20T18:30:00.000Z,18548,46451,599210222.35,13184.95,12650,31.45,14609,12899.83,21-Jan-2025
12110.3,12050,12999.9,12873.55,EQ,POWERINDIA,2025-01-21T18:30:00.000Z,19643,58478,714608669.75,12999.9,11905.5,35.88,20980,12220.13,22-Jan-2025
11821.15,11789.9,11700.05,12110.3,EQ,POWERINDIA,2025-01-22T18:30:00.000Z,15908,51133,613655309.6,12279.8,11700.05,36.25,18536,12001.16,23-Jan-2025
11410.9,11487.1,11869.7,11821.15,EQ,POWERINDIA,2025-01-23T18:30:00.000Z,17050,66267,760358817.4,11954.15,11266,49.87,33048,11474.17,24-Jan-2025
10931.75,10950,11410.9,11410.9,EQ,POWERINDIA,2025-01-26T18:30:00.000Z,28390,73552,817836543.3,11552,10834.95,46.33,34079,11119.16,27-Jan-2025
9621.75,9500,10920,10931.75,EQ,POWERINDIA,2025-01-27T18:30:00.000Z,122242,511391,4848666333.25,10920,8801,30.41,155493,9481.33,28-Jan-2025
10231.25,10215,9460,9621.75,EQ,POWERINDIA,2025-01-28T18:30:00.000Z,72720,266916,2750712619.15,10700,9360.05,19.65,52436,10305.54,29-Jan-2025
12277.5,12277.5,11444,10231.25,EQ,POWERINDIA,2025-01-29T18:30:00.000Z,62182,583770,7003746680.8,12277.5,11200,35.68,208315,11997.44,30-Jan-2025
12863.55,12879,12550,12277.5,EQ,POWERINDIA,2025-01-30T18:30:00.000Z,145984,649915,8551845965.55,14674,12280,23.8,154663,13158.41,31-Jan-2025
