CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
97.41,97.08,100,90,EQ,BELRISE,2025-05-27T18:30:00.000Z,662884,198506902,19390973254.03,102.4,91.55,45.81,90944421,97.68,28-May-2025
95.07,95.02,97.41,97.41,EQ,BELRISE,2025-05-28T18:30:00.000Z,117068,23307797,2231402906.93,98.6,94,50.07,11669554,95.74,29-May-2025
93.77,93.5,95.11,95.07,EQ,BELRISE,2025-05-29T18:30:00.000Z,65130,13886981,1315450592.22,97,93.4,57.53,7989233,94.73,30-May-2025
92.66,93,93.7,93.77,EQ,BELRISE,2025-06-01T18:30:00.000Z,80651,15830124,1457191140.04,94,89.15,48.62,7697090,92.05,02-Jun-2025
92.03,91.88,93.5,92.66,EQ,BELRISE,2025-06-02T18:30:00.000Z,36766,6506120,602098895.45,94.45,91.69,56.56,3680065,92.54,03-Jun-2025
97.21,97.27,92.2,92.03,EQ,BELRISE,2025-06-03T18:30:00.000Z,175075,38817533,3737595432.45,98.97,90.69,41.72,16193389,96.29,04-Jun-2025
98.35,98.4,98.02,97.21,EQ,BELRISE,2025-06-04T18:30:00.000Z,136659,38905891,3916508095.04,103.2,98,39.32,15299300,100.67,05-Jun-2025
98.3,98.28,99,98.35,EQ,BELRISE,2025-06-05T18:30:00.000Z,82672,15934867,1569573871.29,100.08,96.33,38.9,6198262,98.5,06-Jun-2025
103.57,103.6,98.51,98.3,EQ,BELRISE,2025-06-08T18:30:00.000Z,160987,36026164,3691556513.25,104.65,98.2,40.01,14414731,102.47,09-Jun-2025
104.53,104.25,104.4,103.57,EQ,BELRISE,2025-06-09T18:30:00.000Z,111088,24963579,2622539053.68,106.9,102.52,39.03,9743346,105.05,10-Jun-2025
105.68,105.15,104.29,104.53,EQ,BELRISE,2025-06-10T18:30:00.000Z,92544,21827638,2289830047.85,106.96,102.68,36.97,8070231,104.91,11-Jun-2025
102.3,102.14,105.9,105.68,EQ,BELRISE,2025-06-11T18:30:00.000Z,78014,15755211,1651316489.08,108.25,101.66,38.43,6054348,104.81,12-Jun-2025
101.94,102,99.05,102.3,EQ,BELRISE,2025-06-12T18:30:00.000Z,66912,16468699,1676719107.42,103.88,99.05,33.49,5514726,101.81,13-Jun-2025
104.49,104.88,103.4,101.94,EQ,BELRISE,2025-06-15T18:30:00.000Z,138902,43166181,4582207539.06,109,102.5,28.68,12379271,106.15,16-Jun-2025
101.57,101.6,105.2,104.49,EQ,BELRISE,2025-06-16T18:30:00.000Z,67235,19754270,2055180498.82,107,101.15,32.37,6394732,104.04,17-Jun-2025
101.91,101.85,102,101.57,EQ,BELRISE,2025-06-17T18:30:00.000Z,43221,11830435,1217995087.53,104.68,101.55,25.72,3042862,102.95,18-Jun-2025
99.95,99.44,102.35,101.91,EQ,BELRISE,2025-06-18T18:30:00.000Z,63423,18253799,1869999008.54,105.6,99.1,29.83,5444360,102.44,19-Jun-2025
101.97,101.94,100,99.95,EQ,BELRISE,2025-06-19T18:30:00.000Z,42512,11236341,1136146164.32,102.5,99.5,37.93,4261935,101.11,20-Jun-2025
99.51,99.01,100.95,101.97,EQ,BELRISE,2025-06-22T18:30:00.000Z,28414,6298684,632463776.8,101.85,99,44.48,2801639,100.41,23-Jun-2025
98.11,97.99,101,99.51,EQ,BELRISE,2025-06-23T18:30:00.000Z,43668,9132319,908036601.96,101.67,97.72,47.93,4376677,99.43,24-Jun-2025
104.1,104.2,99,98.11,EQ,BELRISE,2025-06-24T18:30:00.000Z,94809,24367670,2516965541.21,105.76,98.55,42.43,10339028,103.29,25-Jun-2025
102.67,102.65,105.4,104.1,EQ,BELRISE,2025-06-25T18:30:00.000Z,37297,8620556,894915165.11,106.75,102.4,40.75,3512624,103.81,26-Jun-2025
106.79,106.99,103.4,102.67,EQ,BELRISE,2025-06-26T18:30:00.000Z,100052,23366421,2483684346.91,108.37,102.51,43.76,10226233,106.29,27-Jun-2025
105.16,105,107.7,106.79,EQ,BELRISE,2025-06-29T18:30:00.000Z,93065,22201435,2389093561.73,111.35,104.6,42.7,9478988,107.61,30-Jun-2025
104.39,104.8,105.89,105.16,EQ,BELRISE,2025-06-30T18:30:00.000Z,37024,9128463,953721152.8,106.6,103.38,38.28,3494113,104.48,01-Jul-2025
102.68,102.78,104.9,104.39,EQ,BELRISE,2025-07-01T18:30:00.000Z,28689,6880420,709068056.86,105.24,102.11,46.64,3209232,103.06,02-Jul-2025
102.06,102.11,103.01,102.68,EQ,BELRISE,2025-07-02T18:30:00.000Z,35171,5868824,600829030.76,103.59,101.8,46.19,2710735,102.38,03-Jul-2025
103.23,103.45,102.15,102.06,EQ,BELRISE,2025-07-03T18:30:00.000Z,30084,7689866,795078502.41,104.85,101.88,39.66,3050064,103.39,04-Jul-2025
102.47,102.35,103.03,103.23,EQ,BELRISE,2025-07-06T18:30:00.000Z,18226,3906340,402426169.6,104.45,102.25,44.39,1733941,103.02,07-Jul-2025
112.4,112.1,104.5,102.47,EQ,BELRISE,2025-07-07T18:30:00.000Z,292653,91100804,10036659802.78,113.9,104.25,29.34,26729817,110.17,08-Jul-2025
116.49,116.2,113,112.4,EQ,BELRISE,2025-07-08T18:30:00.000Z,151399,47589100,5459857247.27,117.17,111.8,27.06,12875650,114.73,09-Jul-2025
115.58,115.79,116,116.49,EQ,BELRISE,2025-07-09T18:30:00.000Z,77273,23183332,2674732557.83,117.89,113.8,29.7,6885211,115.37,10-Jul-2025
119.25,118.7,115.8,115.58,EQ,BELRISE,2025-07-10T18:30:00.000Z,134690,31767596,3746284923.11,120,115.02,28.03,8903705,117.93,11-Jul-2025
117.28,116.99,119.5,119.25,EQ,BELRISE,2025-07-13T18:30:00.000Z,75244,20208129,2384937196.65,119.99,115.65,28.53,5765738,118.02,14-Jul-2025
119,119,117.59,117.28,EQ,BELRISE,2025-07-14T18:30:00.000Z,59300,15697221,1864500943.15,120.39,116.72,30.19,4738262,118.78,15-Jul-2025
122.84,123.25,119.38,119,EQ,BELRISE,2025-07-15T18:30:00.000Z,84225,24713970,2999932182.43,123.3,118.9,28.91,7146027,121.39,16-Jul-2025
121.45,121.56,123.7,122.84,EQ,BELRISE,2025-07-16T18:30:00.000Z,48672,16499120,2003635470.67,123.7,120,41.64,6870184,121.44,17-Jul-2025
124.28,124.41,122,121.45,EQ,BELRISE,2025-07-17T18:30:00.000Z,72621,19601051,2434286418.21,126.16,121.6,29.94,5868329,124.19,18-Jul-2025
