CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
157.8,157.62,158.05,158,EQ,RBLBANK,2024-12-31T18:30:00.000Z,37498,7005806,1106783460.32,159.19,156.55,30.55,2140352,157.98,01-Jan-2025
159.12,158.71,158.35,157.8,EQ,RBLBANK,2025-01-01T18:30:00.000Z,75227,15014583,2353966253.76,160.2,153.67,26.12,3921485,156.78,02-Jan-2025
162.79,163.8,159.4,159.12,EQ,RBLBANK,2025-01-02T18:30:00.000Z,57469,11174336,1799794367.33,164,158.31,29.36,3280312,161.06,03-Jan-2025
166.79,166.46,163.89,162.79,EQ,RBLBANK,2025-01-05T18:30:00.000Z,106606,21275511,3534140751.39,169.68,161.95,30.01,6383926,166.11,06-Jan-2025
166.02,165,166.78,166.79,EQ,RBLBANK,2025-01-06T18:30:00.000Z,37614,7372574,1233188819.26,169.23,164.5,30.12,2220550,167.27,07-Jan-2025
161.66,161.46,166,166.02,EQ,RBLBANK,2025-01-07T18:30:00.000Z,37307,7623810,1232690685.46,166,159.72,30.74,2343305,161.69,08-Jan-2025
158.38,158.62,162.7,161.66,EQ,RBLBANK,2025-01-08T18:30:00.000Z,30785,5805468,931670286.26,164.09,157.52,38.24,2219765,160.48,09-Jan-2025
154.21,154.84,158.58,158.38,EQ,RBLBANK,2025-01-09T18:30:00.000Z,36483,6723542,1044766438.2,158.99,152.85,27.36,1839896,155.39,10-Jan-2025
149.46,148.85,152,154.21,EQ,RBLBANK,2025-01-12T18:30:00.000Z,40141,6529856,984804055.79,153.54,147.5,29.37,1918144,150.82,13-Jan-2025
153.92,155.85,150,149.46,EQ,RBLBANK,2025-01-13T18:30:00.000Z,33853,5479589,837583612.04,156.34,149.8,32.77,1795580,152.86,14-Jan-2025
156.85,157.35,154.98,153.92,EQ,RBLBANK,2025-01-14T18:30:00.000Z,31722,5684114,888937175.58,158.85,154.36,30.57,1737916,156.39,15-Jan-2025
158.49,158.75,158.9,156.85,EQ,RBLBANK,2025-01-15T18:30:00.000Z,28362,4810662,763697569.94,160.5,157.11,36,1731921,158.75,16-Jan-2025
155.12,155.24,157.99,158.49,EQ,RBLBANK,2025-01-16T18:30:00.000Z,34758,6470639,1009777739.92,158.7,154.55,42.66,2760600,156.06,17-Jan-2025
158.18,157.79,146.1,155.12,EQ,RBLBANK,2025-01-19T18:30:00.000Z,131478,30850278,4740301353.2,159.5,146.1,15.18,4681686,153.66,20-Jan-2025
158.27,157.3,158,158.18,EQ,RBLBANK,2025-01-20T18:30:00.000Z,61503,12391031,1959225731.43,160.35,153.93,21.56,2671246,158.12,21-Jan-2025
155.06,154.69,158.8,158.27,EQ,RBLBANK,2025-01-21T18:30:00.000Z,45913,8826934,1360270816.33,158.97,150.98,27.6,2435889,154.1,22-Jan-2025
155.97,155.45,154,155.06,EQ,RBLBANK,2025-01-22T18:30:00.000Z,23774,5664656,882077620.61,157.15,153.1,24.94,1412691,155.72,23-Jan-2025
155.73,155.2,155.5,155.97,EQ,RBLBANK,2025-01-23T18:30:00.000Z,90674,16683460,2619835991.49,162.89,153,22.95,3829268,157.03,24-Jan-2025
149.93,149.11,154.7,155.73,EQ,RBLBANK,2025-01-26T18:30:00.000Z,61205,10965255,1648440834.97,154.96,148.05,37.51,4113168,150.33,27-Jan-2025
