CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
392.35,392.2,392.5,392.4,EQ,TATAPOWER,2024-12-31T18:30:00.000Z,138491,4404708,1724805381.6,394.2,389.3,45.97,2024886,391.58,01-Jan-2025
395.5,395.9,392,392.35,EQ,TATAPOWER,2025-01-01T18:30:00.000Z,107282,11244310,4409244653.95,397,387.1,57.43,6457545,392.13,02-Jan-2025
396.65,396.8,396,395.5,EQ,TATAPOWER,2025-01-02T18:30:00.000Z,89130,8254584,3288957473.45,402.95,395.45,44.1,3640320,398.44,03-Jan-2025
378.65,379,397,396.65,EQ,TATAPOWER,2025-01-05T18:30:00.000Z,232148,11688108,4475332110.15,397,377,48.94,5719803,382.9,06-Jan-2025
378.75,378.8,380,378.65,EQ,TATAPOWER,2025-01-06T18:30:00.000Z,107154,7289119,2771272025.55,384.45,377.55,43.57,3175869,380.19,07-Jan-2025
374.05,373.65,379.5,378.75,EQ,TATAPOWER,2025-01-07T18:30:00.000Z,114469,8183207,3068755234.8,380.45,372.05,34.88,2854497,375.01,08-Jan-2025
367.15,367.2,374.05,374.05,EQ,TATAPOWER,2025-01-08T18:30:00.000Z,131671,6423717,2369447599.3,376,366,39.84,2559309,368.86,09-Jan-2025
356.35,356,367.15,367.15,EQ,TATAPOWER,2025-01-09T18:30:00.000Z,190128,9579404,3435900402.55,368.5,355.05,40.07,3838018,358.68,10-Jan-2025
339.95,339.4,350,356.35,EQ,TATAPOWER,2025-01-12T18:30:00.000Z,218640,11236512,3899586289.55,354.85,338.4,44.75,5028444,347.05,13-Jan-2025
356.95,358.1,341,339.95,EQ,TATAPOWER,2025-01-13T18:30:00.000Z,178355,11846097,4187930574.65,358.15,341,41.77,4947777,353.53,14-Jan-2025
365.45,365,360,356.95,EQ,TATAPOWER,2025-01-14T18:30:00.000Z,125316,11046133,4038603132.35,371.6,355.95,32.18,3554391,365.61,15-Jan-2025
368.9,369,371.8,365.45,EQ,TATAPOWER,2025-01-15T18:30:00.000Z,81394,5888896,2180157784.75,374,368.05,41.93,2469424,370.22,16-Jan-2025
373.6,373.5,368.45,368.9,EQ,TATAPOWER,2025-01-16T18:30:00.000Z,70039,5504954,2046116335.2,375.4,365.3,29.96,1649297,371.69,17-Jan-2025
374.45,374.3,374.85,373.6,EQ,TATAPOWER,2025-01-19T18:30:00.000Z,51497,3436674,1285180915,376.2,371,32.36,1112117,373.96,20-Jan-2025
365.9,366.5,374.45,374.45,EQ,TATAPOWER,2025-01-20T18:30:00.000Z,77569,5074789,1875494766.95,376.1,365.2,24.74,1255699,369.57,21-Jan-2025
358.85,359.25,368,365.9,EQ,TATAPOWER,2025-01-21T18:30:00.000Z,111566,5952212,2125243590.45,368.65,352.15,38.36,2283529,357.05,22-Jan-2025
362.75,362.5,357.5,358.85,EQ,TATAPOWER,2025-01-22T18:30:00.000Z,72231,4886732,1769494017,365.9,355.1,35.02,1711097,362.1,23-Jan-2025
363.4,363,362.75,362.75,EQ,TATAPOWER,2025-01-23T18:30:00.000Z,106240,7966520,2918502808.2,370.7,362.2,32.73,2607064,366.35,24-Jan-2025
351.9,350.85,361,363.4,EQ,TATAPOWER,2025-01-26T18:30:00.000Z,108848,6562351,2328946573.4,361,350.1,41.16,2701373,354.9,27-Jan-2025
346.35,345.9,355.5,351.9,EQ,TATAPOWER,2025-01-27T18:30:00.000Z,126393,9189775,3199879957.25,356.1,342.95,36.2,3327130,348.2,28-Jan-2025
350.95,351.5,346.35,346.35,EQ,TATAPOWER,2025-01-28T18:30:00.000Z,80333,6707937,2348348996.15,352.45,345,42.86,2874914,350.09,29-Jan-2025
352.15,352.6,352,350.95,EQ,TATAPOWER,2025-01-29T18:30:00.000Z,88528,7304454,2575656826.7,356.25,348.4,38.61,2819944,352.61,30-Jan-2025
364.5,366.85,353,352.15,EQ,TATAPOWER,2025-01-30T18:30:00.000Z,82666,7026507,2523832700.4,366.95,350.1,43.38,3047944,359.19,31-Jan-2025
368.4,368.8,367.9,364.5,EQ,TATAPOWER,2025-01-31T18:30:00.000Z,158782,14485333,5386122037.4,379,361.35,17.79,2577002,371.83,01-Feb-2025
354.9,355.2,367,368.4,EQ,TATAPOWER,2025-02-02T18:30:00.000Z,133641,8346246,2960962120,367,351.5,37.84,3157869,354.77,03-Feb-2025
362.05,361.85,359,354.9,EQ,TATAPOWER,2025-02-03T18:30:00.000Z,86632,7633708,2743875909.7,363.6,353.75,40.17,3066632,359.44,04-Feb-2025
366.2,366.5,366.45,362.05,EQ,TATAPOWER,2025-02-04T18:30:00.000Z,135076,16453177,6077547843.5,375,362.5,31.24,5139285,369.38,05-Feb-2025
365.35,365.3,370.8,366.2,EQ,TATAPOWER,2025-02-05T18:30:00.000Z,81970,7562113,2782229242,371.85,362.5,37.07,2803266,367.92,06-Feb-2025
367.1,367.05,365.55,365.35,EQ,TATAPOWER,2025-02-06T18:30:00.000Z,101476,5469279,2014985909.4,372.8,363.85,29.45,1610838,368.42,07-Feb-2025
358.2,358.25,367.05,367.1,EQ,TATAPOWER,2025-02-09T18:30:00.000Z,145598,5124415,1849346857.35,368.95,356.85,39.69,2033731,360.89,10-Feb-2025
349.1,349.2,358.2,358.2,EQ,TATAPOWER,2025-02-10T18:30:00.000Z,68965,4620826,1618990495.7,358.7,347.15,36.61,1691913,350.37,11-Feb-2025
348.1,348.4,349,349.1,EQ,TATAPOWER,2025-02-11T18:30:00.000Z,123890,7835524,2708260622.05,350.9,339,35.31,2766916,345.64,12-Feb-2025
347.85,348.1,351.4,348.1,EQ,TATAPOWER,2025-02-12T18:30:00.000Z,62389,5816040,2047703310,357.45,346.4,30.64,1782159,352.08,13-Feb-2025
337.15,336.85,349.05,347.85,EQ,TATAPOWER,2025-02-13T18:30:00.000Z,123263,8576754,2911434962.65,351.15,332,35.35,3032218,339.46,14-Feb-2025
337.2,337.4,337.1,337.15,EQ,TATAPOWER,2025-02-16T18:30:00.000Z,103306,7217327,2403759732.6,338.5,326.35,28.22,2036668,333.05,17-Feb-2025
339.6,338.9,337.2,337.2,EQ,TATAPOWER,2025-02-17T18:30:00.000Z,84418,6538131,2186652886.95,340.8,329.65,28.77,1881269,334.45,18-Feb-2025
347.65,347.5,337,339.6,EQ,TATAPOWER,2025-02-18T18:30:00.000Z,75298,6083541,2102438382.9,350,334.7,31.34,1906613,345.59,19-Feb-2025
357.95,358.5,348,347.65,EQ,TATAPOWER,2025-02-19T18:30:00.000Z,117838,10098769,3592132136.35,361,344.55,30.46,3076385,355.7,20-Feb-2025
357.2,356,357.95,357.95,EQ,TATAPOWER,2025-02-20T18:30:00.000Z,83370,6119901,2194370268.95,362.45,353.7,22.58,1381745,358.56,21-Feb-2025
354.6,354.4,356,357.2,EQ,TATAPOWER,2025-02-23T18:30:00.000Z,53332,3758390,1332546884.35,356.95,351.65,29.04,1091429,354.55,24-Feb-2025
351.5,350.9,354.6,354.6,EQ,TATAPOWER,2025-02-24T18:30:00.000Z,50729,4066133,1436725630.9,356.6,350.15,26.7,1085809,353.34,25-Feb-2025
343.3,343,353.25,351.5,EQ,TATAPOWER,2025-02-26T18:30:00.000Z,94600,6464092,2233169061.1,356,341,35.78,2312934,345.47,27-Feb-2025
339.2,339,340,343.3,EQ,TATAPOWER,2025-02-27T18:30:00.000Z,109258,8340920,2827283028.15,342.05,335.5,41.95,3498889,338.97,28-Feb-2025
342.85,343.75,338.75,339.2,EQ,TATAPOWER,2025-03-02T18:30:00.000Z,143177,9727866,3294261841.15,345.85,331.85,40.93,3981612,338.64,03-Mar-2025
345.95,346,338.95,342.85,EQ,TATAPOWER,2025-03-03T18:30:00.000Z,56172,5170345,1779871894.5,347.9,336.95,28.74,1485729,344.25,04-Mar-2025
351.4,352.2,345,345.95,EQ,TATAPOWER,2025-03-04T18:30:00.000Z,67577,6098026,2136971569.35,352.65,344.55,38.37,2340042,350.44,05-Mar-2025
354.05,354,355,351.4,EQ,TATAPOWER,2025-03-05T18:30:00.000Z,50318,4879725,1728683012.65,357.45,351.15,39.34,1919450,354.26,06-Mar-2025
351.45,351,354,354.05,EQ,TATAPOWER,2025-03-06T18:30:00.000Z,64031,5520005,1960964800.35,360.5,350.25,37.61,2076208,355.25,07-Mar-2025
352.45,351.5,356.5,351.45,EQ,TATAPOWER,2025-03-09T18:30:00.000Z,108856,11222110,4015471214.1,362.8,351.4,25.53,2864539,357.82,10-Mar-2025
352.45,353.75,350.2,352.45,EQ,TATAPOWER,2025-03-10T18:30:00.000Z,55700,5141578,1802213224.45,354,344.3,28.05,1442043,350.52,11-Mar-2025
356.25,356,353.55,352.45,EQ,TATAPOWER,2025-03-11T18:30:00.000Z,52158,5285957,1878307671.1,359.6,351,36.68,1939101,355.34,12-Mar-2025
350.75,350.8,360.5,356.25,EQ,TATAPOWER,2025-03-12T18:30:00.000Z,59396,4898500,1730574985.95,360.8,350,43.68,2139490,353.29,13-Mar-2025
350.75,351.1,350.8,350.75,EQ,TATAPOWER,2025-03-16T18:30:00.000Z,60019,3997959,1405364386.2,354.6,349,41.15,1645139,351.52,17-Mar-2025
362.7,363,352.05,350.75,EQ,TATAPOWER,2025-03-17T18:30:00.000Z,65571,7096285,2552590674.75,363.7,351.8,43.53,3088786,359.71,18-Mar-2025
371.45,371.25,363.9,362.7,EQ,TATAPOWER,2025-03-18T18:30:00.000Z,75790,7875564,2909302985.65,373.3,363,39.51,3111915,369.41,19-Mar-2025
370.35,370.5,374.8,371.45,EQ,TATAPOWER,2025-03-19T18:30:00.000Z,55843,4678329,1735160231.7,374.8,367.55,37.35,1747367,370.89,20-Mar-2025
379.5,380,370.35,370.35,EQ,TATAPOWER,2025-03-20T18:30:00.000Z,76684,7559436,2854338526.75,381.9,370.25,45.71,3455373,377.59,21-Mar-2025
