CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
74.03,74,72.99,72.56,EQ,MMTC,2024-12-31T18:30:00.000Z,11232,1204555,88980934.94,74.35,72.65,31.28,376744,73.87,01-Jan-2025
74,74,74.01,74.03,EQ,MMTC,2025-01-01T18:30:00.000Z,9994,1155586,85506356.99,74.9,73.15,25.9,299277,73.99,02-Jan-2025
74.5,74.44,74,74,EQ,MMTC,2025-01-02T18:30:00.000Z,12330,1469476,109817365.67,75.46,74,30.42,446975,74.73,03-Jan-2025
69.72,69.88,74.6,74.5,EQ,MMTC,2025-01-05T18:30:00.000Z,18856,1668042,119135599.06,74.8,69.39,42.76,713258,71.42,06-Jan-2025
70.94,70.5,70,69.72,EQ,MMTC,2025-01-06T18:30:00.000Z,11408,1115031,78753784.08,71.25,69.67,29.61,330198,70.63,07-Jan-2025
76.22,76.01,71,70.94,EQ,MMTC,2025-01-07T18:30:00.000Z,272880,50812526,3953456370.54,80.75,69.82,5.44,2763652,77.8,08-Jan-2025
74.46,74.45,76.22,76.22,EQ,MMTC,2025-01-08T18:30:00.000Z,40048,5656151,423269277.36,76.45,73.75,12.5,706744,74.83,09-Jan-2025
70.22,70.12,73.77,74.46,EQ,MMTC,2025-01-09T18:30:00.000Z,31410,3098559,221256701.16,73.99,70,24.84,769643,71.41,10-Jan-2025
66.85,67.04,69.46,70.22,EQ,MMTC,2025-01-12T18:30:00.000Z,25253,2814196,191883237.85,70.57,66.4,26,731675,68.18,13-Jan-2025
68.92,68.78,67,66.85,EQ,MMTC,2025-01-13T18:30:00.000Z,17287,1748481,118910524.46,69.26,66.89,22.07,385973,68.01,14-Jan-2025
68.82,68.96,70.1,68.92,EQ,MMTC,2025-01-14T18:30:00.000Z,13629,1427192,98536116.17,70.1,68.14,25.23,360028,69.04,15-Jan-2025
70.08,70.08,70,68.82,EQ,MMTC,2025-01-15T18:30:00.000Z,12197,1390323,97639741.9,70.9,69.01,26.95,374743,70.23,16-Jan-2025
71.47,71.29,70,70.08,EQ,MMTC,2025-01-16T18:30:00.000Z,31276,3565991,257533247.31,74.37,69.35,16.51,588920,72.22,17-Jan-2025
72.07,71.95,73,71.47,EQ,MMTC,2025-01-19T18:30:00.000Z,12847,1343581,96535106.14,73.21,71.24,23.11,310486,71.85,20-Jan-2025
71.39,71.15,72.99,72.07,EQ,MMTC,2025-01-20T18:30:00.000Z,23712,2934791,213211465.81,74.65,70.7,17.76,521280,72.65,21-Jan-2025
69.59,69.7,71.39,71.39,EQ,MMTC,2025-01-21T18:30:00.000Z,15263,1642460,114259359.61,71.4,68.51,21.92,360009,69.57,22-Jan-2025
69.59,69.4,69.59,69.59,EQ,MMTC,2025-01-22T18:30:00.000Z,13466,1815324,127576513.73,71.3,69.11,14.45,262365,70.28,23-Jan-2025
69.18,68.66,68.9,69.59,EQ,MMTC,2025-01-23T18:30:00.000Z,14110,1466681,101528512.35,70.5,68.49,21,307970,69.22,24-Jan-2025
66.71,66.5,68.6,69.18,EQ,MMTC,2025-01-26T18:30:00.000Z,16488,1675562,112001251.93,68.61,65.85,30.76,515384,66.84,27-Jan-2025
64.81,65,67.7,66.71,EQ,MMTC,2025-01-27T18:30:00.000Z,20466,1691955,109861662.62,68.38,63.4,24.11,407982,64.93,28-Jan-2025
67.22,67.45,65,64.81,EQ,MMTC,2025-01-28T18:30:00.000Z,11452,1259283,84082803.94,67.45,65,22.93,288703,66.77,29-Jan-2025
67.6,67.32,67.44,67.22,EQ,MMTC,2025-01-29T18:30:00.000Z,12418,1126627,76680111.75,69.14,67.01,25.39,286005,68.06,30-Jan-2025
69.36,69.65,67.5,67.6,EQ,MMTC,2025-01-30T18:30:00.000Z,16032,1449856,99435296.56,69.92,66.87,23.04,334042,68.58,31-Jan-2025
67.62,67.7,69.83,69.36,EQ,MMTC,2025-01-31T18:30:00.000Z,14609,1436038,99169424.54,70.79,67.25,33.16,476174,69.06,01-Feb-2025
66.27,66.25,66.51,67.62,EQ,MMTC,2025-02-02T18:30:00.000Z,9039,628794,41855701.26,67.69,66,35.18,221234,66.57,03-Feb-2025
67.08,67.01,67.94,66.27,EQ,MMTC,2025-02-03T18:30:00.000Z,8225,668147,44786784.46,68.09,66.43,35.22,235291,67.03,04-Feb-2025
68.29,68.3,67.5,67.08,EQ,MMTC,2025-02-04T18:30:00.000Z,14220,1581615,108873552.13,69.85,67.5,26.12,413117,68.84,05-Feb-2025
67.73,68,68.3,68.29,EQ,MMTC,2025-02-05T18:30:00.000Z,8155,624012,42487060.22,68.8,67.5,35.56,221918,68.09,06-Feb-2025
66.71,66.7,67.51,67.73,EQ,MMTC,2025-02-06T18:30:00.000Z,7198,705707,47295157.63,67.74,66.5,35.34,249429,67.02,07-Feb-2025
65.9,65.89,66.6,66.71,EQ,MMTC,2025-02-09T18:30:00.000Z,7407,642556,42356154.25,66.97,65.45,35.59,228656,65.92,10-Feb-2025
63.8,63.7,65.6,65.9,EQ,MMTC,2025-02-10T18:30:00.000Z,13091,1078671,68883410.38,65.77,63.1,39.95,430890,63.86,11-Feb-2025
61.53,61.67,63.05,63.8,EQ,MMTC,2025-02-11T18:30:00.000Z,22127,1927024,118083636.06,63.48,59.55,27.93,538217,61.28,12-Feb-2025
61.66,61.54,61.53,61.53,EQ,MMTC,2025-02-12T18:30:00.000Z,11954,1001733,62426007.58,63.17,61.5,33.47,335263,62.32,13-Feb-2025
