CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
47.92,47.92,48.5,50.45,EQ,SAGILITY,2024-12-31T18:30:00.000Z,45204,33261883,1601105167.5,49.09,47.92,45.51,15136709,48.14,01-Jan-2025
50.31,50.31,46.66,47.92,EQ,SAGILITY,2025-01-01T18:30:00.000Z,41851,37520037,1846776154.61,50.31,46.56,41.64,15624970,49.22,02-Jan-2025
52.82,52.82,51.77,50.31,EQ,SAGILITY,2025-01-02T18:30:00.000Z,24570,22189970,1165700414.8,52.82,51.43,41.59,9229331,52.53,03-Jan-2025
51.31,51.78,54.27,52.82,EQ,SAGILITY,2025-01-05T18:30:00.000Z,96766,44937799,2356696636.21,54.27,50.7,39.59,17789013,52.44,06-Jan-2025
53.87,53.87,52.3,51.31,EQ,SAGILITY,2025-01-06T18:30:00.000Z,24762,15303034,810285657.26,53.87,51.19,49.02,7502168,52.95,07-Jan-2025
52.05,52.05,54.1,53.87,EQ,SAGILITY,2025-01-07T18:30:00.000Z,79700,41622829,2178389842.59,55,51.17,42.69,17767629,52.34,08-Jan-2025
51.1,51.11,52.6,52.05,EQ,SAGILITY,2025-01-08T18:30:00.000Z,49356,14742898,761150579.55,53.15,50.79,50.85,7496293,51.63,09-Jan-2025
41.98,42,43.24,42.86,EQ,SAGILITY,2025-03-02T18:30:00.000Z,23431,4716585,196792098.35,43.9,40.86,72.78,3432724,41.72,03-Mar-2025
42.59,42.64,41.5,41.98,EQ,SAGILITY,2025-03-03T18:30:00.000Z,23966,4801322,204274063.13,43.55,40.01,53.42,2565061,42.55,04-Mar-2025
44,44.04,42.04,42.59,EQ,SAGILITY,2025-03-04T18:30:00.000Z,24821,5389920,236180723.34,44.5,42.01,65.83,3548320,43.82,05-Mar-2025
