CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
300.3,300.6,300,301.85,EQ,WIPRO,2024-12-31T18:30:00.000Z,70506,7878201,2367386600.85,303.35,298.95,50.18,3953484,300.5,01-Jan-2025
303.8,303,298,300.3,EQ,WIPRO,2025-01-01T18:30:00.000Z,148575,8800435,2654194340.8,304.45,297.15,40.89,3598426,301.6,02-Jan-2025
294.45,295.2,303.3,303.8,EQ,WIPRO,2025-01-02T18:30:00.000Z,171050,12535720,3716321365.3,303.8,294,46.82,5869513,296.46,03-Jan-2025
294.3,294,295,294.45,EQ,WIPRO,2025-01-05T18:30:00.000Z,127575,9173687,2699322101,297.8,290.55,46.08,4226853,294.25,06-Jan-2025
294.05,293.9,294.3,294.3,EQ,WIPRO,2025-01-06T18:30:00.000Z,79777,7381943,2167252622.45,297.5,291.3,47.42,3500484,293.59,07-Jan-2025
297.55,296.7,293,294.05,EQ,WIPRO,2025-01-07T18:30:00.000Z,87090,7937785,2330369706.15,298.45,289.3,48.25,3829612,293.58,08-Jan-2025
292.3,292.55,297,297.55,EQ,WIPRO,2025-01-08T18:30:00.000Z,111802,7964702,2339025845.65,298,291.35,45.57,3629759,293.67,09-Jan-2025
300.55,299.65,294.3,292.3,EQ,WIPRO,2025-01-09T18:30:00.000Z,195857,19505556,5852212907.9,303.25,294.3,33.35,6505263,300.03,10-Jan-2025
291.85,292.55,298.95,300.55,EQ,WIPRO,2025-01-12T18:30:00.000Z,111331,9541248,2800066624.1,299.25,290.25,46.31,4418991,293.47,13-Jan-2025
292.85,292.9,291.8,291.85,EQ,WIPRO,2025-01-13T18:30:00.000Z,94571,7670070,2238739925.35,294.55,286.55,32.54,2496025,291.88,14-Jan-2025
292.65,292.6,293,292.85,EQ,WIPRO,2025-01-14T18:30:00.000Z,77903,4662694,1361815377.05,294.7,289.7,37.13,1731098,292.07,15-Jan-2025
288.05,288.85,295.9,292.65,EQ,WIPRO,2025-01-15T18:30:00.000Z,145955,10345666,2990829442.6,296.5,286.7,44.71,4625066,289.09,16-Jan-2025
281.95,281.7,287.8,288.05,EQ,WIPRO,2025-01-16T18:30:00.000Z,122143,9358955,2650006805.45,287.8,280.5,36.41,3407322,283.15,17-Jan-2025
300.25,300.5,302,281.95,EQ,WIPRO,2025-01-19T18:30:00.000Z,291765,39380165,11860340505.5,305.4,296.95,36.12,14224370,301.18,20-Jan-2025
298.35,298.15,302.4,300.25,EQ,WIPRO,2025-01-20T18:30:00.000Z,136792,15619474,4700225888.2,305.85,297.8,39.33,6143034,300.92,21-Jan-2025
309.1,309.9,299.35,298.35,EQ,WIPRO,2025-01-21T18:30:00.000Z,261178,30859317,9448783185.7,310,299.35,32.52,10036697,306.19,22-Jan-2025
317.7,317.7,311.1,309.1,EQ,WIPRO,2025-01-22T18:30:00.000Z,372523,39904371,12737462398.95,324.6,310.65,36.39,14521709,319.2,23-Jan-2025
320.1,319.95,319,317.7,EQ,WIPRO,2025-01-23T18:30:00.000Z,162614,17479586,5591940063.1,322.5,316.6,46.84,8186989,319.91,24-Jan-2025
307.95,308,317.8,320.1,EQ,WIPRO,2025-01-26T18:30:00.000Z,131012,12372895,3860364424.45,319.15,306.75,40.16,4968819,312,27-Jan-2025
303.6,304.95,304,307.95,EQ,WIPRO,2025-01-27T18:30:00.000Z,102233,12077491,3673218598.4,307.6,301.55,38.45,4643767,304.14,28-Jan-2025
