symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
JSWDULUX,2910.00,2980.00,2900.00,2945.60,2901.82,SHORT,2910.00,2901.82,2901.82,true,8.18,0.28
AADHARHFC,480.00,480.70,468.50,475.35,476.69,SHORT,480.00,476.69,476.69,true,3.31,0.69
ABDL,541.00,547.15,536.00,536.80,543.83,LONG,541.00,543.83,543.83,true,2.83,0.52
DEVYANI,114.98,117.23,114.55,116.08,114.86,SHORT,114.98,114.86,114.86,true,0.12,0.10
ATHERENERG,891.65,925.00,876.45,920.65,885.97,SHORT,891.65,885.97,885.97,true,5.68,0.64
NUVOCO,325.00,332.10,321.75,323.85,324.04,SHORT,325.00,324.04,324.04,true,0.96,0.30
DIVISLAB,6750.00,6945.00,6690.00,6764.00,6880.30,LONG,6750.00,6880.30,6880.30,true,130.30,1.93
NESTLEIND,1430.00,1438.90,1410.00,1413.40,1419.61,SHORT,1430.00,1419.61,1419.61,true,10.39,0.73
ONESOURCE,1826.00,1844.50,1780.20,1800.10,1848.22,LONG,1826.00,1848.22,1800.10,false,-25.90,-1.42
INDGN,509.05,525.65,509.05,517.00,509.89,LONG,509.05,509.89,509.89,true,0.84,0.17
