symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GODIGIT,322.00,324.00,318.65,319.35,318.74,SHORT,322.00,318.74,318.74,true,3.26,1.01
PIRAMALFIN,1765.00,1767.80,1735.30,1745.00,1736.86,SHORT,1765.00,1736.86,1736.86,true,28.14,1.59
LALPATHLAB,1394.70,1471.50,1383.40,1435.90,1386.47,SHORT,1394.70,1386.47,1386.47,true,8.23,0.59
TRAVELFOOD,1302.50,1339.90,1302.50,1324.60,1307.76,LONG,1302.50,1307.76,1307.76,true,5.26,0.40
JAINREC,428.00,431.80,418.00,418.80,421.76,SHORT,428.00,421.76,421.76,true,6.24,1.46
ACMESOLAR,289.75,291.35,285.00,285.55,283.33,SHORT,289.75,283.33,285.55,false,4.20,1.45
NTPCGREEN,105.95,108.59,105.87,107.36,103.93,SHORT,105.95,103.93,107.36,false,-1.41,-1.33
TORNTPHARM,4235.00,4235.00,4149.30,4150.00,4183.56,SHORT,4235.00,4183.56,4183.56,true,51.44,1.21
IKS,1525.00,1550.00,1494.00,1518.10,1512.16,SHORT,1525.00,1512.16,1512.16,true,12.84,0.84
THELEELA,435.00,438.00,429.00,430.00,429.85,SHORT,435.00,429.85,429.85,true,5.15,1.18
