symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CCL,980.00,982.80,946.25,949.15,987.25,LONG,980.00,987.25,949.15,false,-30.85,-3.15
KPIL,1115.50,1139.90,1100.00,1100.20,1122.20,LONG,1115.50,1122.20,1122.20,true,6.70,0.60
CANHLIFE,140.40,140.40,138.48,139.51,140.00,SHORT,140.40,140.00,140.00,true,0.40,0.28
SAREGAMA,344.25,345.00,331.00,333.15,346.88,LONG,344.25,346.88,333.15,false,-11.10,-3.22
THERMAX,2925.00,2947.40,2895.40,2922.30,2939.84,LONG,2925.00,2939.84,2939.84,true,14.84,0.51
ASHOKLEY,188.93,189.75,180.28,180.46,186.50,SHORT,188.93,186.50,186.50,true,2.43,1.29
LINDEINDIA,6172.00,6172.00,5955.00,5957.00,6079.34,SHORT,6172.00,6079.34,6079.34,true,92.66,1.50
RAINBOW,1253.20,1253.30,1204.70,1210.90,1259.85,LONG,1253.20,1259.85,1210.90,false,-42.30,-3.38
ATUL,5882.00,5895.00,5650.00,5671.50,5942.69,LONG,5882.00,5942.69,5671.50,false,-210.50,-3.58
BBTC,1780.10,1794.70,1684.00,1709.70,1794.74,LONG,1780.10,1794.74,1709.70,false,-70.40,-3.95
