symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GLAND,2180.00,2224.00,2179.90,2185.30,2199.35,LONG,2180.00,2199.35,2199.35,true,19.35,0.89
ACMESOLAR,340.00,357.50,339.00,350.00,335.18,SHORT,340.00,335.18,350.00,false,-10.00,-2.94
AJANTPHARM,3095.50,3201.90,3071.20,3188.90,3065.51,SHORT,3095.50,3065.51,3188.90,false,-93.40,-3.02
SYNGENE,442.70,448.95,439.40,443.60,440.59,SHORT,442.70,440.59,440.59,true,2.11,0.48
3MINDIA,33350.00,33455.00,33160.00,33300.00,33048.19,SHORT,33350.00,33048.19,33300.00,false,50.00,0.15
ANGELONE,354.90,356.20,350.50,354.85,355.23,SKIP,,,,,,
ERIS,1445.00,1448.90,1422.00,1435.80,1445.96,SKIP,,,,,,
GLENMARK,2213.60,2218.70,2172.60,2193.00,2198.15,SHORT,2213.60,2198.15,2198.15,true,15.45,0.70
GRANULES,790.00,797.00,776.00,778.90,787.86,SHORT,790.00,787.86,787.86,true,2.14,0.27
HONASA,415.90,421.00,412.00,415.10,414.12,SHORT,415.90,414.12,414.12,true,1.78,0.43
