symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BLS,362.00,365.00,351.00,355.25,363.94,LONG,362.00,363.94,363.94,true,1.94,0.54
BLUESTARCO,1632.30,1638.70,1566.50,1593.00,1644.40,LONG,1632.30,1644.40,1593.00,false,-39.30,-2.41
SPLPETRO,798.00,805.55,785.10,789.35,805.85,LONG,798.00,805.85,789.35,false,-8.65,-1.08
CARBORUNIV,934.85,938.35,922.00,927.85,934.96,SKIP,,,,,,
KAJARIACER,1025.00,1028.90,1012.60,1020.10,1020.22,SHORT,1025.00,1020.22,1020.22,true,4.78,0.47
ELECON,640.00,647.20,628.90,631.45,646.30,LONG,640.00,646.30,646.30,true,6.30,0.98
RAINBOW,1457.30,1463.40,1437.30,1439.00,1454.76,SHORT,1457.30,1454.76,1454.76,true,2.54,0.17
ANURAS,1122.00,1136.80,1110.30,1130.00,1123.27,LONG,1122.00,1123.27,1123.27,true,1.27,0.11
ACUTAAS,1100.00,1111.10,1072.00,1090.20,1097.56,SHORT,1100.00,1097.56,1097.56,true,2.44,0.22
JUBLPHARMA,1128.10,1148.00,1116.90,1126.40,1127.06,SKIP,,,,,,
