symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SCHAEFFLER,4009.00,4073.90,3978.00,3997.60,4023.57,LONG,4009.00,4023.57,4023.57,true,14.57,0.36
SPLPETRO,714.60,722.00,707.25,716.10,716.42,LONG,714.60,716.42,716.42,true,1.82,0.25
FORTIS,708.60,716.90,698.70,705.20,713.24,LONG,708.60,713.24,713.24,true,4.64,0.65
PIIND,3690.00,3796.10,3664.20,3749.10,3684.79,SHORT,3690.00,3684.79,3684.79,true,5.21,0.14
WELCORP,776.45,790.50,771.00,785.15,772.05,SHORT,776.45,772.05,772.05,true,4.40,0.57
LT,3648.70,3665.00,3603.00,3642.60,3647.48,SKIP,,,,,,
SUNDARMFIN,5381.00,5393.00,5165.50,5169.00,5303.29,SHORT,5381.00,5303.29,5303.29,true,77.71,1.44
VTL,498.45,498.45,487.90,489.40,497.07,SHORT,498.45,497.07,497.07,true,1.38,0.28
IEX,194.50,199.75,194.42,199.60,194.94,LONG,194.50,194.94,194.94,true,0.44,0.23
BRITANNIA,5525.00,5540.00,5475.00,5492.50,5520.50,SKIP,,,,,,
