symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GALLANTT,523.60,533.10,516.25,517.00,518.34,SHORT,523.60,518.34,518.34,true,5.26,1.00
PRESTIGE,1639.00,1639.00,1600.00,1603.40,1618.96,SHORT,1639.00,1618.96,1618.96,true,20.04,1.22
TORNTPHARM,3811.20,3822.40,3781.00,3816.30,3782.93,SHORT,3811.20,3782.93,3782.93,true,28.27,0.74
ICICIGI,1954.30,1957.40,1935.60,1951.00,1948.19,SHORT,1954.30,1948.19,1948.19,true,6.11,0.31
ALKEM,5555.50,5654.50,5555.50,5615.00,5552.02,SKIP,,,,,,
GODIGIT,347.85,347.85,339.75,341.15,342.02,SHORT,347.85,342.02,342.02,true,5.83,1.68
TATACONSUM,1184.00,1188.70,1174.10,1178.70,1180.69,SHORT,1184.00,1180.69,1180.69,true,3.31,0.28
AADHARHFC,492.10,492.10,480.55,487.95,485.12,SHORT,492.10,485.12,485.12,true,6.98,1.42
IDFCFIRSTB,85.00,85.95,84.27,85.37,84.57,SHORT,85.00,84.57,84.57,true,0.43,0.51
SYNGENE,653.50,663.15,652.25,658.65,652.94,SKIP,,,,,,
