symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZYDUSWELL,493.20,493.60,475.70,484.40,494.67,LONG,493.20,494.67,484.40,false,-8.80,-1.78
APLAPOLLO,1753.60,1763.10,1741.30,1754.00,1758.19,LONG,1753.60,1758.19,1758.19,true,4.59,0.26
TORNTPHARM,3634.60,3634.60,3560.60,3583.30,3609.25,SHORT,3634.60,3609.25,3609.25,true,25.35,0.70
CAPLIPOINT,2034.00,2036.70,1996.40,2003.80,2034.74,SKIP,,,,,,
PIIND,3551.00,3587.00,3520.00,3585.90,3563.08,LONG,3551.00,3563.08,3563.08,true,12.08,0.34
TIMKEN,2982.10,2997.50,2968.70,2995.60,2967.63,SHORT,2982.10,2967.63,2995.60,false,-13.50,-0.45
KPIL,1269.90,1269.90,1243.00,1249.20,1270.90,SKIP,,,,,,
PFOCUS,172.35,182.70,170.57,179.80,171.28,SHORT,172.35,171.28,171.28,true,1.07,0.62
AMBER,8300.00,8441.50,8260.00,8330.00,8235.32,SHORT,8300.00,8235.32,8330.00,false,-30.00,-0.36
AUROPHARMA,1100.00,1108.00,1080.10,1085.10,1108.51,LONG,1100.00,1108.51,1085.10,false,-14.90,-1.35
