symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MAXHEALTH,1109.00,1139.90,1100.10,1130.90,1099.87,SHORT,1109.00,1099.87,1130.90,false,-21.90,-1.97
GODREJCP,1264.00,1287.90,1258.80,1262.00,1263.83,SKIP,,,,,,
TATACONSUM,1155.50,1173.60,1153.00,1161.60,1162.10,LONG,1155.50,1162.10,1162.10,true,6.60,0.57
EMAMILTD,628.70,638.00,627.00,633.85,628.04,SHORT,628.70,628.04,628.04,true,0.66,0.10
GLENMARK,1365.00,1408.80,1365.00,1406.30,1384.43,LONG,1365.00,1384.43,1384.43,true,19.43,1.42
GODIGIT,288.35,291.95,282.50,291.15,285.72,SHORT,288.35,285.72,285.72,true,2.63,0.91
JSWINFRA,292.80,294.10,284.10,289.35,295.16,LONG,292.80,295.16,289.35,false,-3.45,-1.18
JUBLPHARMA,900.00,917.05,893.55,910.35,895.02,SHORT,900.00,895.02,895.02,true,4.98,0.55
MARICO,709.80,735.85,709.75,723.00,703.61,SHORT,709.80,703.61,723.00,false,-13.20,-1.86
PAGEIND,45225.00,46175.00,45225.00,45895.00,45286.07,LONG,45225.00,45286.07,45286.07,true,61.07,0.14
