symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
THERMAX,3329.00,3353.00,3244.10,3248.70,3293.75,SHORT,3329.00,3293.75,3293.75,true,35.25,1.06
BIKAJI,733.10,736.50,726.30,730.00,729.06,SHORT,733.10,729.06,729.06,true,4.04,0.55
DEVYANI,163.20,169.40,163.20,164.02,163.35,SKIP,,,,,,
KPIL,1240.50,1284.10,1240.50,1268.40,1225.97,SHORT,1240.50,1225.97,1268.40,false,-27.90,-2.25
TORNTPHARM,3599.80,3602.50,3552.90,3576.90,3594.17,SHORT,3599.80,3594.17,3594.17,true,5.63,0.16
APLAPOLLO,1766.80,1793.10,1753.10,1776.40,1768.42,SKIP,,,,,,
GLAND,1925.00,1927.50,1889.00,1907.90,1920.76,SHORT,1925.00,1920.76,1920.76,true,4.24,0.22
LINDEINDIA,6089.50,6129.00,6055.50,6067.50,6090.01,SKIP,,,,,,
LODHA,1177.00,1181.90,1163.20,1168.40,1181.60,LONG,1177.00,1181.60,1181.60,true,4.60,0.39
SUMICHEM,509.00,514.30,506.00,514.00,518.29,LONG,509.00,518.29,514.00,false,5.00,0.98
