symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ELECON,626.60,638.00,625.70,635.60,635.09,LONG,626.60,635.09,635.09,true,8.49,1.35
RAINBOW,1450.00,1481.00,1449.90,1469.90,1452.74,LONG,1450.00,1452.74,1452.74,true,2.74,0.19
TARIL,492.00,494.85,481.40,492.55,484.18,SHORT,492.00,484.18,484.18,true,7.82,1.59
BLS,353.00,357.15,352.55,355.85,358.86,LONG,353.00,358.86,355.85,false,2.85,0.81
ITCHOTELS,210.78,212.88,210.66,212.00,212.08,LONG,210.78,212.08,212.08,true,1.30,0.62
KAJARIACER,1016.10,1057.20,1007.00,1050.10,1020.09,LONG,1016.10,1020.09,1020.09,true,3.99,0.39
USHAMART,311.30,314.45,308.85,310.45,314.50,LONG,311.30,314.50,310.45,false,-0.85,-0.27
ACUTAAS,1130.00,1130.00,1091.50,1095.10,1125.81,SHORT,1130.00,1125.81,1125.81,true,4.19,0.37
ANURAS,1133.70,1147.00,1126.40,1144.00,1131.36,SHORT,1133.70,1131.36,1131.36,true,2.34,0.21
EMCURE,1301.00,1353.80,1301.00,1343.90,1315.52,LONG,1301.00,1315.52,1315.52,true,14.52,1.12
